Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T15:02:21,environment,1.00,Normal,-0.92,60.83,326.00,-1001.63,568.23,378.89,441.86,RPB1,-337.19,127.55,27.72,26.09,22.48,6.36,7.58,3.78,4.47,4.03,5.35,5.52,2.31
2025-08-13T15:02:22,environment,1.00,Normal,-0.92,60.89,467.45,352.04,589.32,647.97,530.90,RPB1,-340.78,129.32,28.93,26.60,20.48,5.21,9.09,4.29,4.29,3.57,4.83,5.99,2.40
2025-08-13T15:02:23,environment,1.00,Normal,-0.92,60.46,325.93,396.36,487.08,619.76,0.00,RPB1,-361.46,130.72,39.61,26.97,21.62,6.05,9.20,6.37,3.43,3.71,3.83,3.61,3.25
2025-08-13T15:02:24,environment,1.00,Normal,-0.92,60.25,316.76,446.01,379.11,576.52,640.20,RPB1,-367.72,129.43,42.98,29.39,23.08,6.04,6.14,6.95,5.50,3.90,2.50,2.23,2.56
2025-08-13T15:02:25,environment,1.00,Normal,-0.92,59.79,354.64,452.80,638.33,303.71,584.77,RPB1,-366.52,126.35,40.53,28.02,21.57,7.56,7.65,7.76,5.42,2.93,3.29,1.43,0.96
2025-08-13T15:02:26,environment,1.00,Normal,-0.92,60.16,365.39,314.82,581.37,476.42,799.02,RPB1,-363.08,127.47,39.67,26.34,20.94,8.65,9.92,7.97,4.81,1.13,3.85,2.76,1.77
2025-08-13T15:02:27,environment,1.00,Normal,-0.92,60.57,353.49,455.60,302.14,638.88,404.96,RPB1,-354.08,128.33,39.53,26.45,19.68,7.63,9.03,7.07,4.37,1.96,4.26,3.38,4.30
2025-08-13T15:02:28,environment,1.00,Normal,-0.92,60.78,361.00,310.43,640.93,504.47,454.24,RPB1,-351.71,126.02,38.13,28.63,22.73,7.47,6.19,6.60,5.26,3.85,3.41,3.81,5.13
2025-08-13T15:02:29,environment,1.00,Normal,-0.92,60.78,490.18,325.85,379.13,1955.03,607.51,RPB1,-357.28,126.76,37.85,30.77,24.09,7.52,6.31,5.91,5.43,4.15,4.84,3.45,3.66
2025-08-13T15:02:30,environment,1.00,Normal,-0.92,60.62,359.10,608.22,409.87,463.63,2264.84,RPB1,-363.89,131.59,40.22,28.75,21.41,7.67,8.63,5.40,3.66,2.36,5.64,3.62,2.25
