Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T14:59:29,environment,1.00,Normal,-0.92,67.35,316.42,446.69,384.61,632.87,503.24,RPB1,-326.55,139.57,31.46,25.89,17.88,-3.39,6.53,0.99,4.58,-2.03,2.25,4.40,2.59
2025-08-13T14:59:30,environment,1.00,Normal,-0.92,62.77,339.06,451.95,616.90,520.67,0.00,RPB1,-341.19,135.11,30.02,33.41,23.83,-2.83,3.90,2.14,3.33,0.13,3.79,1.54,1.61
2025-08-13T14:59:31,environment,1.00,Normal,-0.92,62.00,352.57,595.25,472.53,701.55,0.00,RPB1,-351.30,136.47,32.17,30.85,25.01,0.12,3.66,1.25,3.44,3.35,4.67,0.54,0.87
2025-08-13T14:59:32,environment,1.00,Normal,-0.92,60.35,354.47,515.52,450.80,0.00,0.00,RPB1,-364.93,133.77,36.74,24.32,27.01,7.31,5.69,4.91,4.83,5.67,4.30,2.14,1.28
2025-08-13T14:59:33,environment,1.00,Normal,-0.92,60.92,354.05,301.45,532.43,425.82,242.61,RPB1,-367.40,134.87,40.47,24.38,26.66,7.84,9.28,6.15,5.02,4.60,3.31,3.91,3.34
2025-08-13T14:59:34,environment,1.00,Normal,-0.92,60.83,364.18,535.62,310.82,606.62,455.31,RPB1,-359.83,125.22,42.38,27.30,27.53,7.55,7.86,6.98,6.14,3.49,3.63,2.03,3.54
2025-08-13T14:59:35,environment,1.00,Normal,-0.92,60.77,357.73,535.91,410.77,700.40,301.52,RPB1,-362.60,125.87,41.46,26.74,28.15,8.06,7.57,8.28,6.95,3.90,2.98,-0.20,2.61
2025-08-13T14:59:36,environment,1.00,Normal,-0.92,60.45,357.68,455.02,307.29,505.38,715.66,RPB1,-372.95,132.45,39.45,26.80,26.55,8.47,8.09,7.22,6.40,3.05,2.38,0.28,3.31
2025-08-13T14:59:37,environment,1.00,Normal,-0.92,62.16,346.61,451.05,281.51,551.49,397.01,RPB1,-354.06,137.52,34.55,28.67,20.86,2.64,8.17,2.26,5.65,-0.01,1.55,3.24,3.75
2025-08-13T14:59:38,environment,1.00,Normal,-0.92,62.16,349.74,471.03,608.44,0.00,0.00,RPB1,-344.36,133.46,35.21,28.60,20.10,1.24,8.96,1.85,4.49,-0.26,1.89,3.91,3.90
