Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T15:10:59,environment,1.00,Normal,-0.92,62.77,312.40,493.29,581.17,390.98,66.30,RPB1,-314.86,139.55,13.70,28.34,19.37,0.96,4.52,3.71,7.86,0.71,3.44,4.42,3.98
2025-08-13T15:11:00,environment,0.76,Normal,-0.92,64.64,1370.53,656.46,810.34,746.11,350.19,RPB1,-282.70,143.82,6.02,28.20,9.68,-1.65,6.20,1.69,7.31,-1.00,4.33,4.07,2.48
2025-08-13T15:11:01,environment,0.99,Normal,-0.92,64.25,410.96,626.94,547.97,307.05,0.00,RPB1,-297.74,145.13,11.66,28.55,15.92,-5.19,7.26,4.45,0.99,1.01,5.86,2.32,2.80
2025-08-13T15:11:02,environment,1.00,Normal,-0.92,63.17,313.73,379.22,442.19,495.41,588.87,RPB1,-318.70,146.97,17.94,28.92,19.42,-5.16,7.49,4.51,-0.15,1.87,4.66,2.15,3.77
2025-08-13T15:11:03,environment,1.00,Normal,-0.92,62.34,552.92,441.27,363.53,494.91,288.65,RPB1,-337.48,147.87,28.14,20.99,16.53,0.44,9.53,4.17,-0.57,1.92,5.59,4.02,3.78
2025-08-13T15:11:04,environment,1.00,Normal,-0.92,60.53,549.08,392.13,447.05,498.52,329.58,RPB1,-369.79,142.15,38.78,22.06,23.89,4.78,7.03,5.75,3.10,3.48,5.29,3.55,3.65
2025-08-13T15:11:05,environment,1.00,Normal,-0.92,60.14,314.20,497.35,384.59,447.11,640.07,RPB1,-375.67,136.80,41.44,26.51,26.35,3.94,6.25,6.08,4.26,4.04,5.12,3.63,2.86
2025-08-13T15:11:06,environment,1.00,Normal,-0.92,61.56,320.66,566.37,455.00,706.61,398.06,RPB1,-364.49,133.29,36.40,34.79,28.51,-1.14,8.49,9.20,0.84,1.93,4.77,2.97,3.04
2025-08-13T15:11:07,environment,1.00,Normal,-0.92,63.15,353.58,300.96,496.74,608.40,442.26,RPB1,-345.73,137.44,27.83,37.40,31.17,-5.12,9.55,8.94,-1.17,-0.04,1.88,3.45,2.90
2025-08-13T15:11:08,environment,1.00,Normal,-0.92,62.36,401.26,350.04,538.11,298.68,753.30,RPB1,-348.97,137.38,31.10,30.71,28.01,-1.40,8.65,5.58,1.02,2.21,2.27,4.25,2.35
