Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T10:50:35,elevator,0.99,Normal,-0.92,77.17,1971.81,302.17,2166.02,357.38,2258.25,IPC1,-67.59,49.33,5.42,8.95,6.30,11.40,-3.86,2.27,4.31,-10.90,0.06,0.89,-4.61
2025-08-20T10:50:36,elevator,0.99,Normal,-0.92,74.76,1973.20,2169.40,352.81,1222.40,479.62,IPC1,-72.24,50.73,5.24,8.36,7.03,11.80,-5.37,2.02,5.83,-11.04,-0.75,1.68,-3.69
2025-08-20T10:50:37,elevator,0.97,Normal,-0.92,74.49,2171.72,1971.29,312.00,1240.94,480.77,IPC1,-73.65,49.55,4.84,8.47,7.43,11.93,-5.38,2.06,6.11,-11.65,-0.72,2.65,-2.54
2025-08-20T10:50:38,elevator,0.98,Normal,-0.92,74.24,1973.80,1223.86,2163.23,479.73,2261.55,IPC1,-74.16,49.96,5.59,8.59,6.99,12.67,-4.83,1.23,5.44,-11.72,-0.81,2.86,-2.35
2025-08-20T10:50:39,elevator,0.99,Normal,-0.92,74.32,1972.58,355.61,481.08,1222.37,2263.56,IPC1,-73.61,50.67,6.09,8.31,6.07,11.32,-5.62,1.29,5.48,-11.25,-0.85,2.69,-2.18
2025-08-20T10:50:40,elevator,0.99,Normal,-0.92,74.48,1972.98,2158.69,480.25,2260.40,358.60,IPC1,-73.65,51.03,5.17,7.40,5.92,10.65,-6.36,1.46,5.62,-11.18,-0.74,2.05,-2.70
2025-08-20T10:50:41,elevator,1.00,Normal,-0.92,74.36,2166.78,1973.19,1836.64,2260.71,359.28,IPC1,-74.06,50.85,5.24,7.80,5.84,11.34,-5.38,1.47,5.52,-10.67,-1.26,1.70,-2.76
2025-08-20T10:50:42,elevator,1.00,Normal,-0.92,74.40,1973.72,316.68,1242.84,543.33,2260.27,IPC1,-74.05,51.59,6.53,8.12,5.76,12.43,-4.79,0.53,5.23,-10.01,-1.39,1.03,-3.38
2025-08-20T10:50:43,elevator,0.98,Normal,-0.92,74.49,1973.30,358.11,2044.72,2259.09,480.33,IPC1,-74.21,52.27,6.18,8.03,7.07,12.79,-5.19,0.70,4.26,-10.73,-1.10,0.63,-4.33
2025-08-20T10:50:44,elevator,0.99,Normal,-0.92,74.25,1973.57,2163.63,359.67,2258.81,1246.51,IPC1,-73.70,50.89,5.47,7.55,6.51,12.34,-5.35,1.65,3.97,-11.44,-0.94,1.78,-3.03
