Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T15:05:24,environment,1.00,Normal,-0.92,68.86,312.67,621.46,396.09,524.46,0.00,RPB1,-364.33,133.39,42.88,25.05,23.24,8.29,8.08,5.93,4.35,2.49,3.46,2.47,0.85
2025-08-13T15:05:25,environment,1.00,Normal,-0.92,68.88,314.90,366.56,461.61,521.91,610.24,RPB1,-359.10,130.28,41.85,26.79,23.00,7.82,8.36,5.46,3.67,2.22,4.70,2.99,1.04
2025-08-13T15:05:26,environment,1.00,Normal,-0.92,60.42,318.00,398.97,609.99,519.11,450.30,RPB1,-373.03,131.02,45.19,29.07,22.96,7.25,9.41,5.84,4.16,2.01,5.02,3.38,2.64
2025-08-13T15:05:27,environment,1.00,Normal,-0.92,60.00,318.16,393.32,454.63,551.57,640.73,RPB1,-376.65,130.63,45.76,29.98,24.15,6.16,8.86,6.13,3.77,1.70,3.96,2.44,2.44
2025-08-13T15:05:28,environment,1.00,Normal,-0.92,60.20,345.24,435.43,139.60,290.64,524.45,RPB1,-353.47,127.60,36.44,29.67,18.52,5.36,11.76,3.51,4.47,2.90,4.95,2.73,2.35
2025-08-13T15:05:29,environment,1.00,Normal,-0.92,60.88,360.54,306.39,683.26,743.35,583.93,RPB1,-341.20,130.73,31.02,28.24,14.97,7.37,10.33,0.41,8.76,5.05,4.66,3.41,3.54
2025-08-13T15:05:30,environment,1.00,Normal,-0.92,60.59,315.42,683.68,465.89,625.23,827.93,RPB1,-363.86,136.52,39.36,27.93,17.91,7.14,8.05,2.78,7.24,3.99,2.29,3.43,4.27
2025-08-13T15:05:31,environment,1.00,Normal,-0.92,60.10,308.87,389.29,447.06,575.66,524.98,RPB1,-364.56,134.83,39.66,25.37,19.07,7.74,8.68,2.08,5.08,3.65,1.58,3.94,3.09
2025-08-13T15:05:32,environment,1.00,Normal,-0.92,60.43,741.89,336.91,524.38,395.79,595.74,RPB1,-337.09,129.33,29.26,20.58,18.65,11.69,7.89,0.23,6.30,4.33,3.74,3.41,0.49
2025-08-13T15:05:33,environment,1.00,Normal,-0.92,60.69,731.96,358.57,1213.30,307.31,412.80,RPB1,-323.44,127.56,23.26,20.90,18.71,8.63,9.20,3.67,4.06,3.71,4.64,3.24,-0.57
