Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-19T16:18:41,elevator,1.00,Normal,-0.92,74.52,358.53,437.19,77.44,301.56,745.17,IPC1,-268.86,109.86,5.68,6.79,-2.03,-6.52,-0.56,-3.73,-2.13,-6.07,-3.23,-11.17,-4.59
2025-08-19T16:18:42,elevator,0.98,Normal,-0.92,74.54,390.92,569.24,301.22,472.93,686.38,IPC1,-268.47,111.75,4.92,6.18,-3.91,-7.36,2.15,-5.13,-2.22,-7.43,-1.40,-11.18,-4.95
2025-08-19T16:18:43,elevator,0.92,Normal,-0.92,66.51,339.30,396.27,1.00,449.60,782.79,IPC1,-283.42,117.25,8.19,5.66,-5.10,-9.04,2.44,-6.37,-2.93,-8.25,-2.17,-11.29,-4.83
2025-08-19T16:18:44,elevator,0.89,Normal,-0.92,66.22,398.45,759.83,348.35,471.94,12.97,IPC1,-284.63,117.94,8.30,5.57,-5.49,-9.05,3.87,-4.72,-2.78,-7.86,-2.69,-11.29,-4.41
2025-08-19T16:18:45,elevator,0.72,Normal,-0.92,65.67,396.42,474.17,339.83,529.14,745.53,IPC1,-286.50,117.21,8.64,6.88,-5.61,-9.12,3.18,-4.41,-1.52,-7.65,-1.78,-10.66,-4.61
2025-08-19T16:18:46,elevator,0.78,Normal,-0.92,65.89,390.29,754.12,336.09,453.79,872.80,IPC1,-288.16,115.58,11.21,7.48,-5.02,-9.15,0.75,-4.78,-1.83,-7.47,-2.06,-11.06,-4.82
2025-08-19T16:18:47,elevator,0.98,Normal,-0.92,66.17,395.82,449.00,746.33,315.45,613.77,IPC1,-279.82,111.03,9.99,6.71,-4.25,-8.22,2.04,-4.51,-3.68,-5.99,-2.94,-10.72,-5.25
2025-08-19T16:18:48,elevator,1.00,Normal,-0.92,72.52,392.70,443.44,325.98,728.79,509.37,IPC1,-236.00,97.99,2.94,11.44,-5.24,-3.73,4.60,-4.12,-4.04,-3.94,-2.93,-8.87,-6.47
2025-08-19T16:18:49,elevator,1.00,Normal,-0.92,72.97,355.97,416.95,486.50,766.44,621.51,IPC1,-226.35,99.19,-1.72,13.08,-6.19,-4.23,5.52,-5.20,-4.94,-5.57,-2.56,-9.67,-6.76
2025-08-19T16:18:50,elevator,0.98,Normal,-0.92,68.08,359.60,409.73,598.02,466.09,842.29,IPC1,-261.43,111.67,-0.62,10.22,-5.40,-7.31,4.42,-5.79,-6.44,-7.44,-2.28,-10.76,-5.47
