Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-19T16:35:15,elevator,0.85,Normal,-0.92,62.11,391.45,442.16,309.63,500.58,0.00,IPC1,-281.24,111.81,9.02,12.78,-0.03,-5.47,2.55,-7.76,-6.88,-13.77,-5.96,-9.55,-0.30
2025-08-19T16:35:16,environment,0.66,Normal,-0.92,62.92,348.11,427.28,227.80,1999.90,562.55,IPC1,-275.48,113.07,5.11,12.48,0.74,-6.14,1.67,-9.61,-8.74,-14.41,-7.40,-9.81,-0.75
2025-08-19T16:35:17,environment,0.92,Normal,-0.92,62.80,357.91,421.88,498.17,563.05,0.00,IPC1,-284.23,116.23,8.76,14.35,0.74,-6.96,1.36,-9.94,-8.14,-15.66,-6.72,-9.97,-1.15
2025-08-19T16:35:18,environment,0.75,Normal,-0.92,62.70,393.74,446.81,314.31,567.19,1999.78,IPC1,-287.29,116.65,13.18,15.59,-0.57,-7.84,2.02,-9.07,-6.82,-14.73,-5.38,-8.85,-0.91
2025-08-19T16:35:19,elevator,0.74,Normal,-0.92,62.29,355.18,441.24,682.10,562.41,299.52,IPC1,-287.28,115.97,12.75,14.50,-1.55,-8.90,2.53,-8.40,-6.04,-14.35,-5.51,-9.50,0.00
2025-08-19T16:35:20,elevator,0.74,Normal,-0.92,61.60,357.92,439.22,1999.96,507.93,0.00,IPC1,-290.64,114.85,11.92,14.91,0.42,-7.09,3.05,-7.48,-6.65,-14.59,-5.88,-10.73,-0.17
2025-08-19T16:35:21,elevator,0.76,Normal,-0.92,61.78,392.80,442.98,328.21,495.02,616.91,IPC1,-288.37,115.39,9.83,13.73,-0.10,-5.42,2.45,-8.43,-7.46,-14.34,-6.16,-9.91,0.32
2025-08-19T16:35:22,elevator,0.79,Normal,-0.92,61.81,396.23,481.63,331.84,549.03,638.04,IPC1,-289.71,114.13,10.18,13.17,-0.82,-5.75,1.95,-9.27,-6.95,-13.71,-5.82,-9.60,0.24
2025-08-19T16:35:23,environment,0.61,Normal,-0.92,62.81,394.43,451.48,329.26,0.00,0.00,IPC1,-290.37,116.39,13.46,13.85,-0.74,-7.18,1.83,-9.53,-7.05,-14.23,-5.09,-9.33,-0.19
2025-08-19T16:35:24,elevator,0.49,Normal,-0.92,63.01,390.10,332.10,456.59,632.86,793.46,IPC1,-288.26,117.24,13.59,14.36,-0.90,-7.40,1.91,-8.71,-7.12,-14.82,-5.43,-9.50,-0.21
