Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-19T16:21:21,elevator,1.00,Normal,-0.92,87.50,1000.08,1194.65,1999.90,949.14,3000.20,IPC1,-234.54,101.19,1.40,-5.08,-11.06,-15.43,14.88,9.66,3.34,-15.12,-23.12,-22.21,7.71
2025-08-19T16:21:22,elevator,1.00,Normal,-0.92,85.70,1000.44,1054.98,1999.98,3000.17,0.00,IPC1,-238.65,102.69,2.09,-3.49,-10.42,-15.70,13.67,9.16,3.02,-14.95,-21.98,-21.38,6.53
2025-08-19T16:21:23,elevator,1.00,Normal,-0.92,85.20,1000.24,2000.02,3000.07,1051.28,0.00,IPC1,-253.36,108.77,2.06,-3.74,-9.57,-14.77,13.91,8.96,4.24,-14.49,-22.06,-22.07,7.66
2025-08-19T16:21:24,elevator,1.00,Normal,-0.92,85.19,999.70,1058.38,915.74,1999.98,1112.13,IPC1,-254.54,107.96,3.30,-3.06,-9.94,-14.13,12.86,9.04,4.43,-14.65,-23.14,-22.76,8.08
2025-08-19T16:21:25,elevator,1.00,Normal,-0.92,86.01,1000.36,1999.98,1082.67,915.27,3000.48,IPC1,-252.45,110.50,3.62,-2.64,-10.00,-14.64,12.98,9.42,4.52,-15.80,-22.50,-23.02,7.85
2025-08-19T16:21:26,elevator,1.00,Normal,-0.92,87.27,999.63,1075.26,1999.86,1138.32,944.86,IPC1,-249.81,111.00,2.96,-3.16,-8.22,-14.79,14.51,10.39,4.73,-17.70,-23.24,-23.84,7.81
2025-08-19T16:21:27,elevator,1.00,Normal,-0.92,87.78,1000.10,943.30,1118.14,1999.82,1053.64,IPC1,-249.59,109.20,1.83,-6.09,-8.10,-14.60,15.10,8.97,4.41,-16.80,-23.55,-24.30,7.79
2025-08-19T16:21:28,elevator,1.00,Anomaly,,89.20,1000.18,1154.40,1083.70,934.42,1999.85,IPC1,-251.74,110.74,3.00,-8.20,-9.17,-15.78,15.83,8.77,6.51,-17.22,-24.06,-24.17,8.34
2025-08-19T16:21:29,elevator,1.00,Anomaly,,89.96,1000.09,894.68,564.55,1999.95,1086.82,IPC1,-249.75,110.00,2.15,-8.03,-10.46,-17.02,16.71,9.50,7.39,-18.00,-24.57,-25.10,7.10
2025-08-19T16:21:30,elevator,1.00,Anomaly,,89.62,1000.03,943.47,1131.61,743.38,1210.54,IPC1,-247.40,111.14,2.17,-8.07,-12.09,-16.99,15.71,8.57,5.47,-18.05,-22.17,-24.89,6.09
