Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T15:06:39,environment,1.00,Normal,-0.92,61.68,489.86,323.23,740.42,637.32,848.80,RPB1,-333.71,136.28,25.57,24.42,20.83,3.93,8.93,3.07,4.67,6.62,5.15,4.09,3.02
2025-08-13T15:06:40,environment,1.00,Normal,-0.92,61.13,319.52,391.60,834.28,449.59,613.40,RPB1,-354.30,135.83,32.24,26.33,24.55,4.68,9.59,4.71,6.68,6.21,2.83,2.37,2.06
2025-08-13T15:06:41,environment,1.00,Normal,-0.92,60.78,322.51,729.47,440.80,570.32,389.01,RPB1,-375.50,138.32,42.87,24.94,24.03,6.41,8.62,6.23,6.60,3.99,3.54,0.96,2.23
2025-08-13T15:06:42,environment,1.00,Normal,-0.92,60.07,349.16,462.45,570.22,403.26,688.83,RPB1,-378.51,134.80,44.11,25.38,24.79,6.38,7.95,7.13,5.99,1.84,1.91,2.21,3.14
2025-08-13T15:06:43,environment,1.00,Normal,-0.92,60.85,316.76,387.41,521.27,449.97,613.17,RPB1,-375.80,137.12,41.70,26.38,27.26,6.57,8.19,6.89,5.56,2.75,2.45,3.83,2.50
2025-08-13T15:06:44,environment,1.00,Normal,-0.92,61.19,357.08,301.89,493.80,610.73,414.61,RPB1,-375.95,138.92,43.09,26.11,25.63,6.31,8.34,7.02,5.44,2.96,3.80,3.95,3.70
2025-08-13T15:06:45,environment,1.00,Normal,-0.92,60.37,313.39,433.92,489.62,380.85,620.42,RPB1,-371.22,130.79,49.17,23.42,23.02,5.66,8.88,7.08,4.19,3.31,3.34,2.54,5.16
2025-08-13T15:06:46,environment,1.00,Normal,-0.92,60.01,358.09,409.67,562.25,617.50,291.17,RPB1,-364.24,125.57,48.47,22.89,24.19,4.78,9.18,7.44,3.15,3.14,2.53,1.33,2.86
2025-08-13T15:06:47,environment,1.00,Normal,-0.92,60.35,316.94,403.90,0.00,0.00,0.00,RPB1,-359.03,127.12,41.74,24.07,26.03,5.41,9.05,6.79,3.84,1.69,1.82,1.52,2.31
2025-08-13T15:06:48,environment,1.00,Normal,-0.92,60.67,304.61,368.18,440.97,636.96,768.10,RPB1,-352.47,128.84,37.40,23.84,27.16,4.86,6.07,5.32,5.73,4.38,2.15,1.46,2.46
