Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T15:09:21,environment,1.00,Normal,-0.92,70.71,442.85,553.90,664.11,302.19,613.19,RPB1,-325.17,140.83,25.07,19.30,20.81,-0.66,5.44,4.05,1.69,3.26,7.21,4.34,3.02
2025-08-13T15:09:22,environment,1.00,Normal,-0.92,70.73,471.21,602.98,661.21,362.90,521.53,RPB1,-324.42,140.41,24.78,22.65,20.85,-3.17,5.43,4.62,1.58,2.68,5.10,2.55,3.81
2025-08-13T15:09:24,environment,1.00,Normal,-0.92,61.31,357.93,523.73,451.91,306.31,581.68,RPB1,-352.68,145.74,32.25,23.89,21.47,-0.03,7.06,5.97,2.79,1.36,5.16,3.96,2.11
2025-08-13T15:09:25,environment,1.00,Normal,-0.92,61.64,487.34,365.97,425.77,621.04,309.82,RPB1,-345.08,147.36,31.14,22.24,19.28,0.32,7.65,3.78,2.25,-0.17,5.70,5.06,2.92
2025-08-13T15:09:26,environment,1.00,Normal,-0.92,61.42,605.92,449.56,345.66,545.22,397.66,RPB1,-342.63,138.76,31.15,24.61,21.44,1.59,7.86,4.95,3.65,0.52,6.11,3.55,1.70
2025-08-13T15:09:27,environment,1.00,Normal,-0.92,61.01,392.60,328.97,623.24,455.65,525.61,RPB1,-351.58,135.82,32.34,27.58,21.83,3.39,10.11,3.89,3.30,3.90,6.44,2.57,1.71
2025-08-13T15:09:28,environment,1.00,Normal,-0.92,61.53,313.00,619.55,741.09,536.40,445.34,RPB1,-346.52,142.83,27.38,27.72,23.57,0.28,8.55,0.92,1.65,5.75,6.40,1.79,1.87
2025-08-13T15:09:29,environment,1.00,Normal,-0.92,61.51,473.64,317.75,542.31,594.34,0.00,RPB1,-338.34,143.13,21.66,26.90,25.92,-1.29,5.60,-0.42,2.64,5.99,5.96,0.74,3.41
2025-08-13T15:09:30,environment,1.00,Normal,-0.92,61.67,454.31,392.94,324.09,541.63,646.82,RPB1,-333.78,139.29,23.84,25.12,22.28,2.60,6.91,1.88,3.87,4.35,5.13,0.91,3.99
2025-08-13T15:09:31,environment,1.00,Normal,-0.92,63.28,348.77,405.84,457.41,555.35,0.00,RPB1,-335.76,137.81,30.21,24.09,23.45,5.35,6.80,4.67,4.23,2.80,4.97,2.23,2.33
