Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T10:39:16,environment,0.95,Normal,-0.92,76.24,2157.89,355.98,1970.55,2258.35,545.55,IPC1,-83.05,57.74,3.79,15.24,11.81,-1.60,-4.19,4.10,5.36,-3.00,-5.12,0.78,-5.67
2025-08-20T10:39:17,environment,0.99,Normal,-0.92,76.30,2160.98,2335.21,1973.26,355.21,480.89,IPC1,-82.87,57.30,4.55,16.59,12.65,-0.52,-4.20,3.74,5.62,-3.05,-5.05,1.12,-5.65
2025-08-20T10:39:18,environment,1.00,Normal,-0.92,73.84,2157.21,360.36,848.15,2259.01,454.29,IPC1,-86.46,58.71,4.08,18.20,12.68,-0.21,-4.20,2.79,5.56,-2.33,-4.66,0.40,-7.07
2025-08-20T10:39:19,environment,1.00,Normal,-0.92,73.71,2164.06,309.41,366.13,1973.21,2258.58,IPC1,-85.87,58.28,3.55,17.83,12.47,-0.32,-3.39,3.09,5.34,-2.46,-3.88,0.33,-7.40
2025-08-20T10:39:20,environment,1.00,Normal,-0.92,73.76,2165.90,1971.86,2444.33,313.43,2258.87,IPC1,-86.33,58.78,4.40,17.23,12.36,-0.66,-3.70,3.50,5.17,-3.23,-4.23,1.19,-7.18
2025-08-20T10:39:21,environment,0.99,Normal,-0.92,73.82,2165.04,365.37,847.37,1970.93,314.59,IPC1,-88.44,59.35,4.31,16.00,12.65,-0.72,-4.37,2.98,5.19,-3.62,-6.04,0.48,-6.82
2025-08-20T10:39:22,environment,0.99,Normal,-0.92,74.10,2159.28,359.23,481.28,1972.53,820.23,IPC1,-88.05,60.53,4.66,17.37,14.08,-0.59,-3.97,2.84,5.11,-4.10,-7.25,-0.47,-5.62
2025-08-20T10:39:23,environment,0.99,Normal,-0.92,74.12,2159.71,360.80,1971.96,2258.29,480.30,IPC1,-88.22,61.58,6.20,17.95,14.21,-0.44,-3.38,4.20,5.17,-4.59,-6.50,-0.15,-5.84
2025-08-20T10:39:24,environment,1.00,Normal,-0.92,73.88,2160.64,360.08,308.74,480.68,181.80,IPC1,-89.86,61.44,6.00,16.57,13.58,-0.37,-3.70,4.43,6.26,-3.17,-4.84,0.59,-6.74
2025-08-20T10:39:25,environment,1.00,Normal,-0.92,73.77,2158.05,374.68,1970.81,480.13,823.83,IPC1,-90.95,61.37,6.07,16.35,13.94,-0.89,-4.52,4.03,7.01,-2.40,-4.49,0.80,-6.65
