Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T10:44:22,elevator,0.88,Normal,-0.92,74.13,1973.22,358.61,476.74,2260.92,3946.17,IPC1,-82.47,56.42,2.56,23.37,9.29,3.81,-0.46,-3.24,2.89,-6.33,-7.54,-1.11,-2.73
2025-08-20T10:44:23,elevator,0.95,Normal,-0.92,74.09,1973.28,359.82,2258.40,479.78,2155.90,IPC1,-82.60,56.44,2.32,23.06,8.68,4.70,0.18,-3.13,2.81,-6.26,-7.37,-0.60,-2.80
2025-08-20T10:44:24,elevator,0.97,Normal,-0.92,74.16,1973.80,357.02,479.96,3947.87,5921.64,IPC1,-82.66,56.54,2.67,23.50,8.34,4.49,1.08,-2.98,2.38,-6.15,-7.06,-1.17,-3.46
2025-08-20T10:44:25,elevator,0.97,Normal,-0.92,74.22,1973.64,361.21,295.02,479.09,3946.84,IPC1,-82.88,57.13,2.69,23.20,8.96,4.50,1.34,-2.61,2.69,-6.20,-7.14,-1.37,-3.43
2025-08-20T10:44:26,elevator,0.99,Normal,-0.92,74.32,1972.47,360.80,2261.24,5916.46,461.77,IPC1,-81.88,57.22,1.90,23.23,8.86,3.87,1.01,-1.48,4.34,-6.64,-7.34,-0.48,-2.55
2025-08-20T10:44:27,elevator,0.99,Normal,-0.92,74.47,361.25,1973.50,2255.77,479.83,3948.22,IPC1,-80.90,57.47,1.94,24.09,8.56,2.93,1.07,-0.79,4.41,-6.55,-6.97,-0.65,-2.63
2025-08-20T10:44:28,elevator,0.97,Normal,-0.92,74.35,1972.75,359.61,2254.89,3945.45,410.30,IPC1,-81.83,57.19,1.97,24.11,8.78,2.01,0.15,-0.96,4.25,-6.81,-6.80,-1.11,-3.15
2025-08-20T10:44:29,elevator,0.91,Normal,-0.92,74.20,1972.67,359.92,2255.39,2105.13,479.05,IPC1,-82.15,56.70,1.15,23.61,9.64,3.14,-0.29,-1.06,4.84,-7.10,-7.49,-0.29,-3.22
2025-08-20T10:44:30,elevator,0.83,Normal,-0.92,74.22,1972.42,2257.91,360.32,310.14,481.29,IPC1,-81.81,56.47,1.36,23.99,9.66,3.95,-0.49,-2.08,4.66,-7.33,-7.69,0.29,-2.86
2025-08-20T10:44:31,elevator,0.97,Normal,-0.92,74.26,1973.10,2258.55,2172.90,359.76,5919.34,IPC1,-81.01,56.52,1.50,23.61,8.43,3.19,-1.20,-2.07,4.16,-7.61,-7.71,-0.52,-2.32
