Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T14:57:31,environment,1.00,Normal,-0.92,62.51,359.16,303.48,424.79,554.37,479.88,RPB1,-342.96,133.51,28.51,32.75,24.98,4.62,11.36,4.65,2.01,4.85,3.49,1.14,0.41
2025-08-13T14:57:32,environment,1.00,Normal,-0.92,62.20,360.20,546.22,667.62,443.66,596.68,RPB1,-339.40,125.86,33.49,30.57,25.87,4.93,9.49,4.45,0.71,7.51,1.69,-0.51,1.65
2025-08-13T14:57:33,environment,1.00,Normal,-0.92,60.76,355.78,439.59,3759.23,302.44,503.99,RPB1,-350.27,124.97,38.70,26.43,27.66,7.67,4.54,5.00,2.16,5.53,1.70,-0.47,2.19
2025-08-13T14:57:34,environment,1.00,Normal,-0.92,61.23,313.82,497.77,390.82,0.00,0.00,RPB1,-347.73,132.45,33.19,23.01,27.75,7.98,7.24,4.73,3.88,4.83,3.41,-1.02,-1.47
2025-08-13T14:57:35,environment,1.00,Normal,-0.92,61.77,326.67,437.07,501.03,0.00,0.00,RPB1,-342.29,131.40,33.29,25.52,24.48,8.86,9.65,3.92,4.51,6.29,4.57,-0.57,-2.35
2025-08-13T14:57:36,environment,1.00,Normal,-0.92,61.71,305.81,576.93,356.61,455.96,1477.88,RPB1,-342.30,132.21,35.97,26.07,23.12,3.22,8.16,3.60,4.31,7.99,5.12,1.65,1.32
2025-08-13T14:57:37,environment,1.00,Normal,-0.92,60.90,359.68,306.64,477.30,594.66,533.71,RPB1,-354.23,134.53,39.80,24.98,21.93,0.10,6.77,4.88,3.96,7.65,5.22,2.08,3.85
2025-08-13T14:57:38,environment,1.00,Normal,-0.92,60.78,385.39,305.94,452.01,538.75,649.91,RPB1,-348.87,128.77,35.21,28.62,25.03,3.88,7.11,2.02,0.93,7.31,5.50,1.51,2.08
2025-08-13T14:57:39,environment,1.00,Normal,-0.92,61.36,554.95,300.42,403.85,485.65,611.89,RPB1,-330.34,126.57,27.23,27.91,25.30,3.44,8.59,2.93,1.54,7.65,5.90,1.86,1.63
2025-08-13T14:57:40,environment,1.00,Normal,-0.92,61.35,304.93,577.33,506.28,420.14,716.77,RPB1,-335.53,131.15,29.53,24.97,24.34,4.55,8.01,5.18,3.64,4.20,5.65,2.29,2.80
