Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T11:05:23,environment,1.00,Normal,-0.92,75.72,358.26,1306.17,522.71,1973.49,411.38,IPC1,-114.88,99.23,-1.75,22.36,20.30,-5.68,-5.75,-2.44,-1.76,-5.90,0.35,1.44,0.40
2025-08-20T11:05:25,environment,1.00,Normal,-0.92,75.78,357.92,472.62,1971.43,523.08,2158.74,IPC1,-113.14,98.79,-1.34,22.15,19.36,-5.27,-4.47,-3.05,-2.24,-6.65,-0.32,1.43,0.01
2025-08-20T11:05:26,environment,1.00,Normal,-0.92,74.57,358.16,459.23,520.07,1972.37,734.66,IPC1,-119.20,102.49,-1.38,22.66,19.58,-5.81,-5.21,-3.57,-3.00,-6.47,0.16,1.18,0.27
2025-08-20T11:05:27,environment,1.00,Normal,-0.92,74.54,359.57,505.94,1972.65,306.38,452.00,IPC1,-121.13,103.22,-1.18,22.43,19.92,-6.08,-5.66,-3.29,-2.71,-5.43,1.81,1.66,-0.34
2025-08-20T11:05:28,environment,1.00,Normal,-0.92,74.67,357.96,505.21,720.24,428.48,583.85,IPC1,-120.53,103.52,-0.82,22.80,20.26,-5.83,-5.10,-3.30,-2.65,-5.61,2.12,1.91,-0.64
2025-08-20T11:05:29,environment,1.00,Normal,-0.92,74.62,357.75,506.07,699.79,424.56,1972.76,IPC1,-120.54,103.52,-1.18,23.01,20.90,-5.76,-5.98,-3.70,-3.00,-5.69,1.26,2.26,0.56
2025-08-20T11:05:30,environment,1.00,Normal,-0.92,74.37,360.87,522.91,447.82,1972.30,740.43,IPC1,-121.49,102.19,-1.81,22.38,20.84,-5.82,-5.88,-3.86,-3.14,-5.58,1.46,2.89,0.81
2025-08-20T11:05:31,environment,1.00,Normal,-0.92,74.35,356.92,1972.85,475.48,619.09,409.48,IPC1,-121.01,102.30,-1.19,22.19,20.06,-6.10,-5.53,-3.25,-2.46,-5.16,1.24,1.84,0.03
2025-08-20T11:05:32,environment,1.00,Normal,-0.92,74.46,357.87,442.41,521.90,299.81,572.27,IPC1,-118.70,104.35,-2.98,20.11,17.79,-5.14,-3.28,-1.61,-1.37,-5.19,1.12,1.95,0.49
2025-08-20T11:05:33,environment,1.00,Normal,-0.92,74.57,343.81,478.89,613.96,716.71,403.36,IPC1,-119.57,106.49,-4.74,19.31,15.39,-3.57,-0.18,-0.74,-1.09,-6.52,1.13,2.53,0.58
