Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T10:53:45,environment,1.00,Normal,-0.89,81.08,359.17,506.16,712.60,435.78,2141.43,IPC1,-67.06,64.03,11.72,16.93,12.54,-0.00,-1.35,1.96,-4.68,-8.31,3.58,-0.65,0.44
2025-08-20T10:53:46,environment,1.00,Normal,-0.92,81.82,360.57,506.11,133.05,2146.82,427.63,IPC1,-68.62,56.56,4.90,23.57,21.75,-0.51,-1.96,-0.45,1.80,-8.72,4.34,-0.80,-3.72
2025-08-20T10:53:47,environment,1.00,Normal,-0.92,78.74,432.66,357.85,1735.83,1305.24,1972.01,IPC1,-75.60,51.58,4.19,24.90,21.68,2.96,-6.88,0.66,7.07,-11.61,-0.81,2.70,-5.41
2025-08-20T10:53:48,environment,1.00,Normal,-0.92,76.63,2155.60,357.20,479.10,2256.61,2010.17,IPC1,-78.40,53.15,3.59,24.01,19.03,6.82,-14.48,5.20,9.69,-13.03,-5.67,8.57,-7.30
2025-08-20T10:53:49,environment,1.00,Normal,-0.92,76.59,1967.80,2150.08,373.88,2257.50,307.41,IPC1,-79.91,54.66,2.96,22.73,21.17,5.78,-13.00,5.42,9.12,-15.12,-4.31,10.39,-8.46
2025-08-20T10:53:50,environment,1.00,Normal,-0.92,75.79,2158.96,2258.99,359.56,307.11,1970.00,IPC1,-81.34,51.97,5.17,21.52,19.83,6.25,-8.34,3.88,6.36,-14.77,-1.45,9.92,-8.34
2025-08-20T10:53:51,environment,1.00,Normal,-0.92,75.30,2156.14,358.41,2259.45,301.49,479.96,IPC1,-78.01,49.22,6.06,18.31,19.29,8.63,-7.01,1.47,4.46,-12.22,0.70,10.37,-9.72
2025-08-20T10:53:52,environment,1.00,Normal,-0.92,76.65,2148.17,2260.68,323.72,480.56,4297.17,IPC1,-69.95,47.43,3.42,19.84,21.87,7.93,-7.29,2.50,3.34,-11.66,1.35,9.96,-9.60
2025-08-20T10:53:53,environment,1.00,Normal,-0.92,77.20,2148.61,2257.63,358.30,1970.14,505.51,IPC1,-69.84,45.50,1.69,26.89,19.41,4.25,-7.70,2.86,4.86,-12.16,0.00,7.26,-7.73
2025-08-20T10:53:54,environment,1.00,Normal,-0.92,76.02,2177.44,1972.33,2257.98,304.24,355.50,IPC1,-74.00,42.32,4.17,31.50,12.22,4.91,-6.85,0.37,4.72,-7.64,-1.81,5.10,-6.05
