Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T10:45:48,environment,0.94,Normal,-0.92,76.26,361.17,1973.06,636.99,2163.94,310.50,IPC1,-80.22,57.70,3.90,18.33,11.24,2.42,-1.72,-0.16,2.66,-8.46,-3.53,-1.21,-4.14
2025-08-20T10:45:49,environment,0.92,Normal,-0.92,76.32,359.87,1974.93,306.52,439.52,715.60,IPC1,-80.17,57.41,3.99,18.87,11.88,2.91,-1.84,-0.07,2.29,-9.26,-4.99,-1.92,-4.20
2025-08-20T10:45:50,environment,0.95,Normal,-0.92,74.11,1972.52,505.89,351.25,437.97,2165.00,IPC1,-84.75,59.36,2.98,19.50,12.83,2.62,-1.78,0.64,3.92,-10.23,-6.10,-1.53,-4.44
2025-08-20T10:45:51,environment,0.99,Normal,-0.92,74.35,1972.75,360.73,2044.37,2154.28,304.15,IPC1,-83.20,60.56,2.97,19.56,13.12,2.07,-2.32,0.15,3.80,-10.38,-6.11,-1.00,-4.30
2025-08-20T10:45:52,environment,1.00,Normal,-0.92,74.34,1973.28,355.70,2155.49,481.71,418.42,IPC1,-83.52,60.18,2.25,19.75,13.97,2.80,-2.15,0.14,3.55,-10.79,-5.68,-1.42,-4.13
2025-08-20T10:45:53,environment,0.99,Normal,-0.92,74.33,357.86,1971.37,2155.87,443.35,505.14,IPC1,-83.30,59.58,2.02,20.01,13.56,2.49,-2.36,0.17,3.39,-11.73,-5.62,-1.29,-3.85
2025-08-20T10:45:54,environment,0.99,Normal,-0.92,74.36,357.99,1973.09,2158.33,2312.14,479.98,IPC1,-82.89,59.48,2.37,20.31,13.00,1.50,-2.74,0.00,3.78,-10.76,-5.72,-1.09,-3.57
2025-08-20T10:45:55,environment,0.99,Normal,-0.92,74.24,1972.40,357.67,2159.36,294.08,505.78,IPC1,-82.70,59.53,1.56,19.39,12.63,1.51,-2.77,-0.10,4.57,-9.52,-4.96,-0.88,-4.20
2025-08-20T10:45:56,environment,0.96,Normal,-0.92,74.30,1973.28,1836.10,320.58,2159.01,478.51,IPC1,-81.85,60.01,2.51,19.29,11.74,2.12,-2.60,-0.37,4.09,-9.67,-4.84,-1.92,-5.12
2025-08-20T10:45:57,environment,0.95,Normal,-0.92,74.48,360.30,1973.21,2343.18,308.65,514.02,IPC1,-82.06,59.78,2.73,20.37,12.39,2.68,-2.22,0.32,3.96,-10.07,-5.62,-2.26,-5.53
