Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T15:03:14,environment,1.00,Normal,-0.92,66.69,350.71,447.87,643.38,517.93,285.25,RPB1,-349.44,138.35,32.31,23.49,23.72,3.17,4.07,4.16,5.74,5.26,5.30,2.78,3.13
2025-08-13T15:03:15,environment,1.00,Normal,-0.92,66.64,655.32,325.59,442.76,729.23,494.84,RPB1,-353.59,137.60,32.54,25.04,24.13,2.06,4.81,5.51,5.16,4.41,5.98,2.31,2.81
2025-08-13T15:03:16,environment,1.00,Normal,-0.92,59.60,357.69,476.83,623.93,420.29,300.28,RPB1,-374.47,138.79,37.55,25.19,24.73,5.00,6.54,6.25,4.65,4.47,4.64,1.49,1.97
2025-08-13T15:03:17,environment,1.00,Normal,-0.92,59.77,366.54,306.57,459.84,726.57,531.69,RPB1,-370.93,135.12,38.47,24.38,23.95,6.60,6.28,5.95,6.34,5.37,3.71,2.66,2.32
2025-08-13T15:03:18,environment,1.00,Normal,-0.92,60.84,353.36,456.91,522.27,621.42,302.38,RPB1,-365.75,134.58,39.41,24.76,24.01,9.69,7.37,6.11,5.72,4.36,3.35,3.47,2.70
2025-08-13T15:03:20,environment,1.00,Normal,-0.92,61.07,302.40,360.26,464.93,616.82,730.52,RPB1,-361.70,138.46,39.67,21.10,18.70,8.73,9.65,10.50,6.67,2.40,2.34,1.35,2.57
2025-08-13T15:03:21,environment,0.93,Normal,-0.92,60.38,359.02,955.35,741.95,421.51,480.57,RPB1,-361.29,134.42,39.91,21.53,16.83,7.79,9.44,11.81,6.73,0.98,0.98,0.56,2.12
2025-08-13T15:03:22,environment,1.00,Normal,-0.92,59.99,356.03,453.98,581.63,634.29,300.62,RPB1,-368.01,134.38,38.72,22.32,21.82,9.56,8.05,6.67,5.22,2.56,3.36,3.20,1.44
2025-08-13T15:03:23,environment,1.00,Normal,-0.92,60.05,353.85,443.56,608.78,730.03,555.44,RPB1,-372.57,135.17,40.60,23.27,23.48,8.39,7.87,5.77,6.20,3.54,4.66,3.53,2.75
2025-08-13T15:03:24,environment,1.00,Normal,-0.92,59.99,324.37,391.03,442.39,492.53,0.00,RPB1,-378.94,133.34,46.71,25.04,24.56,8.19,7.57,6.84,5.96,1.80,3.16,2.55,3.25
