Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T10:48:51,environment,0.95,Normal,-0.92,76.42,1973.05,2160.96,371.40,2261.76,481.94,IPC1,-70.13,58.31,2.14,22.61,9.19,-1.92,-4.45,-1.69,2.98,-7.20,-7.47,1.30,-3.86
2025-08-20T10:48:52,elevator,0.64,Normal,-0.92,76.33,357.48,1973.97,2159.02,492.06,3947.09,IPC1,-64.91,55.82,-0.96,22.14,7.58,-2.14,-3.63,-1.50,3.37,-6.32,-6.41,0.38,-3.56
2025-08-20T10:48:53,elevator,0.87,Normal,-0.92,74.92,1973.38,2167.77,2264.12,362.12,3945.83,IPC1,-71.09,55.14,-2.17,23.66,8.72,-1.05,-0.50,0.29,3.37,-7.48,-7.47,0.24,-3.84
2025-08-20T10:48:54,elevator,0.85,Normal,-0.92,75.42,2171.72,1972.81,3946.23,357.13,2259.89,IPC1,-67.07,54.25,-2.35,19.31,10.16,1.26,-1.04,1.84,3.70,-7.42,-6.46,0.71,-2.94
2025-08-20T10:48:55,elevator,0.86,Normal,-0.92,75.53,1972.98,2167.01,2264.35,357.99,301.44,IPC1,-67.97,55.82,-1.27,16.59,10.64,2.63,-2.33,2.88,3.22,-7.79,-5.74,-0.35,-2.75
2025-08-20T10:48:56,elevator,0.83,Normal,-0.92,75.14,2175.27,1973.91,2261.10,365.88,477.54,IPC1,-74.08,58.71,1.07,19.18,9.82,2.26,-2.14,2.55,2.38,-8.58,-6.37,0.18,-2.03
2025-08-20T10:48:57,elevator,0.97,Normal,-0.92,75.02,2169.63,360.14,1972.88,306.25,2261.73,IPC1,-74.64,58.40,1.21,19.92,9.05,2.62,-0.85,2.76,2.83,-8.68,-6.58,0.54,-1.91
2025-08-20T10:48:58,elevator,0.99,Normal,-0.92,74.85,2157.94,357.60,1970.72,2261.51,481.03,IPC1,-75.22,56.95,0.87,19.45,8.40,2.76,-0.34,2.63,3.10,-9.09,-6.22,0.67,-2.10
2025-08-20T10:48:59,elevator,0.98,Normal,-0.92,74.80,2164.52,1973.87,360.12,2260.14,3948.39,IPC1,-75.64,55.55,0.05,20.20,9.25,2.88,0.46,2.69,3.01,-8.92,-6.50,1.04,-1.65
2025-08-20T10:49:00,elevator,0.88,Normal,-0.92,75.14,2161.78,1972.53,358.92,2259.12,3945.65,IPC1,-73.61,56.62,-1.56,20.25,10.84,2.64,-1.06,3.17,3.05,-9.43,-7.64,0.77,-1.40
