Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T10:44:00,environment,0.79,Normal,-0.92,74.21,1972.96,360.72,2258.72,537.75,477.68,IPC1,-83.99,57.31,4.41,20.60,11.13,4.29,0.69,-0.98,2.54,-7.40,-6.56,-0.03,-5.71
2025-08-20T10:44:01,environment,0.85,Normal,-0.92,74.09,1973.30,355.57,2258.66,414.39,479.41,IPC1,-83.50,56.73,3.65,20.88,11.10,3.85,-0.88,-1.67,2.85,-7.72,-7.04,-0.15,-4.91
2025-08-20T10:44:02,environment,0.86,Normal,-0.92,74.20,1973.04,351.36,2258.73,2161.71,479.67,IPC1,-82.67,57.15,3.34,21.01,11.35,3.86,-1.41,-1.40,3.88,-7.74,-6.95,0.53,-3.81
2025-08-20T10:44:03,elevator,0.64,Normal,-0.92,74.07,1972.59,505.92,2260.48,357.76,2161.70,IPC1,-82.96,56.59,3.97,20.78,9.17,3.27,-1.24,-1.24,3.78,-6.94,-6.20,0.73,-3.71
2025-08-20T10:44:04,elevator,0.55,Normal,-0.92,74.05,1973.16,365.19,480.06,2257.35,540.76,IPC1,-83.41,55.56,3.43,21.76,9.50,3.00,-1.26,-1.39,3.56,-7.02,-6.95,0.55,-3.92
2025-08-20T10:44:05,environment,0.60,Normal,-0.92,74.24,358.20,1973.20,2260.23,413.00,2158.84,IPC1,-82.61,56.01,3.44,21.91,11.05,3.35,-1.64,-1.19,4.29,-8.46,-8.54,0.16,-4.00
2025-08-20T10:44:06,environment,0.75,Normal,-0.92,74.25,360.68,1972.75,2158.18,2258.20,481.66,IPC1,-81.40,56.33,3.56,20.95,11.48,3.61,-1.56,-0.95,4.08,-8.52,-8.09,0.66,-3.65
2025-08-20T10:44:07,environment,0.80,Normal,-0.92,74.22,1972.72,362.83,2156.99,2259.00,506.67,IPC1,-81.47,56.18,3.62,20.90,11.49,3.44,-1.45,-0.99,3.42,-6.98,-7.55,0.05,-4.26
2025-08-20T10:44:08,environment,0.61,Normal,-0.92,74.02,356.17,1972.81,2157.88,5918.50,506.41,IPC1,-82.62,56.36,3.83,20.73,10.23,3.38,-1.65,-1.34,3.55,-6.01,-6.69,-0.37,-4.96
2025-08-20T10:44:09,environment,0.57,Normal,-0.92,74.19,1972.62,478.98,356.16,2257.59,556.60,IPC1,-82.52,56.50,4.58,20.93,10.03,4.34,-1.18,-1.34,3.25,-6.05,-6.36,0.15,-4.59
