Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T11:01:49,environment,1.00,Normal,-0.92,75.53,360.55,505.49,454.98,582.68,2164.14,IPC1,-115.19,106.29,-5.19,21.26,12.64,-6.46,-5.13,-3.08,-2.38,-5.38,-0.56,1.98,1.14
2025-08-20T11:01:50,environment,1.00,Normal,-0.92,75.33,503.36,370.51,428.08,723.04,648.89,IPC1,-115.97,105.62,-5.14,20.87,12.64,-6.10,-4.52,-3.09,-2.12,-4.25,0.08,1.48,1.92
2025-08-20T11:01:51,environment,1.00,Normal,-0.92,75.04,506.11,358.48,408.56,612.11,716.56,IPC1,-117.37,106.95,-5.15,20.25,11.69,-5.84,-3.64,-2.70,-1.44,-3.88,-0.58,0.97,1.50
2025-08-20T11:01:53,environment,1.00,Normal,-0.92,75.05,384.77,611.92,479.74,723.85,2261.75,IPC1,-117.28,106.88,-4.93,21.08,12.45,-5.45,-3.96,-2.95,-1.93,-5.11,-1.23,0.40,0.28
2025-08-20T11:01:54,environment,1.00,Normal,-0.92,75.54,506.07,355.84,716.11,638.29,428.84,IPC1,-117.07,107.27,-4.75,21.64,12.77,-6.14,-4.80,-4.13,-3.11,-5.07,-0.42,1.25,0.95
2025-08-20T11:01:55,environment,1.00,Normal,-0.92,75.38,505.65,357.22,430.57,713.03,585.07,IPC1,-116.87,107.16,-5.68,20.87,12.10,-6.33,-4.37,-3.21,-2.50,-5.40,-0.52,1.47,1.95
2025-08-20T11:01:56,environment,1.00,Normal,-0.92,75.01,359.90,506.14,593.01,411.31,0.00,IPC1,-117.06,106.50,-6.47,20.76,12.29,-6.87,-4.50,-2.40,-1.90,-6.36,-1.20,0.95,1.84
2025-08-20T11:01:57,environment,1.00,Normal,-0.92,74.78,505.47,360.81,613.58,442.13,2165.81,IPC1,-117.09,106.09,-6.63,20.83,12.55,-6.58,-4.65,-2.37,-1.92,-5.46,-0.80,1.28,1.12
2025-08-20T11:01:58,environment,1.00,Normal,-0.92,74.60,359.03,476.25,724.82,2167.15,412.67,IPC1,-117.32,105.80,-6.76,20.69,12.27,-6.09,-3.71,-1.89,-1.54,-4.97,-0.70,1.70,1.85
2025-08-20T11:01:59,environment,1.00,Normal,-0.92,74.91,358.02,505.15,605.32,719.22,2157.50,IPC1,-117.56,106.16,-5.54,21.26,12.73,-6.59,-3.90,-2.19,-1.82,-5.02,-0.68,0.73,0.98
