Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T10:47:15,environment,0.70,Normal,-0.92,74.99,1973.34,2067.37,2310.78,346.97,2258.59,IPC1,-81.19,56.09,2.39,19.88,12.86,1.69,-0.88,2.73,4.46,-8.45,-6.30,-1.11,-3.83
2025-08-20T10:47:16,environment,0.71,Normal,-0.92,75.12,358.80,1973.22,301.32,2257.87,417.23,IPC1,-80.81,57.04,3.91,20.76,12.45,2.18,-1.34,1.11,3.84,-8.75,-6.63,-1.68,-3.60
2025-08-20T10:47:17,elevator,0.62,Normal,-0.92,74.23,1972.68,1869.14,478.12,374.01,300.62,IPC1,-84.37,58.34,3.30,21.58,11.63,1.65,-0.89,1.34,3.91,-8.51,-6.85,-2.27,-3.89
2025-08-20T10:47:18,elevator,0.75,Normal,-0.92,74.21,1971.01,358.95,481.90,2260.34,542.03,IPC1,-84.50,57.60,2.70,21.12,11.66,1.48,-0.55,1.57,3.71,-8.88,-7.21,-3.05,-4.76
2025-08-20T10:47:19,elevator,0.66,Normal,-0.92,74.01,1972.34,366.13,312.18,480.90,2259.74,IPC1,-85.54,56.89,2.55,19.83,12.21,1.90,-0.77,1.47,3.42,-8.72,-6.61,-3.20,-3.82
2025-08-20T10:47:20,environment,0.51,Normal,-0.92,73.94,1972.53,382.05,2260.56,328.63,481.48,IPC1,-85.63,57.93,2.73,19.13,12.16,2.67,-0.32,1.55,3.21,-8.12,-5.20,-2.36,-3.23
2025-08-20T10:47:21,environment,0.88,Normal,-0.92,73.87,1972.54,357.72,538.66,480.31,2258.57,IPC1,-85.89,57.91,2.34,18.98,12.16,2.54,-1.67,1.01,3.30,-8.31,-4.42,-1.60,-2.88
2025-08-20T10:47:22,environment,0.81,Normal,-0.92,73.95,1972.90,354.98,304.54,479.25,2257.92,IPC1,-85.77,57.59,2.28,19.94,12.29,1.53,-2.18,1.31,3.72,-10.22,-6.22,-1.45,-2.25
2025-08-20T10:47:23,environment,0.67,Normal,-0.92,74.04,359.33,1972.92,2258.36,301.02,479.17,IPC1,-85.61,57.42,2.92,20.14,12.48,1.84,-1.11,0.71,3.66,-10.19,-7.10,-1.35,-2.10
2025-08-20T10:47:24,environment,0.59,Normal,-0.92,74.06,357.29,1973.02,2164.55,497.64,605.40,IPC1,-84.96,58.13,3.88,19.98,11.54,2.11,-0.72,0.13,3.15,-8.55,-5.98,-2.11,-3.70
