Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T10:56:05,environment,1.00,Normal,-0.90,77.18,363.64,506.71,300.00,2260.52,723.95,IPC1,-96.10,76.03,12.83,21.80,9.64,-3.07,-1.69,0.50,-4.40,-4.71,0.41,0.02,-4.07
2025-08-20T10:56:06,environment,1.00,Normal,-0.87,78.05,639.21,358.75,801.34,522.01,882.01,IPC1,-92.82,79.53,8.41,21.49,9.41,-0.91,-2.83,-0.23,-3.71,-4.05,1.99,-1.05,-2.67
2025-08-20T10:56:07,environment,1.00,Normal,-0.89,76.84,355.46,524.54,304.77,422.19,612.17,IPC1,-97.42,79.70,4.67,22.94,10.74,-0.38,-4.96,-0.11,-2.01,-3.06,0.27,-1.95,-3.29
2025-08-20T10:56:08,environment,1.00,Normal,-0.91,79.58,360.53,302.25,2143.34,470.48,661.90,IPC1,-86.83,82.60,-1.90,21.20,11.57,-3.99,-2.95,-1.28,-2.95,0.49,-0.66,-1.56,-3.68
2025-08-20T10:56:09,environment,0.84,Normal,-0.84,82.96,1725.44,1612.63,564.64,726.70,982.87,IPC1,-70.64,76.73,1.09,19.01,7.85,-4.61,1.97,-1.08,-6.89,0.54,2.85,-1.09,-0.97
2025-08-20T10:56:10,gripper,0.48,Normal,-0.82,82.58,672.73,836.23,341.90,1189.17,546.39,IPC1,-57.68,79.72,-1.75,17.82,4.95,-3.79,1.35,-0.70,-8.28,-1.51,2.67,-1.46,-0.71
2025-08-20T10:56:11,environment,0.86,Normal,-0.85,82.06,942.71,1685.30,996.25,753.56,1315.69,IPC1,-63.34,88.02,-2.90,15.78,5.50,-4.29,-1.94,0.28,-6.36,-1.90,0.65,-2.36,-1.92
2025-08-20T10:56:13,environment,0.49,Normal,-0.82,83.64,392.71,507.68,306.13,608.52,445.41,IPC1,-52.05,66.97,8.87,14.25,4.15,-3.50,-5.51,-0.41,-5.16,-3.18,4.85,-4.95,-1.80
2025-08-20T10:56:14,environment,0.96,Normal,-0.90,83.56,731.76,618.77,359.07,548.85,681.19,IPC1,-48.11,56.81,10.16,15.43,6.91,-3.28,-4.78,-2.84,-6.18,-3.96,5.01,-5.90,-1.06
2025-08-20T10:56:15,environment,1.00,Normal,-0.90,79.88,358.63,6001.19,2693.71,6294.66,452.73,IPC1,-71.16,73.39,7.24,18.15,11.43,-4.16,-3.48,-1.98,-5.47,-6.34,1.79,-2.10,-1.22
