Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T15:08:27,environment,1.00,Normal,-0.92,62.32,341.12,453.39,508.30,0.00,0.00,RPB1,-324.26,127.97,26.74,33.78,23.21,2.88,7.82,2.90,-0.88,-0.37,3.37,1.03,0.68
2025-08-13T15:08:28,environment,1.00,Normal,-0.92,62.02,347.99,445.78,1202.96,592.63,0.00,RPB1,-329.40,123.88,34.62,32.29,22.31,1.73,8.95,4.16,1.22,0.95,2.62,3.16,0.95
2025-08-13T15:08:29,environment,1.00,Normal,-0.92,61.58,430.63,310.43,522.49,660.14,589.58,RPB1,-332.57,127.97,36.79,27.81,18.35,0.30,6.71,6.38,2.68,2.75,3.84,5.58,2.62
2025-08-13T15:08:30,environment,1.00,Normal,-0.92,61.96,369.23,484.97,430.08,309.40,0.00,RPB1,-336.00,132.61,35.77,27.57,18.54,1.74,6.78,6.99,-0.01,0.08,5.32,6.21,1.45
2025-08-13T15:08:31,environment,1.00,Normal,-0.92,61.89,342.21,513.59,455.22,858.39,611.38,RPB1,-344.12,135.58,31.46,31.83,22.98,-0.24,7.53,7.10,1.72,1.81,3.44,3.81,2.59
2025-08-13T15:08:32,environment,1.00,Normal,-0.92,61.42,433.80,308.10,363.77,608.39,714.83,RPB1,-342.39,138.01,24.68,29.95,24.43,0.57,8.00,6.65,3.04,4.30,3.99,0.50,1.93
2025-08-13T15:08:33,environment,1.00,Normal,-0.92,61.60,444.31,626.61,312.03,390.83,710.11,RPB1,-332.45,138.44,18.26,29.94,24.20,1.78,8.41,3.92,-0.43,4.17,6.02,-0.44,1.61
2025-08-13T15:08:34,environment,1.00,Normal,-0.92,61.40,351.97,489.87,435.48,599.84,296.96,RPB1,-333.18,134.80,19.43,34.31,26.00,0.18,7.79,4.25,-0.44,3.82,5.15,0.73,3.07
2025-08-13T15:08:35,environment,1.00,Normal,-0.92,60.87,353.78,433.09,756.09,208.93,297.99,RPB1,-346.07,131.00,27.87,30.01,25.29,6.08,8.64,5.76,1.68,4.75,5.80,0.84,0.95
2025-08-13T15:08:36,environment,1.00,Normal,-0.92,60.54,332.77,546.07,441.27,281.37,695.81,RPB1,-349.18,128.67,31.22,29.69,24.24,7.74,7.42,3.80,2.58,4.95,4.63,0.38,1.14
