Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T10:40:43,environment,1.00,Normal,-0.92,74.72,2160.32,2261.53,358.05,1971.43,304.67,IPC1,-73.23,51.21,0.67,19.24,11.67,-2.88,-2.92,-0.44,5.12,-5.35,-3.91,3.12,-5.44
2025-08-20T10:40:44,environment,1.00,Normal,-0.92,74.46,2168.72,1972.03,2258.49,538.07,2311.93,IPC1,-79.05,55.36,3.02,19.29,11.37,-1.80,-3.41,0.06,5.34,-6.19,-4.53,2.39,-5.58
2025-08-20T10:40:45,environment,0.98,Normal,-0.92,74.80,2147.99,372.36,511.28,2262.04,1973.85,IPC1,-77.80,55.30,2.84,20.41,10.92,-1.37,-3.94,0.69,7.07,-6.39,-5.08,1.40,-5.87
2025-08-20T10:40:46,environment,0.99,Normal,-0.92,74.60,2159.45,1973.31,2260.10,351.93,822.10,IPC1,-82.19,57.40,3.19,19.79,11.61,-0.43,-4.63,1.77,7.38,-5.82,-5.16,1.01,-6.23
2025-08-20T10:40:47,environment,1.00,Normal,-0.92,75.03,2145.20,2257.51,352.72,465.30,1972.84,IPC1,-83.34,56.44,3.61,18.31,13.04,0.19,-6.43,4.07,7.32,-6.26,-4.51,0.36,-7.44
2025-08-20T10:40:48,environment,0.90,Normal,-0.92,74.83,2163.60,2261.98,390.50,1969.38,321.88,IPC1,-84.31,47.24,7.05,21.45,12.54,2.09,-5.00,4.90,7.47,-5.38,-5.20,-0.81,-6.84
2025-08-20T10:40:49,elevator,0.83,Normal,-0.92,74.50,1972.36,355.00,2155.61,506.44,303.48,IPC1,-83.11,48.56,5.37,21.90,12.31,4.67,-2.95,3.56,6.41,-5.67,-7.86,-0.68,-4.23
2025-08-20T10:40:50,environment,0.75,Normal,-0.92,75.26,358.51,1972.02,305.97,2264.41,2149.57,IPC1,-76.76,56.74,2.05,21.09,12.68,4.63,-3.45,2.19,3.94,-8.07,-9.15,0.53,-3.28
2025-08-20T10:40:51,environment,0.80,Normal,-0.92,74.93,1972.11,360.18,2260.80,2154.49,481.88,IPC1,-77.68,56.81,2.10,22.16,11.72,3.47,-4.75,1.18,4.66,-8.11,-10.05,1.87,-2.44
2025-08-20T10:40:53,environment,0.52,Normal,-0.92,74.73,1972.01,2160.90,368.75,2258.82,479.13,IPC1,-78.21,55.94,0.53,22.08,12.11,3.06,-4.04,0.67,5.09,-7.65,-10.30,0.68,-1.80
