Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T15:16:23,environment,1.00,Normal,-0.92,60.29,347.60,501.24,398.74,567.58,0.00,RPB1,-377.82,132.68,45.69,27.11,21.82,5.97,11.88,7.18,4.88,3.67,4.99,2.97,1.95
2025-08-13T15:16:24,environment,1.00,Normal,-0.92,60.15,360.01,302.37,454.53,624.16,690.71,RPB1,-382.64,135.33,46.74,24.50,23.91,6.53,10.26,6.27,4.69,3.22,4.62,2.48,1.90
2025-08-13T15:16:25,environment,1.00,Normal,-0.92,60.37,349.61,423.23,490.60,643.30,577.58,RPB1,-389.33,140.11,47.59,24.31,24.01,6.20,10.20,6.70,5.70,3.73,4.72,2.70,1.99
2025-08-13T15:16:26,environment,1.00,Normal,-0.92,60.58,360.44,445.08,534.47,309.98,599.70,RPB1,-387.33,138.88,47.28,25.23,23.29,6.35,10.22,7.62,6.23,3.15,5.22,3.08,2.85
2025-08-13T15:16:27,environment,1.00,Normal,-0.92,60.19,361.73,463.01,531.92,302.63,411.73,RPB1,-379.92,134.47,43.81,25.51,24.54,7.83,9.63,5.96,5.85,2.96,6.95,2.25,2.87
2025-08-13T15:16:28,environment,1.00,Normal,-0.92,60.19,389.97,309.64,523.71,630.26,453.08,RPB1,-379.14,133.00,45.68,26.83,24.23,6.89,9.81,5.07,4.84,3.34,6.22,1.29,2.34
2025-08-13T15:16:29,environment,1.00,Normal,-0.92,61.18,357.02,295.93,443.97,495.54,657.11,RPB1,-371.57,136.73,45.58,28.90,22.66,3.53,9.89,3.08,3.04,2.45,5.44,2.18,0.85
2025-08-13T15:16:31,environment,1.00,Normal,-0.92,61.60,345.81,661.36,396.28,447.86,0.00,RPB1,-332.72,122.66,36.90,29.70,17.51,1.58,12.68,1.38,1.72,1.90,7.11,3.88,1.37
2025-08-13T15:16:31,environment,0.90,Normal,-0.92,60.61,354.22,303.48,541.84,454.56,726.69,RPB1,-341.38,125.67,36.90,25.96,15.41,1.44,14.89,3.48,1.59,1.09,4.71,2.74,2.44
2025-08-13T15:16:33,environment,1.00,Normal,-0.92,59.98,497.42,355.18,433.29,560.87,304.73,RPB1,-371.25,139.34,40.98,31.48,19.19,-1.90,13.05,3.64,-0.05,2.18,1.87,0.06,3.33
