Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T15:12:59,environment,1.00,Normal,-0.92,69.47,595.51,483.87,539.92,391.66,0.00,RPB1,-341.74,130.34,32.15,26.13,22.08,1.62,4.51,4.02,0.98,2.31,8.36,2.24,1.38
2025-08-13T15:13:00,environment,1.00,Normal,-0.92,69.50,599.27,349.73,459.50,408.32,671.95,RPB1,-338.25,128.09,31.02,24.51,23.78,2.98,4.27,4.38,2.23,5.52,7.51,2.94,2.40
2025-08-13T15:13:01,environment,1.00,Normal,-0.92,60.39,323.11,393.35,443.53,549.03,498.27,RPB1,-353.90,136.24,32.23,25.43,22.95,1.11,5.68,5.73,1.72,5.50,8.68,2.04,2.01
2025-08-13T15:13:02,environment,1.00,Normal,-0.92,59.87,324.58,494.95,376.50,548.40,626.80,RPB1,-366.89,137.72,35.79,25.42,22.72,1.78,7.35,6.75,3.74,3.89,6.85,1.37,1.00
2025-08-13T15:13:03,environment,1.00,Normal,-0.92,60.57,357.54,455.57,510.07,0.00,0.00,RPB1,-363.13,137.68,37.03,24.30,22.33,5.18,9.09,5.20,3.45,2.69,5.50,2.79,2.25
2025-08-13T15:13:04,environment,1.00,Normal,-0.92,61.18,450.57,550.69,379.95,325.91,604.55,RPB1,-355.27,138.55,31.94,27.61,24.26,3.24,8.10,3.75,4.18,5.04,6.02,1.66,2.44
2025-08-13T15:13:05,environment,1.00,Normal,-0.92,60.57,325.10,452.40,559.53,392.88,665.09,RPB1,-368.41,138.16,35.31,26.90,24.66,3.22,7.36,5.29,6.48,6.01,6.21,2.09,2.28
2025-08-13T15:13:06,environment,1.00,Normal,-0.92,60.08,357.66,452.62,627.77,303.40,523.68,RPB1,-369.71,139.20,34.46,21.45,23.09,5.29,10.72,5.82,4.05,4.92,7.63,2.86,0.40
2025-08-13T15:13:07,environment,1.00,Normal,-0.92,59.87,350.90,443.67,600.14,505.75,0.00,RPB1,-368.65,139.03,32.24,22.35,25.42,5.41,9.62,4.68,3.90,4.64,7.29,1.91,-1.63
2025-08-13T15:13:08,environment,1.00,Normal,-0.92,60.13,311.58,386.58,454.90,626.34,554.04,RPB1,-373.64,141.08,37.49,24.87,26.42,4.69,6.90,3.75,3.53,2.47,4.64,1.94,1.03
