Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T15:14:14,environment,1.00,Normal,-0.92,60.59,552.79,627.21,396.04,334.56,708.63,RPB1,-353.72,138.09,32.04,25.33,21.51,1.26,6.23,3.32,5.04,5.14,7.56,3.06,2.59
2025-08-13T15:14:15,environment,1.00,Normal,-0.92,60.04,363.67,627.22,498.13,447.20,302.15,RPB1,-363.50,135.00,34.75,26.44,24.00,0.91,7.03,5.13,4.26,4.44,6.70,2.40,1.67
2025-08-13T15:14:16,environment,1.00,Normal,-0.92,60.31,363.67,538.42,305.31,439.78,717.19,RPB1,-357.37,138.13,28.99,29.83,24.71,-0.62,6.84,3.86,2.83,3.69,5.85,3.66,2.80
2025-08-13T15:14:17,environment,1.00,Normal,-0.92,60.83,327.80,395.62,610.61,451.21,1138.75,RPB1,-359.17,141.86,33.14,30.31,23.89,0.66,7.91,2.57,1.37,2.21,5.64,3.02,1.68
2025-08-13T15:14:18,environment,1.00,Normal,-0.92,60.65,381.31,509.23,315.13,568.47,633.09,RPB1,-359.08,135.50,37.29,28.29,20.39,4.81,10.44,4.61,2.02,4.07,5.40,1.26,1.12
2025-08-13T15:14:19,environment,1.00,Normal,-0.92,60.19,343.44,453.84,514.93,729.42,394.90,RPB1,-352.14,127.17,34.87,30.36,18.69,3.84,8.46,5.08,2.84,5.07,4.36,1.16,2.25
2025-08-13T15:14:20,environment,1.00,Normal,-0.92,60.43,563.64,311.96,423.17,705.91,364.60,RPB1,-350.59,136.41,31.58,27.23,21.84,1.30,3.32,2.27,4.03,4.98,4.50,1.73,0.92
2025-08-13T15:14:21,environment,1.00,Normal,-0.92,60.83,354.54,643.77,499.89,554.64,414.10,RPB1,-349.65,144.20,28.85,22.72,21.57,1.11,6.27,2.56,4.53,6.21,5.98,2.58,-0.46
2025-08-13T15:14:22,environment,1.00,Normal,-0.92,61.34,347.23,462.83,284.63,522.20,640.74,RPB1,-346.72,143.12,26.58,26.81,23.87,-2.08,6.93,4.13,3.76,4.70,6.21,3.21,-0.43
2025-08-13T15:14:23,environment,1.00,Normal,-0.92,61.13,355.45,451.96,595.75,525.26,0.00,RPB1,-348.74,140.02,26.24,30.05,27.88,-1.34,4.02,2.53,3.45,4.81,5.78,1.16,0.23
