Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T10:54:07,environment,1.00,Normal,-0.91,82.76,389.45,441.98,331.95,2142.82,722.55,IPC1,-67.72,90.50,1.60,23.33,14.64,0.37,1.38,-2.02,-2.76,-10.86,3.56,-1.09,-1.90
2025-08-20T10:54:08,environment,1.00,Normal,-0.90,82.48,357.66,2147.58,555.32,447.31,505.21,IPC1,-68.82,89.86,1.86,23.55,13.70,0.18,1.36,-1.99,-2.75,-10.13,3.21,-2.06,-2.26
2025-08-20T10:54:09,environment,1.00,Normal,-0.91,80.21,358.46,306.31,508.64,2142.87,450.47,IPC1,-74.52,93.43,1.55,24.89,13.82,-0.38,-0.21,-3.39,-3.27,-10.40,3.22,-2.69,-2.27
2025-08-20T10:54:10,environment,1.00,Normal,-0.91,80.08,358.12,441.42,722.89,521.79,2142.36,IPC1,-74.76,93.86,1.03,23.73,13.31,-0.41,-0.54,-3.15,-3.20,-10.39,3.20,-2.57,-2.11
2025-08-20T10:54:11,environment,1.00,Normal,-0.90,79.94,358.37,509.31,307.14,437.19,576.29,IPC1,-76.29,95.72,0.79,22.92,12.77,0.16,-0.14,-2.79,-3.27,-9.73,2.78,-2.24,-1.96
2025-08-20T10:54:12,environment,1.00,Normal,-0.91,80.06,429.97,320.13,370.99,721.17,506.16,IPC1,-78.92,99.50,-0.56,24.04,14.09,-1.17,1.15,-2.27,-5.35,-8.81,2.27,-1.12,-2.02
2025-08-20T10:54:13,environment,1.00,Normal,-0.91,80.18,356.28,293.33,507.14,430.68,721.51,IPC1,-75.87,96.66,-0.22,24.67,14.33,-1.30,0.48,-1.78,-6.08,-10.26,1.55,-0.25,-2.79
2025-08-20T10:54:14,environment,1.00,Normal,-0.91,80.00,356.03,427.43,538.34,616.70,483.09,IPC1,-72.75,92.35,0.43,24.04,13.95,0.29,-0.61,-1.20,-4.95,-11.10,1.43,-0.45,-2.83
2025-08-20T10:54:15,environment,1.00,Normal,-0.90,80.07,358.25,300.74,522.78,470.80,412.66,IPC1,-71.83,91.71,1.50,23.91,13.72,-0.42,-0.54,-1.18,-3.65,-10.47,1.99,-0.03,-3.42
2025-08-20T10:54:16,environment,1.00,Normal,-0.90,80.21,356.99,454.23,510.80,723.60,562.35,IPC1,-65.27,85.38,4.23,23.10,12.85,0.81,-1.43,-2.50,-2.29,-11.73,3.43,-0.19,-4.29
