Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T11:06:39,environment,1.00,Normal,-0.92,76.74,356.63,504.82,452.67,614.38,304.29,IPC1,-109.79,105.18,-8.55,20.86,13.22,-5.54,-4.17,-3.59,-1.14,-6.15,-0.30,0.97,0.42
2025-08-20T11:06:40,environment,1.00,Normal,-0.92,76.85,359.84,2311.37,505.51,718.52,417.44,IPC1,-108.11,105.25,-8.58,19.52,13.16,-4.75,-3.87,-4.32,-1.97,-5.57,-0.17,0.04,0.17
2025-08-20T11:06:41,environment,1.00,Normal,-0.92,75.25,358.74,504.00,567.70,408.98,301.75,IPC1,-115.40,109.51,-7.13,20.50,12.48,-5.16,-3.17,-4.71,-3.24,-6.25,-0.06,-0.21,0.31
2025-08-20T11:06:42,environment,1.00,Normal,-0.92,75.27,360.58,504.99,434.29,716.47,638.86,IPC1,-114.43,109.58,-7.38,21.20,13.00,-6.21,-3.87,-4.43,-2.84,-5.63,-0.22,-0.63,-0.15
2025-08-20T11:06:43,environment,1.00,Normal,-0.92,75.27,360.52,427.70,507.66,718.43,0.00,IPC1,-114.94,109.24,-8.92,21.23,14.31,-5.30,-4.67,-4.60,-1.50,-4.46,-0.69,-1.37,-0.47
2025-08-20T11:06:44,environment,1.00,Normal,-0.92,74.99,360.08,505.49,579.56,430.70,303.97,IPC1,-116.02,108.92,-9.10,20.75,13.18,-5.21,-4.28,-5.14,-1.95,-4.61,-0.12,-1.19,-0.31
2025-08-20T11:06:45,environment,1.00,Normal,-0.92,74.89,353.09,503.20,406.10,613.25,0.00,IPC1,-115.64,108.48,-7.93,21.40,12.95,-6.52,-4.31,-4.47,-1.95,-6.31,-0.67,-0.88,0.38
2025-08-20T11:06:46,environment,1.00,Normal,-0.92,75.23,357.60,285.49,476.96,600.34,1093.47,IPC1,-112.51,108.59,-7.23,21.28,12.16,-6.81,-3.40,-3.83,-1.83,-6.18,-1.67,-0.65,0.50
2025-08-20T11:06:47,environment,1.00,Normal,-0.92,74.99,355.98,503.98,711.70,554.63,425.06,IPC1,-113.07,106.90,-7.00,20.72,11.94,-5.38,-2.69,-4.76,-2.30,-4.69,-0.98,-0.61,0.69
2025-08-20T11:06:48,environment,1.00,Normal,-0.92,74.89,359.88,505.44,716.30,429.33,615.20,IPC1,-115.29,105.71,-6.09,20.22,13.28,-4.63,-2.99,-4.31,-2.93,-5.87,-1.07,-0.42,1.13
