Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T10:46:31,environment,0.98,Normal,-0.92,75.31,1973.01,354.07,2163.55,428.25,302.47,IPC1,-79.12,59.74,4.76,18.63,10.75,2.55,-3.21,-2.51,3.20,-8.58,-4.80,-0.97,-5.19
2025-08-20T10:46:32,environment,0.97,Normal,-0.92,75.42,357.38,1973.15,2156.68,657.65,457.72,IPC1,-78.82,60.05,5.26,18.81,10.57,2.08,-3.11,-2.42,3.11,-9.09,-5.09,-1.17,-5.48
2025-08-20T10:46:33,environment,0.91,Normal,-0.92,74.38,358.74,1972.94,2161.71,480.66,305.88,IPC1,-81.53,62.27,4.30,18.24,10.06,1.52,-2.98,-2.47,2.82,-9.24,-4.93,-1.89,-4.65
2025-08-20T10:46:34,environment,0.99,Normal,-0.92,74.42,1973.18,1919.91,394.37,302.74,480.25,IPC1,-80.10,63.76,3.22,18.10,9.93,0.55,-4.77,-3.79,2.85,-7.69,-3.36,-1.22,-3.44
2025-08-20T10:46:35,environment,1.00,Normal,-0.92,74.62,358.37,1973.19,465.79,2153.30,655.71,IPC1,-78.72,65.10,3.62,17.85,9.39,-0.37,-6.26,-4.53,3.26,-6.09,-2.08,-0.23,-3.42
2025-08-20T10:46:36,environment,1.00,Normal,-0.92,74.85,357.84,653.08,1974.18,536.64,2165.29,IPC1,-77.72,65.30,3.90,17.79,9.43,-1.32,-6.04,-3.98,3.21,-6.85,-2.48,0.34,-3.60
2025-08-20T10:46:37,environment,1.00,Normal,-0.92,74.75,330.78,1973.25,2156.76,449.27,380.96,IPC1,-79.74,62.11,3.48,19.68,11.33,0.97,-3.50,-2.04,3.14,-8.77,-4.08,0.20,-3.36
2025-08-20T10:46:38,elevator,0.64,Normal,-0.92,74.70,357.84,1971.66,2158.38,506.02,303.34,IPC1,-77.61,55.18,1.18,23.06,10.68,2.17,-0.66,0.33,4.02,-9.63,-7.52,0.42,-2.47
2025-08-20T10:46:39,elevator,1.00,Normal,-0.92,74.86,1972.84,359.29,2257.93,3945.74,2164.07,IPC1,-72.87,51.36,-2.28,24.32,8.68,1.35,-0.25,1.68,6.08,-8.82,-9.28,1.06,-2.75
2025-08-20T10:46:40,elevator,0.99,Normal,-0.92,75.13,1973.61,359.18,2260.09,2163.18,3947.98,IPC1,-72.45,52.20,-2.45,24.84,8.84,1.37,-0.69,1.57,6.25,-9.01,-9.30,0.35,-4.07
