Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-07-30T14:57:44,elevator,0.99,Anomaly,,104.1,354.0,1173.1,941.7,823.4,1097.5,-81.79,91.29,-0.07,5.56,2.60,5.04,2.21,12.42,0.80,-6.26,3.81,-6.17,-5.94
2025-07-30T14:57:45,elevator,1.00,Anomaly,,107.0,360.6,731.5,1152.5,680.9,962.9,-25.35,53.09,5.36,4.95,-0.34,0.12,-1.51,10.59,-3.01,-3.45,6.27,-4.33,-1.22
2025-07-30T14:57:46,elevator,1.00,Anomaly,,107.1,568.1,731.8,3434.3,626.5,351.7,-25.44,52.27,7.87,5.69,-0.54,-0.58,-0.18,10.87,-1.96,-3.42,5.31,-6.23,-1.89
2025-07-30T14:57:47,elevator,0.99,Anomaly,,104.3,353.2,807.0,726.7,576.6,929.3,-81.13,89.45,1.72,8.75,-0.39,5.11,2.26,13.38,2.91,-6.56,3.03,-7.99,-7.60
2025-07-30T14:57:48,elevator,1.00,Anomaly,,106.2,352.3,699.5,901.1,845.7,786.2,-52.24,73.21,0.03,9.54,-1.02,-1.51,1.57,10.80,2.52,-3.66,4.12,-4.93,-7.03
2025-07-30T14:57:49,elevator,0.99,Anomaly,,107.5,353.1,603.6,3250.3,1065.7,744.4,-12.76,48.27,4.43,3.69,0.36,-6.38,1.91,9.21,0.28,-0.28,4.42,-1.40,-3.74
2025-07-30T14:57:50,elevator,0.96,Anomaly,,105.3,587.7,2759.3,1106.5,354.5,718.2,-70.28,86.64,-1.89,6.43,1.29,0.34,2.58,9.93,0.75,-4.19,4.47,-3.30,-5.40
2025-07-30T14:57:51,elevator,0.99,Anomaly,,105.1,358.0,705.3,972.5,1108.4,287.5,-69.90,83.84,-0.23,6.56,0.76,3.50,0.05,11.17,-0.31,-4.22,5.49,-6.10,-4.35
2025-07-30T14:57:52,elevator,1.00,Anomaly,,107.5,359.4,821.8,720.4,639.0,1095.2,-8.87,42.73,7.96,3.47,-0.88,-0.12,-2.29,11.18,-2.33,-1.78,6.62,-6.26,-1.19
2025-07-30T14:57:53,elevator,1.00,Anomaly,,106.4,594.4,731.9,352.5,3412.6,998.7,-43.97,66.50,5.06,6.40,-0.84,0.42,0.22,11.77,0.23,-4.71,5.08,-7.42,-4.85
2025-07-30T14:57:54,elevator,0.98,Anomaly,,103.7,354.9,747.9,910.0,675.5,1165.7,-83.09,92.13,-0.32,8.37,-0.71,2.97,1.88,12.16,3.91,-6.56,2.49,-6.60,-8.77
2025-07-30T14:57:55,elevator,1.00,Anomaly,,107.0,353.9,1090.1,1165.2,728.6,621.7,-32.69,61.14,1.13,8.22,-0.97,-3.52,0.04,8.41,1.07,-2.54,4.04,-2.66,-5.37
2025-07-30T14:57:56,elevator,1.00,Anomaly,,107.2,732.0,3407.2,593.0,353.9,975.2,-24.25,58.55,2.96,3.19,0.19,-4.28,1.46,7.53,-0.44,-1.71,3.83,-1.88,-3.87
2025-07-30T14:57:57,elevator,0.99,Anomaly,,104.1,352.5,732.3,1155.6,975.7,301.3,-81.99,93.23,-0.40,5.38,2.01,3.86,2.67,10.88,0.81,-5.55,3.17,-4.55,-5.39
2025-07-30T14:57:58,elevator,0.99,Anomaly,,106.1,353.6,476.4,585.9,836.8,705.1,-51.30,69.35,3.39,7.87,-0.20,1.00,-1.12,10.30,-0.99,-3.27,6.46,-4.32,-2.21
2025-07-30T14:57:59,elevator,1.00,Anomaly,,107.6,352.2,625.9,763.9,2647.0,703.6,-7.12,38.30,9.88,3.77,-1.04,-1.39,-2.73,10.09,-1.96,-1.79,6.32,-5.34,-1.23
2025-07-30T14:58:00,elevator,1.00,Anomaly,,105.3,353.6,612.1,732.5,2801.3,3351.1,-66.63,78.30,2.95,7.03,0.44,2.80,1.03,12.23,0.69,-5.69,3.50,-7.60,-4.99
2025-07-30T14:58:01,elevator,1.00,Anomaly,,104.8,356.8,1096.7,406.9,304.4,722.6,-74.70,86.84,-1.68,8.76,0.23,2.66,3.04,11.63,2.77,-5.51,2.75,-5.62,-6.75
2025-07-30T14:58:02,elevator,1.00,Anomaly,,107.5,816.8,352.1,1122.6,897.2,598.8,-14.08,50.22,3.41,6.58,-1.28,-4.14,0.94,8.39,0.12,-0.25,4.78,-1.24,-3.98
2025-07-30T14:58:03,elevator,0.95,Anomaly,,106.5,621.3,731.5,534.5,2866.7,3405.2,-44.72,71.60,1.05,3.90,-0.97,-2.62,2.68,8.21,-0.33,-2.72,5.01,-1.79,-4.50
2025-07-30T14:58:04,elevator,0.96,Anomaly,,103.8,732.1,1119.4,823.9,325.6,1182.5,-82.57,93.13,-0.92,2.04,0.58,4.95,3.53,12.47,0.78,-6.25,4.44,-4.94,-6.00
2025-07-30T14:58:05,elevator,1.00,Anomaly,,106.9,354.0,960.7,734.0,620.0,829.2,-30.34,58.37,4.46,4.36,-1.16,0.67,-0.79,10.52,-1.99,-2.76,6.56,-4.01,-1.72
2025-07-30T14:58:06,elevator,1.00,Anomaly,,107.2,567.4,620.0,976.5,2841.0,834.8,-18.74,49.01,7.40,3.81,-0.53,-0.14,-0.78,10.41,-2.10,-2.61,6.24,-4.76,-1.50
2025-07-30T14:58:07,elevator,0.98,Anomaly,,104.3,355.0,730.2,1732.9,427.6,854.9,-78.03,86.78,1.37,8.79,-0.37,5.32,2.34,12.58,0.81,-8.13,3.20,-6.36,-6.26
2025-07-30T14:58:08,elevator,0.99,Anomaly,,105.9,352.9,585.6,981.6,715.9,1100.3,-57.85,77.20,0.63,11.34,-0.37,-0.42,2.39,10.45,0.32,-6.42,3.03,-4.62,-6.58
2025-07-30T14:58:09,elevator,0.99,Anomaly,,107.6,353.6,728.6,655.5,600.7,2484.4,-9.81,47.84,5.22,4.45,0.58,-6.40,1.06,8.00,-1.31,-1.17,4.09,-1.65,-4.39
2025-07-30T14:58:10,elevator,0.95,Anomaly,,105.7,589.1,678.5,353.6,732.1,798.8,-62.99,83.06,-0.95,6.20,0.97,-0.75,2.17,8.74,-0.33,-4.55,4.31,-2.84,-5.41
2025-07-30T14:58:11,elevator,0.98,Anomaly,,104.7,358.1,1115.1,978.1,779.9,300.7,-74.04,86.65,-0.41,6.05,0.84,3.78,1.09,11.99,-0.66,-5.60,5.19,-4.52,-4.61
2025-07-30T14:58:12,elevator,1.00,Anomaly,,107.5,732.0,352.4,1173.6,613.4,976.9,-12.61,45.42,6.82,3.91,-0.97,-0.08,-2.77,10.56,-2.85,-2.63,7.11,-4.39,-0.87
2025-07-30T14:58:13,elevator,1.00,Anomaly,,106.6,594.5,732.5,3454.0,2861.8,398.7,-39.46,62.67,5.24,5.79,-0.14,0.05,0.24,11.62,0.62,-3.84,5.62,-6.94,-3.72
2025-07-30T14:58:14,elevator,0.99,Anomaly,,103.6,355.5,1126.0,809.9,740.8,909.6,-84.68,91.06,-0.60,7.62,-0.56,3.76,2.89,12.90,3.86,-6.00,2.60,-7.66,-8.53
2025-07-30T15:07:15,environment,0.81,Anomaly,,101.1,353.2,717.8,472.0,231.6,1103.6,-129.64,108.72,-2.29,24.68,4.50,-1.04,-4.48,10.49,-1.64,-13.80,4.08,-2.27,-6.76
2025-07-30T15:07:16,environment,0.87,Anomaly,,101.0,353.9,413.3,724.2,470.5,613.5,-130.01,109.10,-2.42,24.77,4.75,-0.68,-4.36,10.58,-1.17,-13.13,4.42,-1.83,-6.60
2025-07-30T15:07:17,environment,0.86,Anomaly,,101.4,357.8,301.5,471.0,716.2,417.2,-128.99,110.34,-2.23,24.53,5.13,-0.20,-4.23,10.86,-1.47,-13.63,4.25,-1.83,-6.35
2025-07-30T15:07:18,environment,0.94,Anomaly,,101.5,353.7,707.8,619.4,1120.5,471.8,-129.28,110.12,-2.19,24.33,5.05,0.11,-4.44,10.09,-2.68,-14.62,3.84,-2.53,-7.49
2025-07-30T15:07:19,environment,0.98,Anomaly,,101.3,353.0,430.9,302.9,710.3,602.1,-129.43,109.89,-2.01,24.06,5.15,0.10,-4.72,9.71,-2.98,-14.27,4.63,-1.92,-7.68
2025-07-30T15:07:20,environment,0.97,Anomaly,,101.2,352.8,301.7,637.7,411.9,709.0,-129.26,109.91,-2.82,23.84,5.15,0.08,-4.67,10.11,-2.59,-13.71,5.11,-1.65,-7.08
2025-07-30T15:07:21,environment,0.97,Anomaly,,101.2,353.3,427.7,300.1,710.8,623.3,-129.09,110.22,-2.95,23.67,5.21,0.22,-4.42,9.85,-2.06,-13.33,4.62,-1.94,-7.00
2025-07-30T15:07:22,environment,0.99,Anomaly,,101.1,353.6,701.2,441.2,564.9,300.9,-129.45,109.96,-2.58,24.56,5.60,-0.52,-5.34,9.38,-2.03,-13.06,4.62,-1.90,-6.86
2025-07-30T15:07:23,environment,1.00,Anomaly,,101.1,352.7,478.1,710.4,423.1,-129.37,109.99,-2.58,24.88,5.70,-1.00,-5.86,9.21,-2.21,-13.01,5.16,-2.20,-6.47,
2025-07-30T15:07:24,environment,0.95,Anomaly,,101.1,353.5,599.3,197.5,454.7,280.0,-129.05,110.53,-2.06,24.33,4.82,-0.69,-4.81,10.09,-1.91,-12.54,5.72,-1.63,-6.37
2025-07-30T15:07:25,environment,0.92,Anomaly,,101.4,310.1,363.1,583.7,704.7,1117.7,-128.92,110.53,-1.35,24.73,4.69,-0.01,-4.60,10.14,-1.70,-13.17,4.89,-1.79,-7.30
2025-07-30T15:07:26,environment,0.97,Anomaly,,101.5,352.7,707.5,407.8,470.6,627.0,-129.02,110.63,-1.19,24.72,5.21,-0.03,-5.16,9.79,-1.85,-14.03,4.13,-1.84,-7.28
2025-07-30T15:07:27,environment,0.98,Anomaly,,101.2,353.3,299.7,584.4,415.5,504.4,-129.38,110.34,-2.14,23.81,5.25,-0.07,-5.20,9.85,-2.36,-13.79,4.77,-1.88,-7.75
2025-07-30T15:07:28,environment,0.97,Anomaly,,101.1,355.4,288.3,715.7,470.8,603.1,-129.98,110.13,-2.81,23.73,5.48,0.45,-4.37,10.49,-2.00,-13.57,5.72,-1.87,-7.92
2025-07-30T15:07:29,environment,0.95,Anomaly,,101.0,355.9,607.7,718.3,296.0,439.1,-130.32,109.63,-2.92,23.82,5.53,0.10,-4.27,10.77,-1.15,-12.80,5.91,-1.17,-6.86
2025-07-30T15:07:30,environment,0.98,Anomaly,,101.2,360.3,309.6,702.5,475.1,414.6,-130.19,109.33,-2.17,24.14,5.92,0.16,-4.92,10.44,-1.75,-13.37,4.89,-1.41,-6.60
2025-07-30T15:07:31,environment,0.98,Anomaly,,101.4,352.8,403.9,718.9,301.9,476.0,-129.70,109.90,-1.59,24.43,5.40,0.17,-5.14,10.14,-2.20,-13.67,4.56,-1.90,-6.67
2025-07-30T15:07:32,environment,0.94,Anomaly,,101.2,352.1,300.0,710.3,597.2,472.5,-128.71,110.05,-2.41,23.68,4.86,-0.07,-4.70,10.27,-2.08,-13.33,4.22,-1.96,-6.83
2025-07-30T15:07:33,environment,0.87,Anomaly,,101.1,357.9,307.7,492.8,734.6,1075.6,-128.76,110.24,-2.45,23.70,4.70,0.07,-4.36,10.44,-2.40,-13.78,3.41,-2.30,-6.47
2025-07-30T15:07:34,environment,0.88,Anomaly,,101.2,353.2,707.6,627.4,476.0,420.0,-129.63,110.22,-1.73,24.47,4.95,0.24,-3.86,10.36,-1.89,-13.56,4.19,-2.32,-6.63
2025-07-30T15:07:35,environment,0.98,Anomaly,,101.3,353.9,710.8,474.8,415.2,301.6,-129.25,110.25,-1.63,24.46,5.46,0.45,-4.51,9.78,-2.34,-13.59,5.05,-1.52,-6.96
2025-07-30T15:07:36,environment,0.99,Anomaly,,101.3,355.6,571.5,447.9,706.4,300.2,-129.41,109.80,-2.49,24.31,5.60,0.18,-4.99,9.56,-3.04,-13.95,4.20,-2.16,-7.53
2025-07-30T15:07:37,environment,0.96,Anomaly,,101.2,353.5,438.9,621.3,64.7,-129.16,109.92,-2.99,24.00,5.27,-0.19,-4.47,10.24,-2.51,-13.85,3.63,-2.72,-7.21,
2025-07-30T15:07:38,environment,0.88,Anomaly,,101.3,353.7,471.6,706.5,411.7,619.8,-128.68,110.71,-2.31,23.77,4.77,0.07,-4.48,10.63,-2.04,-13.24,4.99,-1.74,-6.48
2025-07-30T15:07:39,environment,0.95,Anomaly,,101.1,359.1,614.4,419.3,1074.0,503.6,-129.09,110.50,-2.61,23.55,5.12,0.34,-4.63,10.33,-2.25,-13.52,5.38,-1.44,-6.77
2025-07-30T15:07:40,environment,0.97,Anomaly,,101.0,351.6,427.8,498.2,710.2,292.7,-129.38,109.66,-3.20,23.44,5.06,0.58,-4.70,10.07,-2.40,-13.69,4.72,-2.01,-7.10
2025-07-30T15:07:41,environment,0.85,Anomaly,,101.5,357.2,293.0,413.8,498.8,609.1,-128.93,110.33,-1.73,24.15,4.80,0.41,-4.54,10.72,-2.15,-14.12,4.45,-2.30,-7.31
2025-07-30T15:07:42,environment,0.97,Anomaly,,101.6,353.8,300.3,411.1,711.0,586.9,-128.37,110.62,-1.61,25.07,5.91,-0.07,-4.49,10.85,-2.32,-13.96,4.22,-2.85,-7.56
2025-07-30T15:07:43,environment,1.00,Anomaly,,101.5,309.4,367.8,424.1,687.8,587.5,-128.49,110.05,-2.73,25.20,6.37,0.06,-4.52,9.87,-2.98,-13.42,4.78,-2.68,-7.84
2025-07-30T15:07:44,environment,0.98,Anomaly,,101.2,352.4,475.8,253.7,422.4,636.8,-128.49,109.43,-2.69,24.55,4.98,-0.66,-4.90,9.66,-2.29,-13.25,5.31,-1.80,-6.96
2025-07-30T15:07:45,environment,0.93,Anomaly,,101.1,355.0,502.9,640.1,710.7,430.0,-128.45,110.02,-2.49,23.87,4.74,-0.86,-5.49,10.33,-1.90,-13.71,4.82,-2.12,-6.90
2025-07-30T15:07:46,environment,0.92,Anomaly,,101.3,316.0,470.9,637.7,587.6,378.4,-128.49,110.29,-2.99,23.66,4.76,-0.37,-5.02,10.28,-2.19,-14.43,4.11,-2.64,-7.67
2025-07-30T15:07:47,environment,0.92,Anomaly,,101.3,353.2,411.1,474.6,647.5,301.0,-128.94,110.28,-2.49,24.37,4.93,-0.43,-4.44,10.32,-2.00,-13.85,4.60,-2.64,-7.46
2025-07-30T15:07:48,environment,0.99,Anomaly,,101.2,360.1,308.0,595.7,476.5,740.6,-129.07,110.80,-2.04,24.88,5.32,-0.34,-5.05,9.56,-2.35,-13.43,4.85,-2.92,-7.24
2025-07-30T15:07:49,environment,0.99,Anomaly,,101.1,352.5,498.3,250.0,718.9,426.1,-129.10,109.99,-2.21,25.19,5.47,-0.54,-5.48,10.08,-1.93,-13.03,4.79,-2.77,-7.41
2025-07-30T15:07:50,environment,0.96,Anomaly,,101.1,355.1,716.8,474.0,588.1,1165.6,-128.76,110.10,-2.67,24.75,5.42,0.05,-4.61,10.66,-1.74,-13.17,5.02,-1.73,-6.55
2025-07-30T15:07:51,environment,0.99,Anomaly,,101.5,355.2,411.2,301.5,476.2,704.9,-128.29,110.49,-3.13,24.50,6.19,0.07,-4.38,10.44,-2.22,-13.49,4.05,-2.70,-7.22
2025-07-30T15:07:52,environment,0.98,Anomaly,,101.5,353.2,710.3,298.5,620.9,471.4,-128.41,110.41,-2.99,23.77,6.21,0.02,-4.17,11.21,-2.28,-13.69,3.53,-2.83,-7.87
2025-07-30T15:07:53,environment,0.79,Anomaly,,101.1,352.9,1068.3,439.3,696.5,301.8,-128.75,110.15,-3.47,23.30,5.50,0.65,-3.47,11.74,-2.15,-14.20,3.80,-1.96,-7.06
2025-07-30T15:07:54,environment,0.93,Anomaly,,100.9,358.8,305.5,436.5,710.7,602.9,-129.83,109.19,-3.23,23.87,5.63,0.89,-3.82,10.92,-1.51,-13.65,3.78,-1.87,-6.81
2025-07-30T15:07:55,environment,0.95,Anomaly,,101.1,353.1,573.3,513.2,679.9,433.6,-129.68,109.63,-2.41,24.49,5.62,0.84,-3.88,10.82,-1.76,-13.24,4.76,-1.44,-6.57
2025-07-30T15:07:56,environment,0.98,Anomaly,,101.0,474.1,314.8,387.1,619.2,553.9,-129.21,109.73,-3.17,23.56,5.27,0.19,-4.78,10.16,-2.82,-13.74,5.38,-1.72,-6.79
2025-07-30T15:07:57,environment,0.95,Anomaly,,101.0,354.4,718.5,596.7,304.2,498.7,-129.52,109.87,-2.84,23.83,4.88,-0.56,-5.16,10.07,-2.57,-14.33,4.20,-2.47,-7.12
2025-07-30T15:07:58,environment,0.96,Anomaly,,101.4,353.9,472.8,693.4,605.1,-129.09,110.05,-2.83,24.17,5.21,-0.50,-4.73,10.31,-2.55,-14.48,4.11,-2.62,-7.82,
2025-07-30T15:07:59,environment,0.95,Anomaly,,101.5,354.9,699.5,1075.4,1128.9,589.6,-128.60,110.51,-2.29,23.34,5.29,-0.16,-4.91,10.61,-2.41,-14.04,4.33,-2.28,-7.78
2025-07-30T15:08:00,environment,0.98,Anomaly,,101.6,353.2,303.1,586.4,1071.6,403.3,-128.46,111.18,-1.49,24.28,5.81,0.01,-5.02,10.55,-2.04,-13.63,4.20,-1.66,-6.53
2025-07-30T15:08:01,environment,1.00,Anomaly,,101.3,353.0,476.5,614.4,195.2,706.0,-129.16,110.27,-2.62,24.85,6.34,0.01,-5.45,9.75,-2.25,-13.52,4.65,-1.09,-6.26
2025-07-30T15:08:02,environment,0.99,Anomaly,,101.3,355.6,304.4,473.0,778.1,618.9,-128.92,110.09,-3.13,23.94,5.71,0.02,-5.13,10.20,-1.95,-13.40,4.55,-1.40,-6.74
2025-07-30T15:08:03,environment,0.97,Anomaly,,101.5,352.9,121.7,710.5,406.4,1076.9,-128.89,110.71,-2.08,23.82,5.63,0.61,-3.97,10.34,-2.14,-13.42,4.35,-1.64,-7.08
2025-07-30T15:08:04,environment,0.98,Anomaly,,101.4,358.8,711.7,475.6,617.0,296.0,-128.86,110.27,-1.73,24.00,5.62,0.80,-4.19,10.14,-2.10,-13.37,4.31,-1.99,-7.63
2025-07-30T15:08:05,environment,0.99,Anomaly,,101.4,352.7,405.9,1066.0,302.5,632.7,-128.24,110.57,-2.19,24.35,5.11,0.40,-5.03,9.50,-2.35,-13.30,4.54,-2.56,-7.23
2025-07-30T15:08:06,environment,0.95,Anomaly,,101.3,353.3,303.0,-5484.8,443.8,583.0,-128.27,110.77,-1.97,24.46,5.08,-0.54,-4.69,10.22,-2.04,-13.22,5.25,-2.00,-6.83
2025-07-30T15:08:07,environment,0.97,Anomaly,,101.2,361.7,309.2,708.7,478.0,574.3,-129.20,109.74,-2.40,24.14,5.99,0.32,-4.48,10.89,-1.53,-13.28,4.62,-2.27,-7.36
2025-07-30T15:08:08,environment,0.98,Anomaly,,100.8,329.8,393.0,686.4,473.1,761.4,-129.93,108.89,-2.80,23.86,5.76,0.22,-4.80,10.47,-1.93,-13.00,4.84,-1.61,-6.48
2025-07-30T15:08:09,environment,0.98,Anomaly,,101.0,388.3,710.5,504.7,571.4,801.8,-129.62,109.49,-2.32,24.39,5.41,-0.60,-5.12,10.45,-2.55,-13.16,5.49,-1.35,-5.94
2025-07-30T15:08:10,environment,0.97,Anomaly,,101.4,352.9,416.8,588.8,701.6,475.7,-129.04,110.37,-1.68,24.49,5.21,-0.60,-5.21,10.07,-2.61,-13.93,3.92,-3.25,-7.02
2025-07-30T15:08:11,environment,0.93,Anomaly,,101.3,352.8,705.1,302.6,470.0,403.2,-129.23,110.09,-1.51,24.50,4.82,-0.92,-5.14,10.50,-2.22,-13.61,4.77,-2.62,-7.53
2025-07-30T15:08:12,environment,0.97,Anomaly,,101.4,353.0,719.0,477.2,299.4,539.9,-128.37,110.69,-1.15,25.14,5.48,-0.52,-5.21,10.60,-2.13,-13.62,5.41,-1.76,-6.81
2025-07-30T15:08:13,environment,0.97,Anomaly,,101.5,352.9,710.4,474.6,421.6,1153.0,-128.16,110.88,-1.46,24.64,5.45,0.30,-4.89,10.00,-2.52,-14.03,4.48,-2.08,-6.34
2025-07-30T15:08:14,environment,0.98,Anomaly,,101.4,312.7,721.4,497.5,627.1,391.2,-128.58,110.31,-2.09,24.28,5.17,0.17,-5.02,9.85,-2.41,-13.21,4.83,-1.87,-6.86
2025-07-30T15:08:15,environment,0.98,Anomaly,,101.2,345.5,710.6,470.5,568.1,632.7,-129.63,109.54,-2.70,24.04,4.96,-0.13,-5.04,9.78,-2.20,-13.12,4.80,-2.08,-7.78
2025-07-30T15:08:16,environment,0.97,Anomaly,,101.1,358.3,305.5,250.5,702.4,418.3,-129.98,109.19,-2.64,24.65,4.73,-0.31,-4.38,9.78,-1.99,-12.59,5.10,-2.11,-7.96
2025-07-30T15:08:17,environment,0.95,Anomaly,,101.4,358.0,709.7,438.9,620.0,502.7,-128.79,110.33,-2.00,24.98,4.54,-0.86,-4.47,9.91,-2.47,-12.75,5.25,-2.20,-7.40
2025-07-30T15:08:18,environment,0.91,Anomaly,,101.6,354.8,710.0,200.0,425.1,604.1,-127.78,111.31,-1.64,24.86,4.74,-0.56,-4.31,10.42,-2.78,-13.80,4.54,-2.38,-7.38
2025-07-30T15:08:19,environment,0.96,Anomaly,,101.5,353.0,719.2,601.0,478.8,302.8,-128.12,110.57,-1.40,25.37,5.21,-0.51,-4.59,10.02,-2.48,-14.18,3.55,-2.39,-7.10
2025-07-30T15:08:20,environment,1.00,Anomaly,,101.3,352.9,301.9,710.4,414.9,471.5,-128.15,110.08,-2.37,25.09,6.43,-0.01,-5.20,9.00,-2.61,-13.59,3.55,-2.35,-6.59
2025-07-30T15:08:21,environment,1.00,Anomaly,,101.4,352.6,479.2,638.0,301.4,586.6,-128.39,110.52,-2.36,25.30,6.55,0.10,-5.19,9.53,-2.39,-12.98,4.54,-1.83,-6.83
2025-07-30T15:08:22,environment,0.94,Anomaly,,101.4,355.4,470.6,604.4,407.8,718.0,-128.96,109.96,-2.11,24.76,5.01,0.08,-4.49,10.59,-1.65,-13.06,4.78,-1.48,-7.14
2025-07-30T15:08:23,environment,0.89,Anomaly,,101.1,353.1,603.4,471.7,403.3,299.3,-128.90,109.77,-2.94,23.74,4.53,-0.05,-4.24,10.28,-1.59,-12.71,4.35,-2.32,-6.95
2025-07-30T15:08:24,environment,0.98,Anomaly,,101.3,353.0,684.9,598.5,300.7,408.3,-128.60,110.50,-2.75,23.62,5.24,0.27,-4.32,9.69,-2.45,-12.93,4.27,-2.93,-7.28
2025-07-30T15:08:25,environment,0.99,Anomaly,,101.3,352.9,609.5,406.2,482.2,714.3,-129.16,110.19,-2.48,24.51,6.23,1.46,-3.67,10.51,-2.10,-12.99,4.59,-2.74,-8.16
2025-07-30T15:08:26,environment,0.97,Anomaly,,101.3,334.8,457.6,719.5,627.3,-129.03,109.73,-2.92,24.50,5.67,0.95,-4.32,10.52,-1.69,-13.26,3.86,-3.36,-7.49,
2025-07-30T15:08:27,environment,0.98,Anomaly,,101.6,353.5,431.3,718.7,301.9,618.6,-128.13,110.95,-2.79,24.29,5.27,0.00,-4.81,9.69,-2.70,-13.98,4.02,-3.05,-6.90
2025-07-30T15:08:28,environment,0.99,Anomaly,,101.5,352.7,470.9,708.6,575.6,796.8,-128.20,110.91,-2.05,24.61,5.69,0.00,-4.20,9.66,-2.89,-13.42,4.58,-1.92,-6.91
2025-07-30T15:08:29,environment,0.96,Anomaly,,101.3,353.3,624.2,409.0,500.9,1144.9,-128.77,110.57,-1.96,24.10,5.38,0.36,-3.79,10.37,-2.73,-13.13,4.48,-2.07,-6.79
2025-07-30T15:08:30,environment,0.96,Anomaly,,101.3,355.6,719.6,472.6,571.4,303.8,-128.17,110.83,-2.28,24.24,5.36,0.44,-3.94,10.38,-3.09,-13.53,4.07,-2.20,-6.46
2025-07-30T15:08:31,environment,0.95,Anomaly,,101.2,357.3,304.5,696.6,753.6,1108.1,-128.00,110.15,-3.29,23.56,4.80,-0.78,-4.96,10.12,-2.47,-13.30,4.27,-2.22,-6.14
2025-07-30T15:08:32,environment,0.96,Anomaly,,101.1,356.1,303.7,414.6,470.7,579.8,-128.19,110.05,-2.36,23.89,4.48,-0.58,-5.01,9.57,-2.19,-12.64,5.01,-2.37,-7.23
2025-07-30T15:08:33,environment,0.97,Anomaly,,101.2,353.2,712.4,406.9,654.2,503.6,-129.15,110.76,-1.82,24.59,4.70,0.00,-4.61,9.65,-2.53,-12.71,5.57,-1.88,-7.55
2025-07-30T15:08:34,environment,0.98,Anomaly,,101.2,352.4,410.0,478.8,611.4,705.0,-129.25,109.97,-2.32,24.64,5.07,-0.79,-4.94,9.72,-3.01,-13.82,4.86,-1.29,-6.15
2025-07-30T15:08:35,environment,0.98,Anomaly,,101.4,354.5,303.6,711.2,633.0,573.5,-128.95,110.05,-2.37,24.45,5.13,-1.01,-5.04,9.71,-2.61,-13.72,4.06,-1.77,-6.33
2025-07-30T15:08:36,environment,0.93,Anomaly,,101.6,353.3,1109.7,408.1,479.2,710.1,-127.98,111.41,-2.19,23.77,5.13,-0.82,-4.63,10.42,-2.32,-13.66,4.28,-2.36,-6.83
2025-07-30T15:08:37,environment,0.94,Anomaly,,101.4,355.2,711.4,470.4,621.7,405.9,-127.90,110.38,-2.38,24.21,4.79,-0.57,-4.60,10.17,-2.24,-13.31,4.75,-2.16,-6.77
2025-07-30T15:08:38,environment,0.90,Anomaly,,101.0,357.4,305.8,417.8,622.3,471.2,-128.84,109.37,-2.74,23.86,3.98,-0.46,-5.43,10.02,-1.76,-13.05,4.72,-2.37,-7.05
2025-07-30T15:08:39,environment,0.98,Anomaly,,101.3,350.9,235.1,715.1,493.0,170.9,-128.75,110.43,-2.33,23.81,4.71,-0.86,-5.84,9.43,-2.72,-13.83,4.05,-2.61,-7.51
2025-07-30T15:08:40,environment,0.99,Anomaly,,101.3,353.0,299.8,406.9,626.0,712.5,-129.23,110.07,-2.40,24.17,5.62,-0.52,-5.36,9.52,-2.57,-13.78,4.40,-2.02,-6.86
2025-07-30T15:08:41,environment,0.91,Anomaly,,101.1,353.0,237.4,299.9,600.2,714.6,-129.27,109.77,-2.64,24.24,5.09,-0.44,-5.12,10.91,-1.20,-13.54,5.06,-1.93,-7.05
2025-07-30T15:08:42,environment,0.90,Anomaly,,101.1,356.6,474.5,305.6,718.1,597.9,-129.04,109.67,-2.73,24.02,5.02,0.12,-4.72,11.06,-1.34,-13.20,5.41,-2.24,-7.74
2025-07-30T15:08:43,environment,0.97,Anomaly,,101.3,357.8,306.7,418.4,471.1,691.4,-128.56,109.94,-2.23,24.01,5.40,0.42,-4.43,10.13,-1.77,-13.33,4.97,-2.07,-7.19
2025-07-30T15:08:44,environment,0.97,Anomaly,,101.7,353.5,710.7,276.3,596.7,471.0,-128.05,110.81,-1.28,24.99,5.49,0.06,-4.15,9.90,-2.17,-13.70,3.14,-2.37,-6.96
2025-07-30T15:08:45,environment,0.98,Anomaly,,101.6,353.0,713.1,405.5,573.8,1116.8,-128.97,110.47,-1.98,24.10,5.68,-0.10,-4.94,10.16,-2.18,-13.66,3.41,-2.82,-7.16
2025-07-30T15:08:46,environment,0.96,Anomaly,,101.3,353.6,718.9,471.4,570.9,403.7,-128.45,110.90,-2.24,23.34,5.13,0.36,-4.85,9.75,-2.67,-14.03,4.42,-2.26,-6.26
2025-07-30T15:08:47,environment,0.94,Anomaly,,101.2,353.8,301.6,419.0,718.6,472.5,-128.31,110.23,-2.50,23.67,4.82,0.42,-4.77,10.04,-2.14,-13.60,4.78,-1.85,-6.47
2025-07-30T15:08:48,environment,0.98,Anomaly,,101.2,360.1,307.0,567.8,471.2,688.9,-128.36,109.95,-2.81,24.04,5.31,-0.04,-5.35,10.18,-1.46,-12.88,4.77,-2.37,-7.26
