x,y,label,group
4.164508,35.842888,1,elevator_20250730_145647_923
44.70021,27.867104,1,elevator_20250730_145648_913
-17.48722,30.862032,1,elevator_20250730_145649_919
-9.883417,31.545603,1,elevator_20250730_145650_912
12.328663,43.51819,1,elevator_20250730_145651_920
7.749207,45.86023,1,elevator_20250730_145652_908
-12.437696,32.728302,1,elevator_20250730_145653_905
14.733154,39.209316,1,elevator_20250730_145654_917
44.694454,26.959257,1,elevator_20250730_145655_902
-15.540931,30.837852,1,elevator_20250730_145656_917
6.6227117,38.46839,1,elevator_20250730_145657_909
12.475624,44.67643,1,elevator_20250730_145658_926
-18.188063,34.16322,1,elevator_20250730_145659_926
-9.548017,32.90213,1,elevator_20250730_145700_930
15.393923,39.90195,1,elevator_20250730_145701_920
10.492581,29.302382,1,elevator_20250730_145702_929
-13.801258,30.950096,1,elevator_20250730_145703_924
9.984892,40.41101,1,elevator_20250730_145704_916
11.501297,45.566257,1,elevator_20250730_145705_920
-16.132215,33.72793,1,elevator_20250730_145706_916
-0.72177523,34.70305,1,elevator_20250730_145707_923
44.629025,28.095152,1,elevator_20250730_145708_916
-8.166015,38.19293,1,elevator_20250730_145709_904
-10.866562,31.400187,1,elevator_20250730_145710_913
12.588607,42.5013,1,elevator_20250730_145711_906
8.623099,46.082687,1,elevator_20250730_145712_913
-13.64264,33.44564,1,elevator_20250730_145713_923
7.1695976,35.04322,1,elevator_20250730_145714_929
44.834522,27.36072,1,elevator_20250730_145715_919
-15.415049,30.284044,1,elevator_20250730_145716_932
1.139783,37.06677,1,elevator_20250730_145717_922
13.314167,43.6577,1,elevator_20250730_145718_916
-18.455187,34.44073,1,elevator_20250730_145719_925
-11.206675,33.041615,1,elevator_20250730_145720_916
15.288413,39.96188,1,elevator_20250730_145721_922
10.976958,29.552414,1,elevator_20250730_145722_912
-14.319116,29.700552,1,elevator_20250730_145723_906
8.981856,39.718273,1,elevator_20250730_145724_914
11.791106,45.758453,1,elevator_20250730_145725_907
-16.982672,33.181816,1,elevator_20250730_145726_917
-1.3919725,34.231716,1,elevator_20250730_145727_904
16.983704,41.827164,1,elevator_20250730_145728_932
-7.2548356,38.77634,1,elevator_20250730_145729_924
-11.700493,31.310457,1,elevator_20250730_145730_929
11.970767,41.873947,1,elevator_20250730_145731_921
9.201992,46.177723,1,elevator_20250730_145732_933
-13.835057,33.68588,1,elevator_20250730_145733_922
6.6289973,35.021385,1,elevator_20250730_145734_911
45.438313,27.705996,1,elevator_20250730_145735_919
-16.609608,31.375862,1,elevator_20250730_145736_913
0.99139726,37.01319,1,elevator_20250730_145737_923
13.484848,43.413307,1,elevator_20250730_145738_912
-2.69389,39.669647,1,elevator_20250730_145739_905
-12.035262,33.12128,1,elevator_20250730_145740_915
15.53398,39.173996,1,elevator_20250730_145741_907
42.93348,25.90575,1,elevator_20250730_145742_912
-13.698382,30.989786,1,elevator_20250730_145743_924
8.185914,39.184914,1,elevator_20250730_145744_929
11.824631,45.741405,1,elevator_20250730_145745_920
-16.938412,33.555775,1,elevator_20250730_145746_926
-1.3999012,34.146294,1,elevator_20250730_145747_919
16.709057,40.95104,1,elevator_20250730_145748_915
-7.08818,38.80629,1,elevator_20250730_145749_919
-11.762726,31.155682,1,elevator_20250730_145750_913
11.559116,41.550575,1,elevator_20250730_145751_922
10.335948,46.226536,1,elevator_20250730_145752_914
-14.630664,34.1026,1,elevator_20250730_145753_922
4.2280254,35.904854,1,elevator_20250730_145754_917
45.505623,28.302902,1,elevator_20250730_145755_907
-16.879984,31.156914,1,elevator_20250730_145756_911
-3.865672,38.660324,1,elevator_20250730_145757_909
12.823886,42.94456,1,elevator_20250730_145758_927
-1.9875879,39.879753,1,elevator_20250730_145759_917
-12.22155,33.010265,1,elevator_20250730_145800_926
15.0288925,39.531845,1,elevator_20250730_145801_923
43.783936,26.326332,1,elevator_20250730_145802_932
-15.269726,30.706612,1,elevator_20250730_145803_921
7.285511,38.647663,1,elevator_20250730_145804_913
12.321512,44.82733,1,elevator_20250730_145805_917
-17.399103,33.51362,1,elevator_20250730_145806_914
-9.519241,33.0473,1,elevator_20250730_145807_920
16.34498,40.58361,1,elevator_20250730_145808_913
9.411578,29.031202,1,elevator_20250730_145809_904
-13.430853,29.993864,1,elevator_20250730_145810_916
10.371994,40.808052,1,elevator_20250730_145811_909
11.31773,46.030415,1,elevator_20250730_145812_916
-15.459273,33.97034,1,elevator_20250730_145813_938
4.095965,35.78465,1,elevator_20250730_145814_932
43.074642,-1.3417931,1,elevator_20250819_093747_522
-29.506542,8.056014,1,elevator_20250819_093748_534
15.129518,2.3749268,1,elevator_20250819_093749_527
55.17228,1.513134,1,elevator_20250819_093750_521
49.574215,-4.894774,1,elevator_20250819_093751_515
-0.031426642,19.168112,1,elevator_20250819_093752_520
-30.447578,5.7579103,1,elevator_20250819_093753_520
56.68633,4.2579293,1,elevator_20250819_093754_513
49.96067,0.4246693,1,elevator_20250819_093755_504
41.743774,-2.03908,1,elevator_20250819_093756_514
-29.218348,7.705959,1,elevator_20250819_093757_512
17.919792,3.6547704,1,elevator_20250819_093758_511
55.294483,1.7294228,1,elevator_20250819_093759_501
48.94673,-5.1951637,1,elevator_20250819_093800_496
-1.2612829,19.258492,1,elevator_20250819_093801_530
-25.666197,5.5093975,1,elevator_20250819_093802_536
56.651634,3.1676369,1,elevator_20250819_093803_516
49.288116,-0.11690325,1,elevator_20250819_093804_536
41.285057,-2.4215353,1,elevator_20250819_093805_529
-29.188868,6.865671,1,elevator_20250819_093806_527
57.317657,5.9586945,1,elevator_20250819_093807_530
53.927498,0.6479524,1,elevator_20250819_093808_519
47.8886,-5.70034,1,elevator_20250819_093809_514
-1.6787276,19.299767,1,elevator_20250819_093810_520
-24.410503,5.70842,1,elevator_20250819_093811_511
56.463383,2.2776825,1,elevator_20250819_093812_523
49.021584,0.07959451,1,elevator_20250819_093813_510
-27.790897,11.07181,1,elevator_20250819_093814_513
-28.801456,6.319155,1,elevator_20250819_093815_502
57.51841,3.7377675,1,elevator_20250819_093816_536
52.222244,-2.1611137,1,elevator_20250819_093817_536
46.757637,-5.4623556,1,elevator_20250819_093818_535
-34.24501,11.304714,1,elevator_20250819_093819_526
15.313878,2.0837305,1,elevator_20250819_093820_509
57.14844,2.4380817,1,elevator_20250819_093821_524
47.660324,-0.60459864,1,elevator_20250819_093822_525
-28.203754,10.319846,1,elevator_20250819_093823_526
-28.247742,5.6270847,1,elevator_20250819_093824_523
56.652153,3.6177824,1,elevator_20250819_093825_516
50.864384,-3.5391903,1,elevator_20250819_093826_512
44.379574,-4.831172,1,elevator_20250819_093827_502
-32.515816,10.257547,1,elevator_20250819_093828_520
17.144423,3.7757845,1,elevator_20250819_093829_512
54.559776,0.06320043,1,elevator_20250819_093830_518
44.104156,-1.4603947,1,elevator_20250819_093831_530
-28.430769,9.09901,1,elevator_20250819_093832_533
-27.53025,4.8849125,1,elevator_20250819_093833_522
55.860672,2.714732,1,elevator_20250819_093834_528
50.497147,-4.1880875,1,elevator_20250819_093835_528
43.128387,-4.9789057,1,elevator_20250819_093836_521
-30.79151,6.27585,1,elevator_20250819_093837_529
56.19298,7.2292166,1,elevator_20250819_093838_526
51.86506,0.5029202,1,elevator_20250819_093839_529
43.997684,-1.6792899,1,elevator_20250819_093840_508
-28.674524,8.328644,1,elevator_20250819_093841_511
-21.661152,6.594355,1,elevator_20250819_093842_520
55.507107,1.7433213,1,elevator_20250819_093843_510
49.905514,-4.6505747,1,elevator_20250819_093844_523
0.015951991,19.177797,1,elevator_20250819_093845_512
-30.79181,5.7051034,1,elevator_20250819_093846_524
56.96607,4.379813,1,elevator_20250819_093847_530
50.812977,0.5293164,1,elevator_20250819_093848_538
42.484867,-1.7990109,1,elevator_20250819_093849_527
-29.201784,7.6756616,1,elevator_20250819_093850_538
17.494997,3.584064,1,elevator_20250819_093851_528
55.08752,1.5601786,1,elevator_20250819_093852_517
48.965244,-5.313248,1,elevator_20250819_093853_526
-0.74621505,19.155016,1,elevator_20250819_093854_520
-25.585596,5.501242,1,elevator_20250819_093855_533
56.961918,3.6468227,1,elevator_20250819_093856_518
49.123398,0.61346525,1,elevator_20250819_093857_512
41.6762,-2.269497,1,elevator_20250819_093858_510
-29.66846,7.294176,1,elevator_20250819_093859_511
57.270744,6.297129,1,elevator_20250819_093900_520
53.280807,0.45727232,1,elevator_20250819_093901_527
47.77903,-5.6083775,1,elevator_20250819_093902_533
-1.7154032,19.308146,1,elevator_20250819_093903_524
-24.4144,5.7834496,1,elevator_20250819_093904_522
57.334957,2.5401943,1,elevator_20250819_093905_524
48.948776,0.6471561,1,elevator_20250819_093906_516
-22.345295,9.07768,1,elevator_20250819_093907_526
-28.856192,6.39577,1,elevator_20250819_093908_511
56.05014,3.8183875,1,elevator_20250819_093909_533
51.937515,-2.1780512,1,elevator_20250819_093910_505
47.089237,-5.388534,1,elevator_20250819_093911_509
-34.236313,11.336874,1,elevator_20250819_093912_519
15.273895,2.093485,1,elevator_20250819_093913_507
57.398006,2.3184245,1,elevator_20250819_093914_518
47.50708,-0.8051072,1,elevator_20250819_093915_511
-28.13283,10.572187,1,elevator_20250819_093916_523
-28.267403,5.593603,1,elevator_20250819_093917_517
56.123188,3.3702004,1,elevator_20250819_093918_534
51.83007,-2.465436,1,elevator_20250819_093919_525
44.026535,-4.56156,1,elevator_20250819_093920_540
-32.578022,10.405831,1,elevator_20250819_093921_516
17.138884,3.8483787,1,elevator_20250819_093922_512
54.68716,0.24347176,1,elevator_20250819_093923_525
43.955677,-1.0295444,1,elevator_20250819_093924_519
-28.254385,10.3097515,1,elevator_20250819_093925_524
-27.602802,5.036633,1,elevator_20250819_093926_517
56.569633,2.8870018,1,elevator_20250819_093927_508
50.974163,-4.137998,1,elevator_20250819_093928_511
43.478287,-4.7328625,1,elevator_20250819_093929_510
-32.52178,10.833169,1,elevator_20250819_093930_515
29.399538,31.259357,1,elevator_20250822_141812_783
16.445295,22.805708,1,elevator_20250822_141813_788
-36.387024,25.62015,1,elevator_20250822_141814_785
29.088257,31.26886,1,elevator_20250822_141815_777
18.993628,27.166586,1,elevator_20250822_141816_776
-34.71455,24.536104,1,elevator_20250822_141817_777
27.714863,17.511843,1,elevator_20250822_141818_776
17.409286,24.11047,1,elevator_20250822_141819_780
-35.288776,24.77847,1,elevator_20250822_141820_777
20.822014,21.128952,1,elevator_20250822_141821_776
19.33503,27.415323,1,elevator_20250822_141822_769
-35.252228,24.35513,1,elevator_20250822_141823_777
27.311338,17.192427,1,elevator_20250822_141824_769
24.154423,34.194912,1,elevator_20250822_141825_777
-36.380898,25.543089,1,elevator_20250822_141826_776
20.204107,21.040298,1,elevator_20250822_141827_799
20.827135,28.40298,1,elevator_20250822_141828_791
-35.83121,24.024717,1,elevator_20250822_141829_794
26.467888,16.918354,1,elevator_20250822_141830_777
24.764357,34.56274,1,elevator_20250822_141831_781
-35.362507,23.750723,1,elevator_20250822_141832_790
19.388847,20.977367,1,elevator_20250822_141833_771
22.206404,29.102062,1,elevator_20250822_141834_778
-36.916904,23.692225,1,elevator_20250822_141835_774
18.708942,14.310554,1,elevator_20250822_141836_760
24.40954,35.242943,1,elevator_20250822_141837_772
-37.627155,25.023527,1,elevator_20250822_141838_777
10.75447,15.525148,1,elevator_20250822_141839_770
23.159727,30.100134,1,elevator_20250822_141840_786
-37.16105,24.184227,1,elevator_20250822_141841_794
10.859958,13.514466,1,elevator_20250822_141842_780
23.828331,35.881382,1,elevator_20250822_141843_806
-39.494926,25.432734,1,elevator_20250822_141844_784
8.445,16.056486,1,elevator_20250822_141845_807
22.300245,29.03175,1,elevator_20250822_141846_799
-37.328644,23.423014,1,elevator_20250822_141847_805
10.200797,13.552902,1,elevator_20250822_141848_799
23.451889,35.810654,1,elevator_20250822_141849_810
-39.303032,24.390448,1,elevator_20250822_141850_803
-30.465412,24.271696,1,elevator_20250822_141851_785
24.777945,30.774025,1,elevator_20250822_141852_800
-37.55774,24.118961,1,elevator_20250822_141853_795
9.381461,13.713448,1,elevator_20250822_141854_799
27.90571,40.67809,1,elevator_20250822_141855_790
-39.57457,24.623796,1,elevator_20250822_141856_815
-30.969032,24.03672,1,elevator_20250822_141857_805
31.31049,40.364105,1,elevator_20250822_141858_819
-39.16209,23.05988,1,elevator_20250822_141859_803
-31.519125,24.750122,1,elevator_20250822_141900_813
29.055944,37.26025,1,elevator_20250822_141901_806
-40.03256,24.329832,1,elevator_20250822_141902_799
-31.7311,24.106781,1,elevator_20250822_141903_805
27.679773,31.631344,1,elevator_20250822_141904_796
-39.398636,22.859463,1,elevator_20250822_141905_808
-32.40956,24.596498,1,elevator_20250822_141906_806
28.259268,40.855583,1,elevator_20250822_141907_815
8.088017,20.861721,1,elevator_20250822_141908_807
-33.168884,24.475874,1,elevator_20250822_141909_799
28.174116,31.959343,1,elevator_20250822_141910_795
-39.72082,22.34055,1,elevator_20250822_141911_805
-32.93642,24.553743,1,elevator_20250822_141912_833
32.760574,21.188622,1,elevator_20250822_141913_809
8.714205,21.589254,1,elevator_20250822_141914_829
-34.78417,25.817833,1,elevator_20250822_141915_804
28.981415,31.329325,1,elevator_20250822_141916_802
10.248393,21.495996,1,elevator_20250822_141917_820
-34.180454,24.383642,1,elevator_20250822_141918_805
29.805984,30.774933,1,elevator_20250822_141919_824
16.394836,22.808691,1,elevator_20250822_141920_806
-35.29715,25.006819,1,elevator_20250822_141921_805
28.40287,31.96492,1,elevator_20250822_141922_800
18.599062,26.603037,1,elevator_20250822_141923_790
-34.029766,24.409279,1,elevator_20250822_141924_796
29.971004,32.14339,1,elevator_20250822_141925_791
16.936296,23.398933,1,elevator_20250822_141926_835
-36.020237,25.342888,1,elevator_20250822_141927_809
20.920889,21.126192,1,elevator_20250822_141928_816
19.222694,27.48215,1,elevator_20250822_141929_806
-34.840668,25.021297,1,elevator_20250822_141930_813
27.17867,17.326178,1,elevator_20250822_141931_810
17.511065,24.270308,1,elevator_20250822_141932_800
-35.619965,25.47393,1,elevator_20250822_141933_814
20.970253,21.062017,1,elevator_20250822_141934_799
20.532349,28.364866,1,elevator_20250822_141935_815
-36.162823,24.35772,1,elevator_20250822_141936_802
26.51549,16.784683,1,elevator_20250822_141937_790
23.87825,34.55009,1,elevator_20250822_141938_817
-36.477207,25.261887,1,elevator_20250822_141939_794
19.559309,20.968754,1,elevator_20250822_141940_803
21.671978,28.9627,1,elevator_20250822_141941_828
-36.282475,23.916477,1,elevator_20250822_141942_819
26.31524,15.976296,1,elevator_20250822_141943_804
24.569324,34.739464,1,elevator_20250822_141944_810
-36.94306,24.958971,1,elevator_20250822_141945_806
11.152689,15.363292,1,elevator_20250822_141946_831
22.954535,29.413612,1,elevator_20250822_141947_810
-36.607597,23.812384,1,elevator_20250822_141948_806
18.388542,14.025495,1,elevator_20250822_141949_826
23.432306,35.473083,1,elevator_20250822_141950_813
-39.063267,24.756159,1,elevator_20250822_141951_808
10.263416,15.404265,1,elevator_20250822_141952_810
23.492168,30.184671,1,elevator_20250822_141953_789
-37.917393,23.953835,1,elevator_20250822_141954_799
10.366129,13.269115,1,elevator_20250822_141955_798
27.296633,40.74938,1,elevator_20250822_141956_831
-38.04772,24.862566,1,elevator_20250822_141957_854
8.625615,15.607018,1,elevator_20250822_141958_830
24.795187,30.805796,1,elevator_20250822_141959_835
-37.772026,23.65375,1,elevator_20250822_142000_827
9.501874,13.66634,1,elevator_20250822_142001_820
27.568455,40.759594,1,elevator_20250822_142002_848
-39.475338,24.41117,1,elevator_20250822_142003_825
-31.00124,24.163237,1,elevator_20250822_142004_828
25.145077,31.19778,1,elevator_20250822_142005_836
-38.502502,23.190178,1,elevator_20250822_142006_827
9.84507,1.2128414,1,elevator_20250822_144809_046
37.92909,36.996838,1,elevator_20250822_144810_058
-8.782836,12.399652,1,elevator_20250822_144811_041
7.6388755,7.420798,1,elevator_20250822_144812_077
37.630665,32.88442,1,elevator_20250822_144813_063
0.19652277,14.605991,1,elevator_20250822_144814_078
8.992904,0.9915965,1,elevator_20250822_144815_058
37.338394,38.022057,1,elevator_20250822_144816_051
-8.850342,13.360297,1,elevator_20250822_144817_059
8.166247,7.5271,1,elevator_20250822_144818_051
37.19204,32.79445,1,elevator_20250822_144819_062
0.48491028,14.970253,1,elevator_20250822_144820_052
6.9227037,-0.24757127,1,elevator_20250822_144821_043
37.004326,36.33637,1,elevator_20250822_144822_052
-8.933788,14.993169,1,elevator_20250822_144823_074
-14.287884,3.2243488,1,elevator_20250822_144824_066
35.152496,38.14697,1,elevator_20250822_144825_072
0.6661918,15.387745,1,elevator_20250822_144826_065
-10.108256,1.1379356,1,elevator_20250822_144827_053
36.426968,36.270287,1,elevator_20250822_144828_078
-7.6228185,16.7722,1,elevator_20250822_144829_069
-13.894911,3.623073,1,elevator_20250822_144830_064
36.499054,32.152943,1,elevator_20250822_144831_058
2.8221614,16.173595,1,elevator_20250822_144832_048
4.551172,-1.3110567,1,elevator_20250822_144833_059
35.785034,35.810936,1,elevator_20250822_144834_048
9.98357,23.381945,1,elevator_20250822_144835_063
-13.4252825,4.2092123,1,elevator_20250822_144836_055
35.31509,33.396275,1,elevator_20250822_144837_050
17.057877,11.046819,1,elevator_20250822_144838_075
2.2080805,-0.6565084,1,elevator_20250822_144839_083
36.151665,36.58295,1,elevator_20250822_144840_062
14.017397,24.615301,1,elevator_20250822_144841_071
-13.937175,4.599061,1,elevator_20250822_144842_073
35.20812,33.624596,1,elevator_20250822_144843_066
16.176882,24.934923,1,elevator_20250822_144844_076
0.59258723,-0.018459208,1,elevator_20250822_144845_057
35.561264,35.466167,1,elevator_20250822_144846_065
16.25637,26.87903,1,elevator_20250822_144847_057
-13.593665,4.8133016,1,elevator_20250822_144848_053
34.62754,32.982765,1,elevator_20250822_144849_063
38.91873,30.468727,1,elevator_20250822_144850_043
-2.0690887,2.5958593,1,elevator_20250822_144851_063
35.09299,35.397247,1,elevator_20250822_144852_057
16.480324,27.468021,1,elevator_20250822_144853_080
-8.777254,10.537634,1,elevator_20250822_144854_065
34.335392,31.443512,1,elevator_20250822_144855_069
38.881958,30.547556,1,elevator_20250822_144856_068
1.1801529,-0.01832185,1,elevator_20250822_144857_053
28.25215,13.640841,1,elevator_20250822_144858_070
39.085197,37.4725,1,elevator_20250822_144859_059
-10.582056,9.465226,1,elevator_20250822_144900_072
25.493887,18.491795,1,elevator_20250822_144901_053
38.328136,31.733448,1,elevator_20250822_144902_055
-0.30717242,2.2367113,1,elevator_20250822_144903_062
21.278334,8.92034,1,elevator_20250822_144904_055
38.29745,36.989872,1,elevator_20250822_144905_064
-10.428728,11.045196,1,elevator_20250822_144906_052
20.312529,10.976636,1,elevator_20250822_144907_047
38.712822,32.755436,1,elevator_20250822_144908_069
-0.05891769,2.7777724,1,elevator_20250822_144909_082
11.450656,2.3503964,1,elevator_20250822_144910_061
37.65241,37.777744,1,elevator_20250822_144911_080
-9.28865,10.494443,1,elevator_20250822_144912_059
19.797094,10.831289,1,elevator_20250822_144913_064
37.876915,32.125114,1,elevator_20250822_144914_071
-0.3503428,2.7521307,1,elevator_20250822_144915_061
10.011148,1.1181324,1,elevator_20250822_144916_069
38.335625,36.766457,1,elevator_20250822_144917_061
-9.394539,12.899532,1,elevator_20250822_144918_054
8.375576,7.587413,1,elevator_20250822_144919_062
37.531353,32.988815,1,elevator_20250822_144920_051
0.090832725,15.449094,1,elevator_20250822_144921_061
8.48918,0.3119279,1,elevator_20250822_144922_052
37.573627,37.008003,1,elevator_20250822_144923_063
-8.943846,13.848403,1,elevator_20250822_144924_076
7.4799733,7.316602,1,elevator_20250822_144925_076
37.14029,32.73598,1,elevator_20250822_144926_067
0.38424638,14.950096,1,elevator_20250822_144927_062
6.4576755,-0.53988004,1,elevator_20250822_144928_065
35.870693,37.478474,1,elevator_20250822_144929_058
-9.030523,14.594135,1,elevator_20250822_144930_067
-14.280708,2.980113,1,elevator_20250822_144931_059
36.620224,33.61817,1,elevator_20250822_144932_050
0.7598572,15.362611,1,elevator_20250822_144933_059
6.0202775,-0.47347155,1,elevator_20250822_144934_043
36.829132,36.221825,1,elevator_20250822_144935_056
-8.363444,15.805851,1,elevator_20250822_144936_050
-14.161466,3.8399425,1,elevator_20250822_144937_042
36.80202,32.53127,1,elevator_20250822_144938_068
3.157275,16.367298,1,elevator_20250822_144939_073
5.030621,-1.1418161,1,elevator_20250822_144940_057
36.056873,36.236393,1,elevator_20250822_144941_070
10.267537,23.1953,1,elevator_20250822_144942_065
-14.414018,3.8404336,1,elevator_20250822_144943_057
35.415462,33.28447,1,elevator_20250822_144944_075
3.4573815,16.528234,1,elevator_20250822_144945_058
2.5742557,-0.912381,1,elevator_20250822_144946_068
36.720047,36.006374,1,elevator_20250822_144947_058
14.018984,24.622076,1,elevator_20250822_144948_054
-14.492531,4.504816,1,elevator_20250822_144949_048
34.22124,36.243862,1,elevator_20250822_144950_048
16.004131,24.927208,1,elevator_20250822_144951_057
1.8090839,0.3272933,1,elevator_20250822_144952_050
34.652977,36.421642,1,elevator_20250822_144953_081
16.396214,26.734854,1,elevator_20250822_144954_064
-9.048117,9.833462,1,elevator_20250822_144955_072
34.620182,34.50715,1,elevator_20250822_144956_066
16.571753,25.153103,1,elevator_20250822_144957_058
1.1954635,-0.044387743,1,elevator_20250822_144958_052
28.00903,14.253866,1,elevator_20250822_144959_056
16.996042,26.871994,1,elevator_20250822_145000_066
-9.405045,9.925039,1,elevator_20250822_145001_056
34.176147,32.259464,1,elevator_20250822_145002_065
38.341015,30.747967,1,elevator_20250822_145003_059
-0.27422583,1.9338065,1,elevator_20250822_145004_044
28.010399,14.012689,1,elevator_20250822_145005_057
39.28029,37.68432,1,elevator_20250822_145006_047
-10.03229,9.348472,1,elevator_20250822_145007_054
26.04777,18.38196,1,elevator_20250822_145008_064
38.604996,31.31043,1,elevator_20250822_145009_067
-0.9482784,2.088497,1,elevator_20250822_145010_063
21.363363,9.024798,1,elevator_20250822_145011_075
39.29291,37.438087,1,elevator_20250822_145012_063
-9.315553,10.303467,1,elevator_20250822_145013_054
20.37242,11.369884,1,elevator_20250822_145014_064
37.669434,31.977034,1,elevator_20250822_145015_057
-0.4456701,2.4302921,1,elevator_20250822_145016_063
9.378876,7.1958094,1,elevator_20250822_151713_151
28.75271,39.160065,1,elevator_20250822_151714_141
-12.592665,13.423739,1,elevator_20250822_151715_135
8.224659,2.8111756,1,elevator_20250822_151716_141
31.139444,38.20379,1,elevator_20250822_151717_135
-11.285723,15.951719,1,elevator_20250822_151718_144
6.4358764,6.0462794,1,elevator_20250822_151719_127
28.104126,39.101974,1,elevator_20250822_151720_131
-12.239679,14.491486,1,elevator_20250822_151721_124
-11.086764,3.0441728,1,elevator_20250822_151722_132
29.689213,37.734055,1,elevator_20250822_151723_124
-11.387814,15.846386,1,elevator_20250822_151724_132
-9.482618,3.142804,1,elevator_20250822_151725_115
30.359169,40.405945,1,elevator_20250822_151726_117
-11.763722,15.0943,1,elevator_20250822_151727_140
-11.681165,4.0598645,1,elevator_20250822_151728_146
29.657597,37.232216,1,elevator_20250822_151729_140
-10.303412,16.228031,1,elevator_20250822_151730_141
-11.223061,3.6931508,1,elevator_20250822_151731_138
31.859346,39.678406,1,elevator_20250822_151732_131
-7.487792,17.216442,1,elevator_20250822_151733_141
-11.567176,7.5344653,1,elevator_20250822_151734_131
30.104267,37.223705,1,elevator_20250822_151735_138
10.08623,23.664307,1,elevator_20250822_151736_130
-12.732068,6.039488,1,elevator_20250822_151737_125
32.477856,38.584538,1,elevator_20250822_151738_131
11.824397,24.02533,1,elevator_20250822_151739_124
-11.172903,6.1612577,1,elevator_20250822_151740_132
30.767252,35.81284,1,elevator_20250822_151741_126
14.187043,25.173887,1,elevator_20250822_151742_139
-13.469617,6.4985213,1,elevator_20250822_151743_140
32.294785,39.659344,1,elevator_20250822_151744_146
11.793644,24.984858,1,elevator_20250822_151745_140
-10.86693,6.2158957,1,elevator_20250822_151746_132
30.724241,34.49466,1,elevator_20250822_151747_134
15.078625,26.375957,1,elevator_20250822_151748_130
-13.940728,6.1036177,1,elevator_20250822_151749_140
32.298187,34.58853,1,elevator_20250822_151750_128
24.969383,38.546062,1,elevator_20250822_151751_115
-12.623256,7.973195,1,elevator_20250822_151752_124
23.357227,18.823227,1,elevator_20250822_151753_116
25.896948,33.320095,1,elevator_20250822_151754_131
-13.410805,10.091469,1,elevator_20250822_151755_123
25.449425,17.200062,1,elevator_20250822_151756_115
24.981781,38.554745,1,elevator_20250822_151757_140
-12.601272,8.58761,1,elevator_20250822_151758_141
21.57687,13.7627,1,elevator_20250822_151759_139
26.400045,34.99222,1,elevator_20250822_151800_144
-14.162226,9.622679,1,elevator_20250822_151801_138
21.115025,13.326228,1,elevator_20250822_151802_132
26.135511,37.960815,1,elevator_20250822_151803_138
-12.797561,9.448441,1,elevator_20250822_151804_126
19.65056,9.231831,1,elevator_20250822_151805_139
27.274258,36.002125,1,elevator_20250822_151806_130
-14.231783,11.925878,1,elevator_20250822_151807_124
12.85731,8.231029,1,elevator_20250822_151808_131
26.991974,39.042976,1,elevator_20250822_151809_118
-12.746644,11.681002,1,elevator_20250822_151810_131
8.640749,3.9264576,1,elevator_20250822_151811_123
27.873867,36.452156,1,elevator_20250822_151812_147
-13.826614,11.735956,1,elevator_20250822_151813_138
9.808834,6.9778347,1,elevator_20250822_151814_147
27.303516,38.847298,1,elevator_20250822_151815_138
-12.651289,12.895662,1,elevator_20250822_151816_125
8.569262,2.9102213,1,elevator_20250822_151817_138
28.263428,38.153717,1,elevator_20250822_151818_130
-14.050933,12.067603,1,elevator_20250822_151819_131
6.705831,5.83338,1,elevator_20250822_151820_127
29.694813,39.417603,1,elevator_20250822_151821_135
-12.935857,14.033544,1,elevator_20250822_151822_132
-10.872955,2.6850493,1,elevator_20250822_151823_123
30.8094,38.731625,1,elevator_20250822_151824_132
-11.351564,15.611056,1,elevator_20250822_151825_121
-9.584659,3.0796547,1,elevator_20250822_151826_133
29.33383,39.151207,1,elevator_20250822_151827_141
-13.132508,15.272232,1,elevator_20250822_151828_146
-10.468551,5.0356145,1,elevator_20250822_151829_141
29.377777,35.64829,1,elevator_20250822_151830_148
-9.536986,16.246403,1,elevator_20250822_151831_132
-11.041936,3.817294,1,elevator_20250822_151832_127
31.143536,36.877132,1,elevator_20250822_151833_139
-7.3604918,17.362709,1,elevator_20250822_151834_130
-10.824023,4.370154,1,elevator_20250822_151835_138
30.096758,36.083435,1,elevator_20250822_151836_131
12.736245,24.4166,1,elevator_20250822_151837_123
-12.796843,6.6946545,1,elevator_20250822_151838_130
33.21502,37.693554,1,elevator_20250822_151839_122
11.644916,24.078651,1,elevator_20250822_151840_132
-11.81574,7.046261,1,elevator_20250822_151841_122
30.708036,35.34984,1,elevator_20250822_151842_148
14.16255,25.358105,1,elevator_20250822_151843_135
-12.321046,6.1017222,1,elevator_20250822_151844_145
31.056444,35.36638,1,elevator_20250822_151845_138
11.73177,25.12973,1,elevator_20250822_151846_147
-10.805162,6.4037647,1,elevator_20250822_151847_139
30.82176,34.94133,1,elevator_20250822_151848_123
15.479746,26.349579,1,elevator_20250822_151849_128
-14.522305,5.8536243,1,elevator_20250822_151850_123
33.954056,32.728436,1,elevator_20250822_151851_140
24.761278,38.545994,1,elevator_20250822_151852_131
-11.896238,8.140143,1,elevator_20250822_151853_123
23.514853,17.835268,1,elevator_20250822_151854_123
25.671661,33.6418,1,elevator_20250822_151855_121
-14.203946,7.8004837,1,elevator_20250822_151856_129
25.582718,17.248043,1,elevator_20250822_151857_140
25.1924,38.514816,1,elevator_20250822_151858_147
-11.603912,9.387832,1,elevator_20250822_151859_139
22.211624,14.682716,1,elevator_20250822_151900_140
26.85819,35.54281,1,elevator_20250822_151901_140
