x,y,label,group
30.60492,-42.293495,0,mast_20250822_143830_266
1.9091208,-31.345303,0,mast_20250822_143831_275
4.925181,-37.10553,0,mast_20250822_143832_268
7.0535293,-39.08256,0,mast_20250822_143833_260
20.721615,-46.831867,0,mast_20250822_143834_267
24.0466,-45.63142,0,mast_20250822_143835_295
32.0535,-41.857098,0,mast_20250822_143836_287
-1.0983964,-32.615826,0,mast_20250822_143837_277
10.120274,-39.770615,0,mast_20250822_143838_286
19.904917,-46.7991,0,mast_20250822_143839_279
30.188873,-42.77413,0,mast_20250822_143840_287
1.8057698,-30.761456,0,mast_20250822_143841_271
2.1855304,-34.902233,0,mast_20250822_143842_272
7.3475785,-39.42535,0,mast_20250822_143843_281
20.232468,-46.702385,0,mast_20250822_143844_271
24.608532,-46.876534,0,mast_20250822_143845_271
32.506893,-42.232826,0,mast_20250822_143846_263
-1.3503494,-32.039204,0,mast_20250822_143847_264
10.005598,-39.033775,0,mast_20250822_143848_275
15.063477,-42.738037,0,mast_20250822_143849_265
29.504667,-43.360035,0,mast_20250822_143850_289
2.0516844,-29.57225,0,mast_20250822_143851_298
2.0490415,-34.315773,0,mast_20250822_143852_291
6.145952,-38.63508,0,mast_20250822_143853_281
12.475304,-42.57623,0,mast_20250822_143854_294
23.150791,-46.290886,0,mast_20250822_143855_271
31.790997,-42.37839,0,mast_20250822_143856_283
-1.6235904,-30.059656,0,mast_20250822_143857_272
9.461154,-38.32435,0,mast_20250822_143858_265
11.7381,-41.505783,0,mast_20250822_143859_284
28.89747,-44.16096,0,mast_20250822_143900_274
2.103272,-28.93655,0,mast_20250822_143901_282
1.9871101,-32.71983,0,mast_20250822_143902_276
5.450449,-38.842686,0,mast_20250822_143903_268
11.144695,-42.07357,0,mast_20250822_143904_274
23.59394,-46.72367,0,mast_20250822_143905_299
31.652592,-43.200035,0,mast_20250822_143906_290
-1.5920415,-29.292356,0,mast_20250822_143907_282
0.5921229,-34.41213,0,mast_20250822_143908_280
12.065959,-42.689083,0,mast_20250822_143909_283
27.88723,-44.97347,0,mast_20250822_143910_291
30.172575,-40.25518,0,mast_20250822_143911_291
2.4558537,-32.34325,0,mast_20250822_143912_383
6.1892967,-37.145584,0,mast_20250822_143913_388
2.9916952,-34.86455,0,mast_20250822_143914_401
23.585054,-47.545677,0,mast_20250822_143915_394
25.259735,-44.729733,0,mast_20250822_143916_400
-1.5309247,-28.841522,0,mast_20250822_143917_382
-0.10945096,-33.797626,0,mast_20250822_143918_383
12.0017,-41.196312,0,mast_20250822_143919_399
27.797016,-45.04142,0,mast_20250822_143920_408
30.199871,-40.66826,0,mast_20250822_143921_421
1.9597428,-32.25074,0,mast_20250822_143922_399
5.9530077,-37.59433,0,mast_20250822_143923_406
10.187668,-42.078533,0,mast_20250822_143924_409
23.036482,-47.162468,0,mast_20250822_143925_399
24.77326,-44.640312,0,mast_20250822_143926_410
32.844048,-40.54972,0,mast_20250822_143927_396
-0.47374484,-33.573727,0,mast_20250822_143928_403
15.045808,-44.364315,0,mast_20250822_143929_397
24.746803,-47.41147,0,mast_20250822_143930_386
30.869751,-42.091496,0,mast_20250822_143931_387
2.0688505,-31.345161,0,mast_20250822_143932_379
4.3163,-36.579395,0,mast_20250822_143933_392
9.9945755,-41.24938,0,mast_20250822_143934_388
21.894962,-47.472637,0,mast_20250822_143935_415
24.464788,-45.26652,0,mast_20250822_143936_412
32.444496,-41.411617,0,mast_20250822_143937_401
-0.9715965,-32.935524,0,mast_20250822_143938_402
12.032315,-40.71762,0,mast_20250822_143939_410
21.697567,-46.981403,0,mast_20250822_143940_403
30.151276,-42.47816,0,mast_20250822_143941_388
1.9163258,-31.00161,0,mast_20250822_143942_394
4.5381436,-36.711834,0,mast_20250822_143943_395
5.510476,-39.52923,0,mast_20250822_143944_400
21.468672,-46.684467,0,mast_20250822_143945_396
23.987257,-46.283615,0,mast_20250822_143946_388
32.477528,-42.40699,0,mast_20250822_143947_395
-1.0264629,-32.946896,0,mast_20250822_143948_381
10.119647,-39.162735,0,mast_20250822_143949_396
12.635701,-43.511925,0,mast_20250822_143950_407
30.092762,-42.60149,0,mast_20250822_143951_414
1.9079335,-30.310247,0,mast_20250822_143952_404
2.0431836,-34.542484,0,mast_20250822_143953_411
6.9832096,-39.132618,0,mast_20250822_143954_392
10.709357,-43.29753,0,mast_20250822_143955_411
23.337307,-46.27678,0,mast_20250822_143956_404
31.93867,-42.255856,0,mast_20250822_143957_386
-1.4424405,-31.5331,0,mast_20250822_143958_403
9.516545,-37.909927,0,mast_20250822_143959_394
13.252629,-42.88983,0,mast_20250822_144000_405
28.422422,-44.555805,0,mast_20250822_144001_398
2.0772831,-29.110725,0,mast_20250822_144002_389
1.8596964,-33.32246,0,mast_20250822_144003_399
6.9269404,-38.923023,0,mast_20250822_144004_392
12.509737,-36.414665,0,mast_20250822_151036_586
14.88611,-38.686054,0,mast_20250822_151037_581
14.163919,-40.43758,0,mast_20250822_151038_598
18.796526,-42.230556,0,mast_20250822_151039_584
36.733692,-23.762016,0,mast_20250822_151040_591
14.12669,-29.385311,0,mast_20250822_151041_583
13.172807,-35.12618,0,mast_20250822_151042_594
14.614739,-41.2813,0,mast_20250822_151043_583
38.16446,-21.64841,0,mast_20250822_151044_575
34.908054,-24.501633,0,mast_20250822_151045_584
15.125872,-33.291058,0,mast_20250822_151046_576
13.758159,-37.44696,0,mast_20250822_151047_584
14.863472,-40.214115,0,mast_20250822_151048_564
17.507524,-41.588345,0,mast_20250822_151049_560
21.044127,-42.3395,0,mast_20250822_151050_591
38.176914,-23.092161,0,mast_20250822_151051_591
12.821308,-31.797253,0,mast_20250822_151052_592
14.580351,-36.93719,0,mast_20250822_151053_576
16.894062,-40.955162,0,mast_20250822_151054_595
38.832447,-22.635502,0,mast_20250822_151055_581
15.453804,-31.886406,0,mast_20250822_151056_591
12.482516,-36.497795,0,mast_20250822_151057_583
15.624094,-38.59451,0,mast_20250822_151058_575
14.901877,-40.241768,0,mast_20250822_151059_595
19.417475,-42.494946,0,mast_20250822_151100_588
37.181183,-23.433306,0,mast_20250822_151101_580
14.124125,-29.380749,0,mast_20250822_151102_570
13.726392,-35.2947,0,mast_20250822_151103_565
17.83478,-40.1739,0,mast_20250822_151104_573
38.144882,-22.007105,0,mast_20250822_151105_589
34.611008,-24.657307,0,mast_20250822_151106_583
14.42114,-32.97654,0,mast_20250822_151107_589
13.566726,-38.0946,0,mast_20250822_151108_583
15.387189,-41.667717,0,mast_20250822_151109_577
17.106178,-43.281853,0,mast_20250822_151110_590
21.61338,-42.52135,0,mast_20250822_151111_575
39.923904,-22.08986,0,mast_20250822_151112_584
13.0587635,-31.894419,0,mast_20250822_151113_576
11.410627,-34.462627,0,mast_20250822_151114_569
17.389904,-42.930347,0,mast_20250822_151115_578
38.636875,-22.544271,0,mast_20250822_151116_564
15.517728,-32.81187,0,mast_20250822_151117_575
11.949887,-34.268433,0,mast_20250822_151118_567
15.594589,-39.96063,0,mast_20250822_151119_566
15.56268,-41.18518,0,mast_20250822_151120_585
20.189184,-41.86792,0,mast_20250822_151121_596
37.450577,-23.282446,0,mast_20250822_151122_583
14.144242,-29.608519,0,mast_20250822_151123_575
13.606506,-33.731686,0,mast_20250822_151124_589
15.426137,-42.069565,0,mast_20250822_151125_581
38.112995,-21.913452,0,mast_20250822_151126_583
34.321087,-24.777472,0,mast_20250822_151127_575
14.33498,-34.887695,0,mast_20250822_151128_573
14.4381695,-38.324234,0,mast_20250822_151129_575
14.692964,-40.64698,0,mast_20250822_151130_567
18.902136,-41.80146,0,mast_20250822_151131_573
21.64908,-42.703747,0,mast_20250822_151132_573
37.471897,-22.406855,0,mast_20250822_151133_566
13.4715605,-32.246456,0,mast_20250822_151134_576
14.357089,-37.63445,0,mast_20250822_151135_599
17.458118,-42.643215,0,mast_20250822_151136_592
39.104675,-22.966679,0,mast_20250822_151137_595
14.839833,-32.768597,0,mast_20250822_151138_585
12.183144,-37.04556,0,mast_20250822_151139_574
14.86358,-39.059513,0,mast_20250822_151140_589
16.16492,-40.932346,0,mast_20250822_151141_579
13.002447,-45.610813,0,mast_20250822_151142_602
14.618408,-30.011372,0,mast_20250822_151144_607
13.667801,-35.318382,0,mast_20250822_151145_591
16.291843,-42.281525,0,mast_20250822_151146_599
39.56393,-21.98857,0,mast_20250822_151147_596
34.266796,-24.81371,0,mast_20250822_151148_589
14.722235,-34.17564,0,mast_20250822_151149_599
15.754436,-37.557014,0,mast_20250822_151150_624
15.401811,-39.59988,0,mast_20250822_151151_614
18.530125,-41.81695,0,mast_20250822_151152_624
21.341852,-42.02485,0,mast_20250822_151153_607
37.32032,-21.69789,0,mast_20250822_151154_602
13.078402,-31.707363,0,mast_20250822_151155_612
14.2614975,-39.681183,0,mast_20250822_151156_602
16.924522,-41.688267,0,mast_20250822_151157_614
38.25665,-22.547626,0,mast_20250822_151158_608
15.278635,-31.916582,0,mast_20250822_151159_595
13.942117,-37.07033,0,mast_20250822_151200_603
12.592723,-45.288994,0,mast_20250822_151201_644
13.840027,-44.485714,0,mast_20250822_151202_648
18.688953,-43.023182,0,mast_20250822_151203_641
38.605293,-23.478025,0,mast_20250822_151204_638
13.818579,-30.425161,0,mast_20250822_151205_662
14.448088,-36.43226,0,mast_20250822_151206_672
14.339291,-42.456608,0,mast_20250822_151207_655
39.344307,-22.078861,0,mast_20250822_151208_645
16.910263,-31.469725,0,mast_20250822_151209_656
12.524229,-34.091618,0,mast_20250822_151210_649
14.027458,-39.316532,0,mast_20250822_151211_656
14.81619,-41.770847,0,mast_20250822_151212_653
19.229643,-42.01474,0,mast_20250822_151213_644
21.447163,-41.71406,0,mast_20250822_151214_654
36.93799,-21.306082,0,mast_20250822_151215_647
13.72682,-33.20227,0,mast_20250822_151216_656
14.104202,-40.466682,0,mast_20250822_151217_647
18.476738,-43.341095,0,mast_20250822_151218_640
37.77048,-23.199968,0,mast_20250822_151219_640
15.207499,-32.94944,0,mast_20250822_151220_671
12.7390785,-35.503475,0,mast_20250822_151221_660
15.917645,-37.949673,0,mast_20250822_151222_650
16.266819,-43.51684,0,mast_20250822_151223_663
22.01365,-43.16984,0,mast_20250822_151224_656
39.245636,-23.404299,0,mast_20250822_151225_665
13.974587,-30.184227,0,mast_20250822_151226_652
14.128655,-35.651047,0,mast_20250822_151227_665
16.397003,-41.25626,0,mast_20250822_151228_656
39.467636,-22.200258,0,mast_20250822_151229_648
16.644304,-31.797142,0,mast_20250822_151230_656
21.75629,46.00753,1,elevator_20250730_145544_932
-15.214187,30.544922,1,elevator_20250730_145545_922
-21.734716,39.517498,1,elevator_20250730_145546_940
16.665297,43.455765,1,elevator_20250730_145547_921
44.027905,25.510777,1,elevator_20250730_145548_915
-23.180504,36.725872,1,elevator_20250730_145549_920
13.330561,46.56304,1,elevator_20250730_145550_911
23.070698,46.51258,1,elevator_20250730_145551_922
-18.937824,33.9741,1,elevator_20250730_145552_913
-21.941254,41.291576,1,elevator_20250730_145553_910
19.897196,43.02644,1,elevator_20250730_145554_913
-13.082134,27.87836,1,elevator_20250730_145555_907
-24.596884,38.4799,1,elevator_20250730_145556_913
16.594807,46.321056,1,elevator_20250730_145557_908
25.019167,47.474747,1,elevator_20250730_145558_936
-20.592598,37.457165,1,elevator_20250730_145559_919
10.689752,45.535927,1,elevator_20250730_145600_928
22.223595,42.634125,1,elevator_20250730_145601_924
-19.587383,30.487219,1,elevator_20250730_145602_929
-23.57707,40.001396,1,elevator_20250730_145603_924
20.564796,46.40083,1,elevator_20250730_145604_914
-14.405347,30.422565,1,elevator_20250730_145605_920
-21.891054,38.417507,1,elevator_20250730_145606_908
16.266598,42.992424,1,elevator_20250730_145607_919
44.442566,25.825659,1,elevator_20250730_145608_914
-22.680277,35.314034,1,elevator_20250730_145609_902
12.8346815,46.460297,1,elevator_20250730_145610_915
22.39136,46.638813,1,elevator_20250730_145611_907
-17.446045,32.20578,1,elevator_20250730_145612_910
-21.658144,41.037777,1,elevator_20250730_145613_924
19.843702,43.164886,1,elevator_20250730_145614_933
-12.80123,27.916655,1,elevator_20250730_145615_920
-24.170519,38.817097,1,elevator_20250730_145616_935
15.911604,46.26014,1,elevator_20250730_145617_925
25.024052,47.05151,1,elevator_20250730_145618_913
-19.84825,36.632812,1,elevator_20250730_145619_921
10.204693,45.587242,1,elevator_20250730_145620_914
21.673798,42.775066,1,elevator_20250730_145621_923
-19.286825,30.165215,1,elevator_20250730_145622_915
-23.80006,40.94705,1,elevator_20250730_145623_905
19.344217,46.391594,1,elevator_20250730_145624_916
25.991848,48.521065,1,elevator_20250730_145625_905
-20.778465,38.865784,1,elevator_20250730_145626_913
13.26432,45.019356,1,elevator_20250730_145627_906
44.343567,26.457382,1,elevator_20250730_145628_929
-22.86489,33.67428,1,elevator_20250730_145629_922
22.498438,45.90369,1,elevator_20250730_145631_924
-17.07142,31.976511,1,elevator_20250730_145632_932
-21.638693,40.897133,1,elevator_20250730_145633_921
19.013962,43.705597,1,elevator_20250730_145634_916
43.907745,24.588547,1,elevator_20250730_145635_921
-24.44,37.843582,1,elevator_20250730_145636_907
15.562926,46.18265,1,elevator_20250730_145637_922
24.179039,47.13587,1,elevator_20250730_145638_915
-19.966183,36.06395,1,elevator_20250730_145639_904
9.488014,45.638317,1,elevator_20250730_145640_914
21.34963,43.430363,1,elevator_20250730_145641_906
-18.2535,28.87958,1,elevator_20250730_145642_913
-24.161983,39.814133,1,elevator_20250730_145643_925
19.866455,46.128365,1,elevator_20250730_145644_928
25.578865,48.563976,1,elevator_20250730_145645_917
-20.378181,38.865322,1,elevator_20250730_145646_932
12.970547,45.13123,1,elevator_20250730_145647_923
44.026047,26.926035,1,elevator_20250730_145648_913
-22.600483,34.367405,1,elevator_20250730_145649_919
-23.38378,42.6804,1,elevator_20250730_145650_912
22.797415,46.77834,1,elevator_20250730_145651_920
-15.282713,30.55588,1,elevator_20250730_145652_908
-22.230692,40.23328,1,elevator_20250730_145653_905
18.454569,43.255497,1,elevator_20250730_145654_917
43.916897,25.311508,1,elevator_20250730_145655_902
-22.956337,36.62067,1,elevator_20250730_145656_917
14.581788,46.379333,1,elevator_20250730_145657_909
23.757004,46.849373,1,elevator_20250730_145658_926
-19.700472,35.121964,1,elevator_20250730_145659_926
20.173923,43.077087,1,elevator_20250730_145701_920
-17.205528,28.080658,1,elevator_20250730_145702_929
-23.034851,38.75993,1,elevator_20250730_145703_924
18.065336,46.30077,1,elevator_20250730_145704_916
24.952606,47.853127,1,elevator_20250730_145705_920
-20.419197,37.480938,1,elevator_20250730_145706_916
11.324373,45.509758,1,elevator_20250730_145707_923
44.072033,26.858137,1,elevator_20250730_145708_916
-19.81998,30.408981,1,elevator_20250730_145709_904
-23.338604,41.65433,1,elevator_20250730_145710_913
21.47101,46.280838,1,elevator_20250730_145711_906
-14.455827,30.419954,1,elevator_20250730_145712_913
-21.426823,39.554134,1,elevator_20250730_145713_923
16.520624,43.387955,1,elevator_20250730_145714_929
44.24851,25.71482,1,elevator_20250730_145715_919
-24.221106,37.119858,1,elevator_20250730_145716_932
13.227027,46.307552,1,elevator_20250730_145717_922
23.056156,46.1967,1,elevator_20250730_145718_916
-18.831459,33.792896,1,elevator_20250730_145719_925
-22.09149,41.418003,1,elevator_20250730_145720_916
20.103367,42.690445,1,elevator_20250730_145721_922
-13.093414,27.873941,1,elevator_20250730_145722_912
-24.439144,37.797703,1,elevator_20250730_145723_906
16.83086,46.405243,1,elevator_20250730_145724_914
24.861542,47.51623,1,elevator_20250730_145725_907
-20.420301,36.200256,1,elevator_20250730_145726_917
10.102554,45.61637,1,elevator_20250730_145727_904
22.265787,42.92117,1,elevator_20250730_145728_932
-19.309692,29.960188,1,elevator_20250730_145729_924
-23.750896,41.11058,1,elevator_20250730_145730_929
20.235188,46.23639,1,elevator_20250730_145731_921
-13.813031,30.398907,1,elevator_20250730_145732_933
-21.095089,39.368137,1,elevator_20250730_145733_922
16.065079,43.610058,1,elevator_20250730_145734_911
44.27334,26.00359,1,elevator_20250730_145735_919
-22.661213,35.57515,1,elevator_20250730_145736_913
12.614285,46.286945,1,elevator_20250730_145737_923
23.153423,46.047153,1,elevator_20250730_145738_912
-17.441975,32.143394,1,elevator_20250730_145739_905
-21.796587,40.579735,1,elevator_20250730_145740_915
19.4874,43.576885,1,elevator_20250730_145741_907
-12.142768,28.09903,1,elevator_20250730_145742_912
-22.602856,38.294235,1,elevator_20250730_145743_924
16.103956,46.18225,1,elevator_20250730_145744_929
24.916374,47.40607,1,elevator_20250730_145745_920
-20.29227,36.13676,1,elevator_20250730_145746_926
10.222751,45.5505,1,elevator_20250730_145747_919
21.936443,42.719967,1,elevator_20250730_145748_915
-18.898558,29.63739,1,elevator_20250730_145749_919
-23.85843,40.800617,1,elevator_20250730_145750_913
20.139801,46.289753,1,elevator_20250730_145751_922
25.620459,48.871178,1,elevator_20250730_145752_914
-20.497927,38.251827,1,elevator_20250730_145753_922
12.944569,44.74103,1,elevator_20250730_145754_917
44.12546,27.511024,1,elevator_20250730_145755_907
-22.690145,35.738464,1,elevator_20250730_145756_911
21.775665,46.545902,1,elevator_20250730_145758_927
-16.757776,31.783552,1,elevator_20250730_145759_917
-22.035864,40.046955,1,elevator_20250730_145800_926
19.265524,43.277565,1,elevator_20250730_145801_923
43.92536,24.734146,1,elevator_20250730_145802_932
-24.121792,36.90009,1,elevator_20250730_145803_921
15.348588,46.17827,1,elevator_20250730_145804_913
23.882307,46.95515,1,elevator_20250730_145805_917
-20.26484,35.57232,1,elevator_20250730_145806_914
21.201153,42.897232,1,elevator_20250730_145808_913
-17.567904,28.437899,1,elevator_20250730_145809_904
-24.262827,39.580837,1,elevator_20250730_145810_916
17.997984,46.38288,1,elevator_20250730_145811_909
25.299788,48.238068,1,elevator_20250730_145812_916
-20.058573,38.08179,1,elevator_20250730_145813_938
12.917514,45.04144,1,elevator_20250730_145814_932
41.294506,-8.164267,1,elevator_20250819_093747_522
-42.777584,-1.9167441,1,elevator_20250819_093748_534
20.153017,3.4977324,1,elevator_20250819_093749_527
50.28029,-1.434457,1,elevator_20250819_093750_521
48.46624,-9.552712,1,elevator_20250819_093751_515
-8.018213,22.053236,1,elevator_20250819_093752_520
-37.38547,-0.9337109,1,elevator_20250819_093753_520
50.403725,2.349834,1,elevator_20250819_093754_513
46.375195,-5.4965916,1,elevator_20250819_093755_504
40.492077,-8.660486,1,elevator_20250819_093756_514
-42.853,-2.6136181,1,elevator_20250819_093757_512
21.922213,4.3648686,1,elevator_20250819_093758_511
50.19948,-0.7343555,1,elevator_20250819_093759_501
48.124638,-10.266252,1,elevator_20250819_093800_496
-7.2324286,21.828363,1,elevator_20250819_093801_530
-36.178143,-1.0233206,1,elevator_20250819_093802_536
51.11921,1.2456083,1,elevator_20250819_093803_516
46.272125,-5.9962873,1,elevator_20250819_093804_536
-8.956202,24.104652,1,elevator_20250819_093805_529
-41.97807,-3.453018,1,elevator_20250819_093806_527
50.441017,3.4332721,1,elevator_20250819_093807_530
49.611176,-2.662683,1,elevator_20250819_093808_519
47.78503,-11.058791,1,elevator_20250819_093809_514
-39.40231,3.9582326,1,elevator_20250819_093810_520
-35.031555,-0.5334711,1,elevator_20250819_093811_511
51.082092,0.23831226,1,elevator_20250819_093812_523
45.893856,-5.9590006,1,elevator_20250819_093813_510
-45.21666,1.0539817,1,elevator_20250819_093814_513
-42.184692,-3.7109308,1,elevator_20250819_093815_502
50.918957,2.1823003,1,elevator_20250819_093816_536
49.3007,-5.4422393,1,elevator_20250819_093817_536
46.694424,-11.460581,1,elevator_20250819_093818_535
-39.142662,2.7584429,1,elevator_20250819_093819_526
20.2607,3.68121,1,elevator_20250819_093820_509
51.823093,0.2493567,1,elevator_20250819_093821_524
44.364285,-6.797467,1,elevator_20250819_093822_525
-44.779404,0.061025824,1,elevator_20250819_093823_526
-41.51765,-4.5207357,1,elevator_20250819_093824_523
50.617184,1.6528552,1,elevator_20250819_093825_516
48.49576,-7.750497,1,elevator_20250819_093826_512
40.87833,-10.018102,1,elevator_20250819_093827_502
-38.73484,0.6682134,1,elevator_20250819_093828_520
21.09643,4.657459,1,elevator_20250819_093829_512
50.21071,-2.93835,1,elevator_20250819_093830_518
42.224384,-7.4824305,1,elevator_20250819_093831_530
-44.150536,-1.5317767,1,elevator_20250819_093832_533
-17.281393,-5.2810163,1,elevator_20250819_093833_522
50.03325,0.15461953,1,elevator_20250819_093834_528
48.82798,-8.762964,1,elevator_20250819_093835_528
-9.471791,22.49675,1,elevator_20250819_093836_521
-38.138996,-0.16175367,1,elevator_20250819_093837_529
49.707184,3.9528055,1,elevator_20250819_093838_526
49.21894,-3.5425496,1,elevator_20250819_093839_529
42.056595,-7.8299437,1,elevator_20250819_093840_508
-43.34582,-2.1896014,1,elevator_20250819_093841_511
