2025-08-20 16:35:41 | INFO     | __main__             | _load_config         | Configuration loaded from config.yaml
2025-08-20 16:35:41 | INFO     | __main__             | _init_connection_pool | Connection pool initialized successfully
2025-08-20 16:35:41 | INFO     | __main__             | __init__             | CSV source directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-20 16:35:41 | INFO     | __main__             | __init__             | Export directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-20 16:35:41 | INFO     | __main__             | init_db              | Database initialized successfully
2025-08-20 16:35:41 | INFO     | __main__             | start                | Starting CSV processing service every 1 minutes...
2025-08-20 16:35:41 | INFO     | __main__             | start                | CSV source directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-20 16:35:41 | INFO     | __main__             | start                | Delete after export: True
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250820_163021.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250820_163054.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250820_163126.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250820_163305.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250820_163338.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250820_163411.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250820_163444.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250820_163516.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250820_163655.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250820_163728.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_163050.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_163125.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_163200.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_163234.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_163309.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_163344.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_163419.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_163454.csv
2025-08-20 16:37:41 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:37:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_163528.csv
