2025-08-11 13:13:52 | INFO     | __main__             | _load_config         | Configuration loaded from config.yaml
2025-08-11 13:13:52 | INFO     | __main__             | _init_connection_pool | Connection pool initialized successfully
2025-08-11 13:13:52 | INFO     | __main__             | __init__             | CSV source directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-11 13:13:52 | INFO     | __main__             | __init__             | Export directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-11 13:13:53 | INFO     | __main__             | init_db              | Database initialized successfully
2025-08-11 13:13:53 | INFO     | __main__             | start                | Starting CSV processing service every 1 minutes...
2025-08-11 13:13:53 | INFO     | __main__             | start                | CSV source directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-11 13:13:53 | INFO     | __main__             | start                | Delete after export: True
2025-08-11 13:15:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:15:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_130856.csv
2025-08-11 13:15:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:15:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_130929.csv
2025-08-11 13:15:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:15:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131002.csv
2025-08-11 13:15:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:15:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131141.csv
2025-08-11 13:15:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:15:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131214.csv
2025-08-11 13:15:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:15:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131247.csv
2025-08-11 13:15:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:15:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131320.csv
2025-08-11 13:15:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:15:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131353.csv
2025-08-11 13:15:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:15:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131605.csv
2025-08-11 13:21:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:21:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131426.csv
2025-08-11 13:21:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:21:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131459.csv
2025-08-11 13:21:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:21:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131532.csv
2025-08-11 13:21:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:21:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131639.csv
2025-08-11 13:21:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:21:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131712.csv
2025-08-11 13:21:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:21:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131745.csv
2025-08-11 13:21:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:21:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131818.csv
2025-08-11 13:21:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:21:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131851.csv
2025-08-11 13:21:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:21:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_132103.csv
2025-08-11 13:21:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:21:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_132136.csv
2025-08-11 13:26:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:26:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131924.csv
2025-08-11 13:26:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:26:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_131957.csv
2025-08-11 13:26:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:26:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_132030.csv
2025-08-11 13:26:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:26:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_132209.csv
2025-08-11 13:26:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:26:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_132242.csv
2025-08-11 13:26:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:26:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_132315.csv
2025-08-11 13:26:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:26:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_132348.csv
2025-08-11 13:26:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:26:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_132421.csv
2025-08-11 13:26:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:26:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_132601.csv
2025-08-11 13:26:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:26:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_132634.csv
2025-08-11 13:31:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:31:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_132454.csv
2025-08-11 13:31:53 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 13:31:53 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_132527.csv
