2025-08-11 11:48:10 | INFO     | __main__             | _load_config         | Configuration loaded from config.yaml
2025-08-11 11:48:10 | INFO     | __main__             | _init_connection_pool | Connection pool initialized successfully
2025-08-11 11:48:10 | INFO     | __main__             | __init__             | CSV source directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-11 11:48:10 | INFO     | __main__             | __init__             | Export directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-11 11:48:10 | INFO     | __main__             | init_db              | Database initialized successfully
2025-08-11 11:48:10 | INFO     | __main__             | start                | Starting CSV processing service every 1 minutes...
2025-08-11 11:48:10 | INFO     | __main__             | start                | CSV source directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-11 11:48:10 | INFO     | __main__             | start                | Delete after export: True
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_111448.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 59 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_111733.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_111856.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_112018.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_112141.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_112304.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_112426.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_112549.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_112711.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_112834.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_112956.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_113119.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 59 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_113241.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_113404.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_113526.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_113648.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 59 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_113811.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_113933.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_114056.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 11 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_114218.csv
2025-08-11 11:48:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:48:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_114340.csv
2025-08-11 11:53:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:53:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_114503.csv
2025-08-11 11:53:10 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:53:10 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_114625.csv
2025-08-11 11:53:11 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:53:11 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_114748.csv
2025-08-11 11:53:11 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:53:11 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_114910.csv
2025-08-11 11:58:11 | INFO     | __main__             | _import_rows_to_db   | Imported 60 rows to database
2025-08-11 11:58:11 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_115033.csv
2025-08-11 11:58:11 | INFO     | __main__             | _import_rows_to_db   | Imported 13 rows to database
2025-08-11 11:58:11 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_115155.csv
2025-08-11 11:58:11 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-11 11:58:11 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250811_115816.csv
2025-08-11 11:58:11 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
