2025-08-13 16:01:06 | INFO     | __main__             | _load_config         | Configuration loaded from config.yaml
2025-08-13 16:01:06 | INFO     | __main__             | _init_connection_pool | Connection pool initialized successfully
2025-08-13 16:01:06 | INFO     | __main__             | __init__             | CSV source directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-13 16:01:06 | INFO     | __main__             | __init__             | Export directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-13 16:01:06 | ERROR    | __main__             | get_connection       | Database operation failed: column "tester_id" specified more than once

2025-08-13 16:01:06 | ERROR    | __main__             | init_db              | Database initialization failed: column "tester_id" specified more than once

2025-08-13 16:01:06 | ERROR    | __main__             | start                | Service failed: column "tester_id" specified more than once

2025-08-13 16:01:06 | INFO     | __main__             | close                | Connection pool closed
2025-08-13 16:01:06 | INFO     | __main__             | cleanup              | Service cleanup completed
