2025-08-18 09:29:41 | INFO     | __main__             | _load_config         | Configuration loaded from config.yaml
2025-08-18 09:29:41 | INFO     | __main__             | _init_connection_pool | Connection pool initialized successfully
2025-08-18 09:29:41 | INFO     | __main__             | __init__             | CSV source directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-18 09:29:41 | INFO     | __main__             | __init__             | Export directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-18 09:29:41 | INFO     | __main__             | init_db              | Database initialized successfully
2025-08-18 09:29:41 | INFO     | __main__             | start                | Starting CSV processing service every 1 minutes...
2025-08-18 09:29:41 | INFO     | __main__             | start                | CSV source directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-18 09:29:41 | INFO     | __main__             | start                | Delete after export: True
2025-08-18 09:29:41 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250818_092504.csv
2025-08-18 09:29:41 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250818_092515.csv
2025-08-18 09:29:41 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250818_092526.csv
2025-08-18 09:29:41 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250818_092537.csv
2025-08-18 09:29:41 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250818_092718.csv
2025-08-18 09:29:41 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250818_092729.csv
2025-08-18 09:29:41 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250818_092740.csv
2025-08-18 09:29:41 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250818_092751.csv
2025-08-18 09:29:41 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250818_092802.csv
2025-08-18 09:29:41 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250818_092813.csv
2025-08-18 09:29:41 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RPB1_20250818_092040.csv
2025-08-18 09:29:41 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RPB1_20250818_092051.csv
2025-08-18 09:29:42 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:42 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RPB1_20250818_092102.csv
2025-08-18 09:29:42 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:42 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RPB1_20250818_092113.csv
2025-08-18 09:29:42 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:42 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RPB1_20250818_092124.csv
2025-08-18 09:29:42 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:42 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RPB1_20250818_092135.csv
2025-08-18 09:29:42 | INFO     | __main__             | _import_rows_to_db   | Imported 10 rows to database
2025-08-18 09:29:42 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RPB1_20250818_092146.csv
