2025-08-20 16:02:12 | INFO     | __main__             | _load_config         | Configuration loaded from config.yaml
2025-08-20 16:02:12 | INFO     | __main__             | _init_connection_pool | Connection pool initialized successfully
2025-08-20 16:02:12 | INFO     | __main__             | __init__             | CSV source directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-20 16:02:12 | INFO     | __main__             | __init__             | Export directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-20 16:02:12 | INFO     | __main__             | init_db              | Database initialized successfully
2025-08-20 16:02:12 | INFO     | __main__             | start                | Starting CSV processing service every 1 minutes...
2025-08-20 16:02:12 | INFO     | __main__             | start                | CSV source directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-20 16:02:12 | INFO     | __main__             | start                | Delete after export: True
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:02:13 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250820_155802.csv
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:02:13 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250820_155835.csv
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:02:13 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250820_155908.csv
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:02:13 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250820_160120.csv
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:02:13 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\IPC1_20250820_160152.csv
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:02:13 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_155047.csv
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:02:13 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_155122.csv
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:02:13 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_155157.csv
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:02:13 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_155232.csv
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:02:13 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_155307.csv
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:02:13 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_155341.csv
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:02:13 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_155416.csv
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:02:13 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_155451.csv
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:02:13 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_155525.csv
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
2025-08-20 16:02:13 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RP26_20250820_155600.csv
2025-08-20 16:02:13 | INFO     | __main__             | _import_rows_to_db   | Imported 30 rows to database
