2025-08-13 16:27:41 | INFO     | __main__             | _load_config         | Configuration loaded from config.yaml
2025-08-13 16:27:41 | INFO     | __main__             | _init_connection_pool | Connection pool initialized successfully
2025-08-13 16:27:41 | INFO     | __main__             | __init__             | CSV source directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-13 16:27:41 | INFO     | __main__             | __init__             | Export directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-13 16:27:41 | INFO     | __main__             | init_db              | Database initialized successfully
2025-08-13 16:27:41 | INFO     | __main__             | start                | Starting CSV processing service every 1 minutes...
2025-08-13 16:27:41 | INFO     | __main__             | start                | CSV source directory: D:\NOPPALIT\History\Saturn_Acc_Logs
2025-08-13 16:27:41 | INFO     | __main__             | start                | Delete after export: True
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RPB1_20250813_162448.csv
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | INFO     | __main__             | _delete_file         | Successfully deleted file: D:\NOPPALIT\History\Saturn_Acc_Logs\RPB1_20250813_162459.csv
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
2025-08-13 16:31:41 | WARNING  | __main__             | _parse_csv_row       | Failed to parse CSV row: could not convert string to float: 'RPB1'
