Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T10:39:27,environment,0.99,Normal,-0.92,76.34,2155.17,319.77,1972.69,845.11,479.37,IPC1,-85.69,58.95,6.22,15.90,12.99,-1.29,-4.39,3.12,6.24,-2.51,-5.31,0.24,-6.15
2025-08-20T10:39:28,environment,0.98,Normal,-0.92,76.35,2160.21,366.53,1971.97,831.76,479.82,IPC1,-85.42,58.93,5.24,15.73,12.59,-1.46,-4.45,2.35,6.04,-2.43,-5.40,-0.33,-6.14
2025-08-20T10:39:29,environment,1.00,Normal,-0.92,73.94,358.56,2161.54,409.51,1972.80,480.54,IPC1,-90.27,62.19,5.48,15.70,13.66,-0.32,-4.06,2.68,5.48,-3.12,-5.26,-0.34,-6.81
2025-08-20T10:39:30,environment,0.99,Normal,-0.92,74.11,2161.97,356.27,1970.99,845.31,502.68,IPC1,-89.70,62.88,6.00,16.42,14.11,0.68,-2.61,3.42,5.65,-3.49,-5.58,0.25,-6.63
2025-08-20T10:39:31,environment,0.98,Normal,-0.92,73.77,2163.73,358.12,1972.07,506.10,3943.54,IPC1,-90.67,61.96,5.58,16.53,12.98,-0.83,-2.96,2.76,6.56,-2.98,-5.54,0.56,-6.00
2025-08-20T10:39:32,environment,1.00,Normal,-0.92,73.73,2173.96,1972.82,360.54,479.94,543.49,IPC1,-90.44,61.65,5.72,16.80,13.05,-1.11,-3.67,2.10,5.85,-2.95,-4.91,0.49,-5.83
2025-08-20T10:39:33,environment,0.99,Normal,-0.92,73.93,2157.88,360.29,480.08,1972.49,2081.24,IPC1,-90.35,61.75,5.77,16.70,13.83,-0.34,-3.33,3.58,6.13,-3.43,-5.78,0.15,-6.03
2025-08-20T10:39:34,environment,0.99,Normal,-0.92,73.82,2158.46,1970.65,335.57,478.30,835.17,IPC1,-90.95,61.47,5.70,16.46,12.98,-0.86,-3.18,3.94,5.64,-3.59,-5.69,0.56,-6.52
2025-08-20T10:39:35,environment,0.99,Normal,-0.92,73.79,357.72,2162.89,481.02,1957.00,820.56,IPC1,-90.14,62.32,5.92,16.12,12.37,-0.68,-3.32,3.20,5.64,-2.98,-4.69,1.04,-5.90
2025-08-20T10:39:36,environment,0.97,Normal,-0.92,73.82,2163.18,358.15,479.38,538.62,841.06,IPC1,-90.46,62.07,5.59,15.93,12.45,-1.07,-4.05,3.02,6.40,-2.63,-5.35,0.06,-5.92
