Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T15:09:11,environment,1.00,Normal,-0.92,61.45,337.38,456.59,399.04,533.39,616.02,RPB1,-356.39,136.93,35.58,24.45,23.35,6.07,11.33,5.22,2.35,3.93,4.56,0.73,1.80
2025-08-13T15:09:12,environment,1.00,Normal,-0.92,61.32,703.37,869.32,345.84,546.37,644.50,RPB1,-338.33,129.25,31.93,27.34,23.57,0.79,5.96,3.12,4.16,6.72,5.87,-0.75,1.88
2025-08-13T15:09:13,environment,1.00,Normal,-0.92,61.07,391.35,312.21,627.99,484.27,0.00,RPB1,-333.66,127.73,28.29,28.29,23.63,-0.71,3.93,6.24,6.12,4.08,6.59,-0.34,0.66
2025-08-13T15:09:14,environment,1.00,Normal,-0.92,61.21,358.91,462.40,304.64,700.69,520.16,RPB1,-334.01,133.63,21.38,29.49,23.89,-3.82,6.20,9.74,5.02,3.70,6.28,-0.43,0.01
2025-08-13T15:09:15,environment,1.00,Normal,-0.92,61.03,450.82,359.59,579.30,281.21,714.26,RPB1,-350.87,138.41,29.60,25.36,22.68,-1.25,6.98,9.29,6.79,5.52,5.02,0.72,2.09
2025-08-13T15:09:16,environment,1.00,Normal,-0.92,60.90,360.32,610.73,854.04,683.50,538.33,RPB1,-352.53,135.61,34.31,23.53,21.95,3.53,4.39,6.88,8.02,3.16,4.78,2.55,3.07
2025-08-13T15:09:17,environment,1.00,Normal,-0.92,61.18,358.99,308.92,179.23,60.02,467.90,RPB1,-333.34,135.76,25.56,25.12,21.28,-0.79,4.67,3.84,3.79,2.65,5.86,4.28,3.60
2025-08-13T15:09:18,environment,1.00,Normal,-0.92,60.96,719.24,605.09,478.57,352.97,776.67,RPB1,-338.95,137.42,26.42,25.26,24.57,-1.89,4.01,4.51,3.50,1.90,5.04,4.11,4.57
2025-08-13T15:09:19,environment,1.00,Normal,-0.92,61.39,341.97,598.53,717.50,449.77,392.40,RPB1,-330.35,137.11,24.42,25.59,25.47,-1.08,1.84,4.09,4.79,3.53,5.64,2.05,3.46
2025-08-13T15:09:20,environment,1.00,Normal,-0.92,61.30,612.57,500.37,692.51,350.70,553.59,RPB1,-333.49,140.65,26.79,20.90,21.46,-0.49,5.42,5.68,2.46,4.33,8.77,4.28,0.99
