Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T15:01:39,environment,1.00,Normal,-0.92,71.18,369.09,317.97,229.76,446.19,0.00,RPB1,-336.71,130.62,32.53,28.60,16.26,2.55,10.29,8.00,8.42,3.60,3.04,4.21,-0.05
2025-08-13T15:01:40,gripper,0.42,Normal,-0.92,71.14,358.47,732.24,821.22,599.80,301.15,RPB1,-330.45,133.44,29.98,25.12,9.70,2.55,10.35,6.39,11.96,4.46,2.93,4.66,1.60
2025-08-13T15:01:41,environment,0.98,Normal,-0.92,60.42,414.55,360.36,300.87,552.54,616.21,RPB1,-355.38,136.38,35.64,26.57,11.79,7.46,8.63,4.90,11.13,4.06,3.81,3.57,2.23
2025-08-13T15:01:42,environment,1.00,Normal,-0.92,60.19,333.89,436.11,385.24,536.40,630.10,RPB1,-365.26,136.46,39.11,26.47,16.88,8.31,5.77,4.98,9.07,2.58,5.02,2.79,1.32
2025-08-13T15:01:43,environment,1.00,Normal,-0.92,59.97,321.96,692.63,237.06,550.16,823.14,RPB1,-378.86,136.94,42.99,25.89,22.94,6.50,5.59,5.75,7.62,2.68,4.10,2.55,2.67
2025-08-13T15:01:44,environment,1.00,Normal,-0.92,60.02,350.45,255.15,437.40,490.82,563.74,RPB1,-379.27,136.19,41.88,25.49,24.53,7.28,6.98,6.39,6.71,3.01,3.29,1.74,3.31
2025-08-13T15:01:45,environment,1.00,Normal,-0.92,60.11,326.26,402.37,519.42,453.09,708.39,RPB1,-379.80,136.62,41.53,25.90,25.89,6.60,7.54,7.75,6.00,3.03,3.33,2.06,2.25
2025-08-13T15:01:46,environment,1.00,Normal,-0.92,60.17,330.54,454.39,390.41,0.00,0.00,RPB1,-379.24,134.03,44.91,25.87,25.47,6.41,6.84,7.40,6.50,3.39,3.08,3.18,2.51
2025-08-13T15:01:47,environment,1.00,Normal,-0.92,60.35,309.12,359.65,490.74,591.40,436.30,RPB1,-376.08,133.21,44.55,25.73,24.81,5.90,7.03,7.84,6.82,2.77,2.14,3.19,2.16
2025-08-13T15:01:48,environment,1.00,Normal,-0.92,60.52,323.03,441.61,514.32,379.79,649.04,RPB1,-365.05,133.82,39.25,29.61,20.32,5.69,7.04,5.00,6.72,1.01,2.95,3.88,1.12
