Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T14:42:39,environment,1.00,Normal,-0.92,69.61,393.18,342.70,458.24,556.95,0.00,RPB1,-337.43,129.67,41.37,33.29,27.19,7.45,6.90,3.01,0.72,-2.41,2.45,0.94,-2.67
2025-08-13T14:42:40,environment,1.00,Normal,-0.92,69.71,358.33,408.77,298.61,480.72,0.00,RPB1,-332.46,129.15,42.19,33.86,26.26,8.25,7.36,0.75,-0.54,-0.71,2.97,0.50,-1.82
2025-08-13T14:42:41,environment,1.00,Normal,-0.92,63.63,360.54,440.44,309.17,559.25,0.00,RPB1,-347.96,140.72,39.92,37.73,26.59,5.20,10.20,-1.11,-2.13,1.73,1.99,0.09,-0.26
2025-08-13T14:42:42,environment,1.00,Normal,-0.92,63.57,518.49,323.34,462.07,377.29,0.00,RPB1,-355.01,146.78,37.27,35.08,28.47,4.26,9.63,-1.21,-1.00,2.61,1.18,1.88,0.68
2025-08-13T14:42:43,environment,1.00,Normal,-0.92,63.66,362.56,449.84,300.90,0.00,0.00,RPB1,-362.39,146.19,42.61,34.04,29.58,6.82,7.53,-0.09,1.96,1.33,1.84,2.34,-0.70
2025-08-13T14:42:44,environment,1.00,Normal,-0.92,63.87,361.83,484.08,309.25,415.98,545.20,RPB1,-357.91,145.72,42.53,36.17,28.74,3.34,8.66,2.90,0.70,-0.19,1.68,0.37,0.38
2025-08-13T14:42:45,environment,1.00,Normal,-0.92,63.46,378.76,321.57,455.16,587.04,535.09,RPB1,-343.73,143.03,37.16,35.32,23.98,2.63,7.67,3.08,0.66,-1.96,0.63,2.12,4.12
2025-08-13T14:42:46,environment,1.00,Normal,-0.92,63.05,573.18,318.29,424.40,514.49,370.48,RPB1,-339.73,139.83,36.49,33.02,22.03,6.79,8.30,3.22,2.13,-2.25,0.63,2.21,2.92
2025-08-13T14:42:47,environment,1.00,Normal,-0.92,62.66,347.89,439.38,598.87,0.00,0.00,RPB1,-350.49,139.26,40.76,33.30,25.15,6.38,8.75,4.12,2.32,-1.67,1.09,1.70,0.68
2025-08-13T14:42:48,environment,1.00,Normal,-0.92,62.72,350.26,475.69,401.17,0.00,0.00,RPB1,-352.65,141.59,39.89,33.87,27.17,4.45,7.95,3.65,2.07,-0.72,1.11,2.35,0.70
