Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T11:06:07,environment,1.00,Normal,-0.92,77.38,360.01,504.47,602.18,715.41,449.18,IPC1,-106.45,100.77,-5.97,19.61,14.59,-5.72,-3.77,-2.17,-1.90,-5.18,-1.14,-0.08,1.26
2025-08-20T11:06:08,environment,1.00,Normal,-0.92,77.38,357.83,503.75,416.20,2158.89,302.77,IPC1,-106.94,101.13,-5.69,19.73,14.20,-6.25,-4.42,-2.60,-1.60,-5.16,-1.35,-0.33,1.50
2025-08-20T11:06:09,environment,1.00,Normal,-0.92,75.07,358.47,166.53,505.18,408.81,716.66,IPC1,-113.63,106.00,-5.58,21.00,15.26,-6.12,-4.49,-2.91,-2.23,-5.91,-1.27,0.29,1.53
2025-08-20T11:06:10,environment,1.00,Normal,-0.92,75.04,358.96,506.03,613.57,455.11,303.32,IPC1,-114.06,105.14,-6.19,21.45,15.42,-6.20,-4.90,-2.68,-2.14,-6.06,-1.71,0.70,1.13
2025-08-20T11:06:11,environment,1.00,Normal,-0.92,74.89,359.73,504.23,420.50,301.48,723.22,IPC1,-114.15,104.62,-6.79,20.46,14.98,-6.76,-5.27,-1.75,-1.31,-5.85,-2.14,0.39,0.59
2025-08-20T11:06:12,environment,1.00,Normal,-0.92,74.95,359.43,506.36,410.25,755.85,1973.33,IPC1,-114.21,105.29,-6.54,20.36,14.93,-6.92,-5.75,-2.45,-1.26,-5.46,-2.09,0.63,0.39
2025-08-20T11:06:13,environment,1.00,Normal,-0.92,75.12,504.83,363.57,420.71,615.80,309.05,IPC1,-114.56,105.45,-6.53,20.81,14.92,-6.60,-5.51,-3.36,-1.89,-6.29,-2.26,0.53,0.73
2025-08-20T11:06:14,environment,1.00,Normal,-0.92,75.09,354.92,-96.06,506.26,410.98,608.17,IPC1,-114.31,105.85,-6.66,20.68,15.30,-6.14,-4.87,-3.05,-1.77,-6.67,-1.55,1.02,1.62
2025-08-20T11:06:15,environment,1.00,Normal,-0.92,74.99,358.75,503.40,713.08,572.31,420.35,IPC1,-114.08,105.34,-7.66,20.85,15.74,-6.18,-6.06,-3.25,-1.17,-6.53,-1.50,1.68,2.42
2025-08-20T11:06:16,environment,1.00,Normal,-0.92,74.63,360.85,505.34,739.25,413.48,2160.65,IPC1,-114.93,104.43,-8.37,20.09,15.37,-6.55,-6.49,-2.96,-0.36,-5.84,-2.17,0.46,1.50
