Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-13T15:06:29,environment,1.00,Normal,-0.92,66.02,587.08,361.34,686.31,481.24,0.00,RPB1,-348.68,136.27,36.59,25.66,20.60,4.31,10.77,4.25,2.62,0.33,3.42,3.97,2.59
2025-08-13T15:06:30,environment,1.00,Normal,-0.92,66.03,355.25,454.12,303.12,605.95,522.73,RPB1,-340.01,128.92,33.05,27.64,22.09,7.22,10.26,6.15,5.97,2.81,4.67,2.73,1.24
2025-08-13T15:06:31,environment,1.00,Normal,-0.92,61.45,326.76,541.57,425.30,863.89,736.19,RPB1,-346.79,131.20,32.34,26.98,22.52,8.32,7.90,5.84,7.58,4.61,4.90,2.05,0.68
2025-08-13T15:06:32,environment,1.00,Normal,-0.92,60.66,325.36,405.99,471.71,170.69,594.76,RPB1,-340.67,126.80,32.55,25.08,18.83,7.77,4.84,6.08,7.30,4.78,2.20,1.33,2.71
2025-08-13T15:06:33,environment,1.00,Normal,-0.92,61.07,343.45,447.32,511.50,0.00,0.00,RPB1,-327.81,122.03,31.06,28.07,17.85,7.12,4.64,3.23,6.65,5.96,2.45,1.34,2.72
2025-08-13T15:06:34,environment,1.00,Normal,-0.92,61.32,358.52,308.28,562.67,494.87,624.22,RPB1,-341.22,121.47,39.74,27.60,21.62,8.98,5.53,4.09,5.38,5.25,7.53,2.37,2.60
2025-08-13T15:06:35,environment,1.00,Normal,-0.92,62.71,414.16,309.38,536.59,466.49,608.41,RPB1,-310.47,110.81,27.97,23.55,22.31,8.47,6.11,8.52,4.44,1.67,11.22,0.79,3.02
2025-08-13T15:06:36,environment,1.00,Normal,-0.92,62.56,1315.07,356.49,2853.28,585.54,2014.54,RPB1,-287.82,113.26,11.08,18.40,20.54,7.03,5.72,9.06,4.50,2.40,10.91,0.15,0.89
2025-08-13T15:06:37,environment,1.00,Normal,-0.92,60.55,347.71,732.22,621.32,842.97,546.33,RPB1,-329.39,133.78,20.60,17.77,19.55,5.71,4.86,6.47,6.70,5.41,6.18,2.60,1.36
2025-08-13T15:06:38,environment,1.00,Normal,-0.92,61.20,314.89,454.21,632.43,384.99,530.12,RPB1,-344.95,141.89,29.13,21.32,18.40,4.34,6.01,3.47,5.49,5.44,5.60,4.74,3.79
