Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,Tester_id,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-08-20T10:35:14,environment,1.00,Normal,-0.92,77.76,478.76,349.84,584.76,421.69,1973.26,IPC1,-83.23,72.86,17.58,21.67,8.35,-2.75,-6.21,-7.55,-6.14,-12.39,-5.31,2.41,-3.29
2025-08-20T10:35:15,environment,1.00,Normal,-0.92,77.80,358.81,304.57,456.44,556.91,0.00,IPC1,-83.17,73.08,17.34,21.04,8.15,-2.89,-5.84,-6.93,-6.32,-12.36,-4.79,2.31,-4.59
2025-08-20T10:35:16,environment,1.00,Normal,-0.92,75.99,360.56,476.08,75.64,304.21,559.74,IPC1,-89.14,75.71,17.46,22.11,9.21,-3.73,-7.30,-7.01,-5.62,-12.58,-5.19,1.97,-5.02
2025-08-20T10:35:17,environment,1.00,Normal,-0.92,75.90,356.73,495.73,425.65,546.59,0.00,IPC1,-88.76,76.29,17.68,22.46,9.09,-3.36,-7.14,-7.07,-6.12,-12.40,-4.88,2.46,-3.79
2025-08-20T10:35:18,environment,1.00,Normal,-0.92,75.97,478.39,358.66,415.04,610.39,534.50,IPC1,-87.36,76.10,17.18,22.90,8.40,-4.14,-7.22,-7.52,-7.15,-13.06,-4.52,3.68,-2.97
2025-08-20T10:35:19,environment,1.00,Normal,-0.92,76.06,360.01,499.04,307.26,589.13,2156.01,IPC1,-85.94,75.69,16.05,22.49,8.85,-4.49,-7.75,-7.39,-7.05,-13.43,-4.66,3.67,-3.12
2025-08-20T10:35:20,environment,1.00,Normal,-0.92,76.20,368.55,300.64,545.19,465.89,1973.54,IPC1,-86.20,76.41,16.40,21.55,8.42,-3.93,-8.19,-7.62,-6.64,-12.91,-4.90,2.27,-3.81
2025-08-20T10:35:21,environment,1.00,Normal,-0.92,76.12,358.23,505.38,422.14,307.52,578.85,IPC1,-88.12,75.16,17.98,22.09,8.78,-2.57,-7.23,-7.97,-6.56,-12.44,-6.30,1.00,-5.32
2025-08-20T10:35:22,environment,1.00,Normal,-0.92,75.98,354.30,688.66,410.08,478.61,303.13,IPC1,-89.02,75.03,17.77,22.14,9.53,-2.62,-6.61,-7.98,-6.53,-12.47,-6.07,1.60,-4.68
2025-08-20T10:35:23,environment,1.00,Normal,-0.92,75.98,358.88,503.20,436.16,0.00,0.00,IPC1,-89.31,75.88,17.23,21.97,8.83,-3.88,-6.61,-8.01,-7.03,-12.24,-4.93,2.16,-3.46
