File,Timestamp,Component,Prob,Status,dB,OCSVMScore,TopFreq1,TopFreq2,TopFreq3
environment_20250730_150830_483.wav,2025-07-30T15:08:30,environment,1.0,Normal,80.8,0.1,400.3,719.6,571.4
environment_20250730_150831_491.wav,2025-07-30T15:08:31,environment,1.0,Normal,80.6,0.1,696.6,1108.1,439.0
environment_20250730_150832_482.wav,2025-07-30T15:08:32,environment,1.0,Normal,80.5,0.1,414.6,579.8,711.4
environment_20250730_150833_470.wav,2025-07-30T15:08:33,environment,1.0,Normal,80.6,0.1,712.4,406.9,577.8
environment_20250730_150834_481.wav,2025-07-30T15:08:34,environment,1.0,Normal,80.6,0.1,410.0,611.4,1139.5
environment_20250730_150835_472.wav,2025-07-30T15:08:35,environment,1.0,Normal,80.9,0.1,711.2,398.9,573.5
environment_20250730_150836_479.wav,2025-07-30T15:08:36,environment,0.9,Normal,81.1,0.1,1109.7,408.1,710.1
environment_20250730_150837_470.wav,2025-07-30T15:08:37,environment,0.9,Normal,80.9,0.1,711.4,470.4,611.3
environment_20250730_150838_468.wav,2025-07-30T15:08:38,environment,0.9,Normal,80.4,0.1,417.8,622.3,797.8
environment_20250730_150839_476.wav,2025-07-30T15:08:39,environment,1.0,Normal,80.7,0.1,715.1,493.0,1038.7
environment_20250730_150840_466.wav,2025-07-30T15:08:40,environment,1.0,Normal,80.7,0.1,406.9,626.0,1101.2
environment_20250730_150841_472.wav,2025-07-30T15:08:41,environment,0.9,Normal,80.5,0.1,600.2,714.6,476.0
environment_20250730_150842_465.wav,2025-07-30T15:08:42,environment,0.9,Normal,80.5,0.1,474.5,718.1,597.9
environment_20250730_150843_459.wav,2025-07-30T15:08:43,environment,1.0,Normal,80.8,0.1,418.4,691.4,1092.7
environment_20250730_150844_482.wav,2025-07-30T15:08:44,environment,1.0,Normal,81.3,0.0,710.7,596.7,471.0
environment_20250730_150845_491.wav,2025-07-30T15:08:45,environment,1.0,Normal,81.1,0.1,400.6,713.1,573.8
environment_20250730_150846_484.wav,2025-07-30T15:08:46,environment,1.0,Normal,80.7,0.1,718.9,471.4,581.1
environment_20250730_150847_484.wav,2025-07-30T15:08:47,environment,0.9,Normal,80.6,0.1,419.0,718.6,610.8
environment_20250730_150848_482.wav,2025-07-30T15:08:48,environment,1.0,Normal,80.6,0.1,567.8,688.9,1136.1
environment_20250730_150849_473.wav,2025-07-30T15:08:49,environment,1.0,Normal,81.0,0.1,476.2,716.1,1064.3
environment_20250730_150850_481.wav,2025-07-30T15:08:50,environment,1.0,Normal,81.0,0.1,708.7,431.2,597.4
environment_20250730_150851_479.wav,2025-07-30T15:08:51,environment,1.0,Normal,80.9,0.0,402.5,570.6,704.6
environment_20250730_150852_484.wav,2025-07-30T15:08:52,environment,1.0,Normal,80.9,0.0,709.7,472.6,583.9
environment_20250730_150853_479.wav,2025-07-30T15:08:53,environment,0.9,Normal,80.7,0.1,718.0,1122.8,472.0
environment_20250730_150854_471.wav,2025-07-30T15:08:54,environment,0.9,Normal,80.6,0.1,420.1,709.0,1133.0
environment_20250730_150855_476.wav,2025-07-30T15:08:55,environment,1.0,Normal,80.8,0.1,715.9,578.3,397.9
environment_20250730_150856_467.wav,2025-07-30T15:08:56,environment,1.0,Normal,80.6,0.1,630.0,405.7,862.1
environment_20250730_150857_473.wav,2025-07-30T15:08:57,environment,1.0,Normal,80.5,0.1,708.6,587.3,420.4
environment_20250730_150858_463.wav,2025-07-30T15:08:58,environment,1.0,Normal,80.8,0.1,713.4,430.3,575.7
environment_20250730_150859_490.wav,2025-07-30T15:08:59,environment,1.0,Normal,81.0,0.1,402.9,709.1,1113.7
environment_20250730_150900_486.wav,2025-07-30T15:09:00,environment,1.0,Normal,80.5,0.1,405.6,759.3,620.1
environment_20250730_150901_488.wav,2025-07-30T15:09:01,environment,1.0,Normal,80.5,0.1,705.1,489.9,1068.4
environment_20250730_150902_485.wav,2025-07-30T15:09:02,environment,1.0,Normal,80.6,0.1,711.6,410.8,600.1
environment_20250730_150903_476.wav,2025-07-30T15:09:03,environment,1.0,Normal,80.8,0.1,708.5,455.0,1076.3
environment_20250730_150904_486.wav,2025-07-30T15:09:04,environment,1.0,Normal,80.6,0.1,401.2,709.2,578.1
environment_20250730_150905_474.wav,2025-07-30T15:09:05,environment,1.0,Normal,80.3,0.1,409.0,719.5,617.3
environment_20250730_150906_479.wav,2025-07-30T15:09:06,environment,1.0,Normal,80.5,0.1,470.6,715.0,608.5
environment_20250730_150907_470.wav,2025-07-30T15:09:07,environment,1.0,Normal,80.8,0.1,639.0,471.2,880.9
environment_20250730_150908_467.wav,2025-07-30T15:09:08,environment,0.9,Normal,80.7,0.1,708.5,503.4,1116.0
environment_20250730_150909_471.wav,2025-07-30T15:09:09,environment,0.9,Normal,80.4,0.1,475.5,705.4,583.9
environment_20250730_150910_467.wav,2025-07-30T15:09:10,environment,1.0,Normal,80.4,0.1,491.7,637.9,797.7
environment_20250730_150911_475.wav,2025-07-30T15:09:11,environment,1.0,Normal,80.4,0.0,455.7,680.3,1076.7
environment_20250730_150912_461.wav,2025-07-30T15:09:12,environment,1.0,Normal,80.6,0.1,619.1,401.0,719.8
environment_20250730_150913_471.wav,2025-07-30T15:09:13,environment,0.9,Normal,80.7,0.1,407.6,682.3,571.1
environment_20250730_150914_477.wav,2025-07-30T15:09:14,environment,0.9,Normal,80.5,0.1,711.6,423.6,606.5
environment_20250730_150915_486.wav,2025-07-30T15:09:15,environment,1.0,Normal,80.6,0.1,473.8,733.9,863.9
environment_20250730_150916_481.wav,2025-07-30T15:09:16,environment,1.0,Normal,80.6,0.1,411.8,1065.8,570.2
environment_20250730_150917_481.wav,2025-07-30T15:09:17,environment,1.0,Normal,80.5,0.1,475.3,1144.2,579.6
environment_20250730_150918_476.wav,2025-07-30T15:09:18,environment,1.0,Normal,80.8,0.1,457.6,710.2,1123.9
environment_20250730_150919_472.wav,2025-07-30T15:09:19,environment,1.0,Normal,80.5,0.1,476.5,718.7,1121.3
environment_20250730_150920_483.wav,2025-07-30T15:09:20,environment,0.9,Normal,80.3,0.1,633.0,462.8,871.5
environment_20250730_150921_473.wav,2025-07-30T15:09:21,environment,1.0,Normal,80.5,0.1,425.6,586.5,702.2
environment_20250730_150922_477.wav,2025-07-30T15:09:22,environment,1.0,Normal,80.7,0.0,414.2,712.7,605.4
environment_20250730_150923_470.wav,2025-07-30T15:09:23,environment,0.9,Normal,80.5,0.1,447.1,720.7,596.0
environment_20250730_150924_466.wav,2025-07-30T15:09:24,environment,1.0,Normal,80.4,0.0,473.5,716.4,1032.8
environment_20250730_150925_471.wav,2025-07-30T15:09:25,environment,1.0,Normal,80.4,0.0,484.1,682.5
environment_20250730_150926_463.wav,2025-07-30T15:09:26,environment,1.0,Normal,80.4,0.1,713.1,488.9,1079.3
environment_20250730_150927_472.wav,2025-07-30T15:09:27,environment,1.0,Normal,80.5,0.1,406.4,706.6,571.9
environment_20250730_150928_465.wav,2025-07-30T15:09:28,environment,1.0,Normal,80.7,0.1,470.9,716.5,587.0
environment_20250730_150929_489.wav,2025-07-30T15:09:29,environment,1.0,Normal,81.0,0.0,708.4,469.9,1079.8
environment_20250730_150930_483.wav,2025-07-30T15:09:30,environment,1.0,Normal,81.0,0.0,710.9,410.0,576.0
environment_20250730_150931_490.wav,2025-07-30T15:09:31,environment,0.9,Normal,81.0,0.1,710.8,414.8,828.3
environment_20250730_150932_476.wav,2025-07-30T15:09:32,environment,1.0,Normal,80.7,0.1,400.5,708.1,1149.0
environment_20250730_150933_473.wav,2025-07-30T15:09:33,environment,1.0,Normal,80.4,0.1,430.6,606.3,1108.6
environment_20250730_150934_482.wav,2025-07-30T15:09:34,environment,0.9,Normal,80.5,0.1,710.8,471.6,576.3
environment_20250730_150935_474.wav,2025-07-30T15:09:35,environment,0.9,Normal,80.7,0.1,709.2,406.5,1155.1
environment_20250730_150936_482.wav,2025-07-30T15:09:36,environment,1.0,Normal,80.8,0.1,404.6,725.6,618.9
environment_20250730_150937_471.wav,2025-07-30T15:09:37,environment,1.0,Normal,80.9,0.0,563.4,689.0,434.1
environment_20250730_150938_481.wav,2025-07-30T15:09:38,environment,1.0,Normal,80.8,0.1,705.1,478.7,844.0
environment_20250730_150939_471.wav,2025-07-30T15:09:39,environment,1.0,Normal,80.6,0.1,1074.7,709.3,500.7
environment_20250730_150940_466.wav,2025-07-30T15:09:40,environment,1.0,Normal,80.6,0.1,476.5,711.1,586.9
environment_20250730_150941_472.wav,2025-07-30T15:09:41,environment,1.0,Normal,80.8,0.1,407.7,582.6,1076.5
environment_20250730_150942_460.wav,2025-07-30T15:09:42,environment,1.0,Normal,81.1,0.0,471.4,711.2,585.1
environment_20250730_150943_471.wav,2025-07-30T15:09:43,environment,1.0,Normal,80.9,0.1,403.9,634.9,1073.6
environment_20250730_150944_482.wav,2025-07-30T15:09:44,environment,1.0,Normal,81.0,0.0,672.6,471.2,794.5
environment_20250730_150945_488.wav,2025-07-30T15:09:45,environment,1.0,Normal,81.0,0.0,417.0,728.9,573.9
environment_20250730_150946_480.wav,2025-07-30T15:09:46,environment,0.9,Normal,80.8,0.1,627.9,413.8,1155.0
environment_20250730_150947_486.wav,2025-07-30T15:09:47,environment,0.9,Normal,80.8,0.1,708.1,430.9,593.4
gripper_20250730_145024_905.wav,2025-07-30T14:50:24,gripper,1.0,Normal,85.2,0.0,561.9,800.6,2817.5
gripper_20250730_145025_897.wav,2025-07-30T14:50:25,gripper,1.0,Normal,83.5,0.1,524.5,3305.5,2781.3
gripper_20250730_145026_907.wav,2025-07-30T14:50:26,gripper,1.0,Normal,84.6,0.1,707.4,472.3,586.7
gripper_20250730_145027_893.wav,2025-07-30T14:50:27,gripper,1.0,Normal,85.3,0.0,733.1,2275.0,562.1
gripper_20250730_145028_898.wav,2025-07-30T14:50:28,gripper,1.0,Normal,83.2,0.1,558.5,726.9,1161.9
gripper_20250730_145029_892.wav,2025-07-30T14:50:29,gripper,1.0,Normal,84.5,0.1,471.6,707.0,839.1
gripper_20250730_145030_887.wav,2025-07-30T14:50:30,gripper,1.0,Normal,85.5,-0.0,562.3,798.6,1398.3
gripper_20250730_145031_888.wav,2025-07-30T14:50:31,gripper,1.0,Normal,83.5,0.2,516.3,2624.2,791.0
gripper_20250730_145032_888.wav,2025-07-30T14:50:32,gripper,1.0,Normal,84.5,0.2,724.1,472.2,588.0
gripper_20250730_145033_893.wav,2025-07-30T14:50:33,gripper,1.0,Normal,85.2,0.0,732.7,850.6,2273.6
gripper_20250730_145034_883.wav,2025-07-30T14:50:34,gripper,1.0,Normal,83.1,0.1,558.4,718.0,129.8
gripper_20250730_145035_882.wav,2025-07-30T14:50:35,gripper,1.0,Normal,84.5,0.1,706.4,1125.0,475.5
gripper_20250730_145036_882.wav,2025-07-30T14:50:36,gripper,1.0,Normal,85.6,0.1,562.2,718.4,2817.5
gripper_20250730_145037_879.wav,2025-07-30T14:50:37,gripper,0.9,Normal,83.5,0.1,524.5,789.1,2610.8
gripper_20250730_145038_903.wav,2025-07-30T14:50:38,gripper,1.0,Normal,84.8,0.1,681.6,476.4,1130.3
gripper_20250730_145039_893.wav,2025-07-30T14:50:39,gripper,1.0,Normal,85.4,0.1,3407.4,733.0,1139.9
gripper_20250730_145040_901.wav,2025-07-30T14:50:40,gripper,1.0,Normal,83.1,0.1,725.8,575.6,2631.8
gripper_20250730_145041_896.wav,2025-07-30T14:50:41,gripper,1.0,Normal,84.6,0.0,719.1,406.2,1111.0
gripper_20250730_145042_904.wav,2025-07-30T14:50:42,gripper,1.0,Normal,85.5,0.0,567.4,799.4,1400.1
gripper_20250730_145043_896.wav,2025-07-30T14:50:43,gripper,1.0,Normal,83.4,0.1,516.8,785.6,2616.3
gripper_20250730_145044_885.wav,2025-07-30T14:50:44,gripper,1.0,Normal,84.6,0.1,782.3,478.3,1306.0
gripper_20250730_145045_893.wav,2025-07-30T14:50:45,gripper,1.0,Normal,85.3,0.0,732.0,1138.1,3407.0
gripper_20250730_145046_886.wav,2025-07-30T14:50:46,gripper,1.0,Normal,83.5,0.1,679.0,557.2,1091.5
gripper_20250730_145047_894.wav,2025-07-30T14:50:47,gripper,1.0,Normal,84.8,0.1,422.7,706.9,592.2
gripper_20250730_145048_886.wav,2025-07-30T14:50:48,gripper,1.0,Normal,85.4,0.0,566.7,799.0,1399.7
gripper_20250730_145049_874.wav,2025-07-30T14:50:49,gripper,1.0,Normal,83.2,0.1,521.4,726.8,872.1
gripper_20250730_145050_885.wav,2025-07-30T14:50:50,gripper,1.0,Normal,84.5,0.1,702.0,404.8,874.3
gripper_20250730_145051_877.wav,2025-07-30T14:50:51,gripper,1.0,Normal,85.2,0.1,732.5,1136.8,976.8
gripper_20250730_145052_886.wav,2025-07-30T14:50:52,gripper,0.9,Normal,83.2,0.2,676.7,556.7,1097.4
gripper_20250730_145053_908.wav,2025-07-30T14:50:53,gripper,1.0,Normal,84.7,0.1,713.3,492.1,606.1
gripper_20250730_145054_901.wav,2025-07-30T14:50:54,gripper,1.0,Normal,85.3,0.1,568.3,799.5,1399.6
gripper_20250730_145055_894.wav,2025-07-30T14:50:55,gripper,1.0,Normal,83.6,0.1,517.9,720.4,2610.7
gripper_20250730_145056_901.wav,2025-07-30T14:50:56,gripper,1.0,Normal,84.8,0.1,450.2,762.9,1079.9
gripper_20250730_145057_896.wav,2025-07-30T14:50:57,gripper,1.0,Normal,85.0,-0.0,3385.7,976.5,797.4
gripper_20250730_145058_901.wav,2025-07-30T14:50:58,gripper,0.9,Normal,82.9,0.1,681.6,2629.9,554.5
gripper_20250730_145059_893.wav,2025-07-30T14:50:59,gripper,1.0,Normal,84.4,0.1,406.2,707.8,1092.7
gripper_20250730_145100_881.wav,2025-07-30T14:51:00,gripper,1.0,Normal,85.3,0.1,567.8,1399.5,799.5
gripper_20250730_145101_891.wav,2025-07-30T14:51:01,gripper,1.0,Normal,83.4,0.2,522.9,720.4,842.3
gripper_20250730_145102_884.wav,2025-07-30T14:51:02,gripper,1.0,Normal,84.7,0.1,621.7,500.3,761.7
gripper_20250730_145103_892.wav,2025-07-30T14:51:03,gripper,1.0,Normal,85.2,0.1,731.8,2840.4,975.9
gripper_20250730_145104_883.wav,2025-07-30T14:51:04,gripper,1.0,Normal,82.9,0.1,673.6,2629.8,554.6
gripper_20250730_145105_874.wav,2025-07-30T14:51:05,gripper,1.0,Normal,84.4,0.2,476.7,723.3,829.0
gripper_20250730_145106_885.wav,2025-07-30T14:51:06,gripper,1.0,Normal,85.1,0.1,567.6,799.8,1399.4
gripper_20250730_145107_878.wav,2025-07-30T14:51:07,gripper,1.0,Normal,83.4,0.1,518.3,2651.4,674.5
gripper_20250730_145108_898.wav,2025-07-30T14:51:08,gripper,1.0,Normal,84.7,0.1,719.3,477.0,1013.7
gripper_20250730_145109_891.wav,2025-07-30T14:51:09,gripper,1.0,Normal,85.0,0.1,567.8,731.6,3390.7
gripper_20250730_145110_898.wav,2025-07-30T14:51:10,gripper,1.0,Normal,83.1,0.1,674.7,2613.5,1170.2
gripper_20250730_145111_892.wav,2025-07-30T14:51:11,gripper,1.0,Normal,84.8,0.1,476.1,719.2,1079.5
gripper_20250730_145112_901.wav,2025-07-30T14:51:12,gripper,1.0,Normal,85.3,0.1,567.8,691.6,1400.0
gripper_20250730_145113_891.wav,2025-07-30T14:51:13,gripper,1.0,Normal,83.5,0.1,505.5,664.2,780.9
gripper_20250730_145114_883.wav,2025-07-30T14:51:14,gripper,1.0,Normal,84.7,0.2,719.4,473.4,860.9
gripper_20250730_145115_890.wav,2025-07-30T14:51:15,gripper,1.0,Normal,84.9,0.0,568.4,732.3,976.9
gripper_20250730_145116_883.wav,2025-07-30T14:51:16,gripper,0.9,Normal,83.0,0.2,718.7,2629.6,1154.0
gripper_20250730_145117_895.wav,2025-07-30T14:51:17,gripper,1.0,Normal,84.8,0.2,476.2,716.7,1030.8
gripper_20250730_145118_884.wav,2025-07-30T14:51:18,gripper,1.0,Normal,85.2,0.1,567.7,799.2,1400.1
gripper_20250730_145119_891.wav,2025-07-30T14:51:19,gripper,1.0,Normal,83.2,0.1,521.9,718.1,1315.8
gripper_20250730_145120_888.wav,2025-07-30T14:51:20,gripper,1.0,Normal,84.8,-0.0,720.2,402.2,871.0
gripper_20250730_145121_879.wav,2025-07-30T14:51:21,gripper,1.0,Normal,85.2,0.1,567.9,732.1,2271.5
gripper_20250730_145122_885.wav,2025-07-30T14:51:22,gripper,1.0,Normal,83.0,0.1,672.2,820.4,2629.6
gripper_20250730_145123_911.wav,2025-07-30T14:51:23,gripper,1.0,Normal,84.8,0.1,408.3,627.7,865.8
gripper_20250730_145124_902.wav,2025-07-30T14:51:24,gripper,1.0,Normal,85.2,0.1,568.0,1399.5,732.4
gripper_20250730_145125_894.wav,2025-07-30T14:51:25,gripper,1.0,Normal,83.4,0.1,732.2,522.6,2590.4
gripper_20250730_145126_897.wav,2025-07-30T14:51:26,gripper,1.0,Normal,84.9,0.0,427.5,721.3,865.7
gripper_20250730_145127_886.wav,2025-07-30T14:51:27,gripper,1.0,Normal,85.3,0.1,568.4,2806.9,976.2
gripper_20250730_145128_901.wav,2025-07-30T14:51:28,gripper,1.0,Normal,83.2,0.2,717.2,1171.5,2629.2
gripper_20250730_145129_893.wav,2025-07-30T14:51:29,gripper,1.0,Normal,84.8,0.1,698.2,425.0,589.4
gripper_20250730_145130_886.wav,2025-07-30T14:51:30,gripper,1.0,Normal,85.2,0.1,568.3,1399.4,732.3
gripper_20250730_145131_894.wav,2025-07-30T14:51:31,gripper,1.0,Normal,83.5,0.1,853.6,527.8,1124.0
gripper_20250730_145132_887.wav,2025-07-30T14:51:32,gripper,1.0,Normal,84.9,0.1,707.6,407.0,603.2
gripper_20250730_145133_894.wav,2025-07-30T14:51:33,gripper,1.0,Normal,85.1,0.1,569.9,2806.6,976.1
gripper_20250730_145134_882.wav,2025-07-30T14:51:34,gripper,0.9,Normal,83.3,0.2,716.8,853.6,615.3
gripper_20250730_145135_871.wav,2025-07-30T14:51:35,gripper,1.0,Normal,85.1,0.1,705.9,399.1,1126.8
gripper_20250730_145136_882.wav,2025-07-30T14:51:36,gripper,1.0,Normal,85.4,-0.0,568.2,1399.6,731.9
gripper_20250730_145137_879.wav,2025-07-30T14:51:37,gripper,1.0,Normal,83.4,0.1,732.4,519.9,2635.4
gripper_20250730_145138_901.wav,2025-07-30T14:51:38,gripper,1.0,Normal,85.0,0.1,720.0,866.3,1116.0
gripper_20250730_145139_895.wav,2025-07-30T14:51:39,gripper,1.0,Normal,85.1,0.1,570.2,2839.8,976.4
gripper_20250730_145140_896.wav,2025-07-30T14:51:40,gripper,0.9,Normal,83.0,0.0,683.6,2629.7,1130.0
gripper_20250730_145141_894.wav,2025-07-30T14:51:41,gripper,1.0,Normal,84.8,0.1,717.0,604.0,1097.9
gripper_20250730_145142_901.wav,2025-07-30T14:51:42,gripper,1.0,Normal,85.3,-0.0,568.4,1399.5,670.7
gripper_20250730_145143_892.wav,2025-07-30T14:51:43,gripper,1.0,Normal,83.4,0.1,794.9,1389.3,514.5
gripper_20250730_145144_899.wav,2025-07-30T14:51:44,gripper,1.0,Normal,84.9,0.1,772.0,606.4,1101.0
gripper_20250730_145145_887.wav,2025-07-30T14:51:45,gripper,1.0,Normal,85.0,0.1,570.4,2839.9,975.7
gripper_20250730_145146_884.wav,2025-07-30T14:51:46,gripper,1.0,Normal,82.8,0.1,683.2,2629.1,1151.9
gripper_20250730_145147_892.wav,2025-07-30T14:51:47,gripper,1.0,Normal,84.9,0.1,705.6,593.6,1100.4
gripper_20250730_145148_883.wav,2025-07-30T14:51:48,gripper,1.0,Normal,85.3,0.1,568.3,1399.5,799.3
gripper_20250730_145149_893.wav,2025-07-30T14:51:49,gripper,1.0,Normal,83.3,0.2,798.4,471.6
gripper_20250730_145150_884.wav,2025-07-30T14:51:50,gripper,1.0,Normal,85.0,0.1,459.6,722.3,871.6
gripper_20250730_145151_875.wav,2025-07-30T14:51:51,gripper,1.0,Normal,85.1,0.1,570.1,803.8,2840.3
gripper_20250730_145152_886.wav,2025-07-30T14:51:52,gripper,1.0,Normal,82.9,0.0,732.1,421.1,1098.1
gripper_20250730_145153_904.wav,2025-07-30T14:51:53,gripper,1.0,Normal,84.8,-0.1,696.5,399.5,1175.0
gripper_20250730_145154_899.wav,2025-07-30T14:51:54,gripper,1.0,Normal,85.1,0.1,567.7,1399.0,732.5
gripper_20250730_145155_891.wav,2025-07-30T14:51:55,gripper,1.0,Normal,83.2,0.1,856.9,400.4,709.9
gripper_20250730_145156_901.wav,2025-07-30T14:51:56,gripper,1.0,Normal,84.7,0.1,732.5,401.5,834.9
gripper_20250730_145157_893.wav,2025-07-30T14:51:57,gripper,1.0,Normal,84.7,0.1,570.3,468.9,976.9
gripper_20250730_145158_901.wav,2025-07-30T14:51:58,gripper,1.0,Normal,82.9,0.2,670.6,1097.6,425.8
gripper_20250730_145159_896.wav,2025-07-30T14:51:59,gripper,1.0,Normal,85.1,0.1,619.6,417.2,896.4
gripper_20250730_145200_886.wav,2025-07-30T14:52:00,gripper,1.0,Normal,85.3,0.1,567.6,1399.0,799.5
gripper_20250730_145201_889.wav,2025-07-30T14:52:01,gripper,1.0,Normal,83.6,-0.0,796.5,694.7,1096.7
gripper_20250730_145202_886.wav,2025-07-30T14:52:02,gripper,1.0,Normal,85.1,0.1,718.2,862.7,1087.3
gripper_20250730_145203_892.wav,2025-07-30T14:52:03,gripper,1.0,Normal,85.0,0.1,569.8,803.9,2841.4
gripper_20250730_145204_883.wav,2025-07-30T14:52:04,gripper,1.0,Normal,83.3,0.1,697.6,1098.3
gripper_20250730_145205_879.wav,2025-07-30T14:52:05,gripper,1.0,Normal,85.0,0.1,693.8,847.2,1104.9
gripper_20250730_145206_886.wav,2025-07-30T14:52:06,gripper,1.0,Normal,85.2,0.1,568.0,1398.5,799.2
gripper_20250730_145207_876.wav,2025-07-30T14:52:07,gripper,1.0,Normal,83.6,0.1,732.0,857.4,1167.5
gripper_20250730_145208_898.wav,2025-07-30T14:52:08,gripper,1.0,Normal,85.1,0.0,688.8,1313.9,1103.6
gripper_20250730_145209_909.wav,2025-07-30T14:52:09,gripper,1.0,Normal,84.8,0.1,568.7,805.1,419.1
gripper_20250730_145210_896.wav,2025-07-30T14:52:10,gripper,1.0,Normal,83.2,0.1,726.9,1096.5,852.5
gripper_20250730_145211_892.wav,2025-07-30T14:52:11,gripper,1.0,Normal,85.1,0.0,689.3,398.4,1163.8
gripper_20250730_145212_896.wav,2025-07-30T14:52:12,gripper,1.0,Normal,84.9,0.1,1397.3,568.1,799.4
gripper_20250730_145213_886.wav,2025-07-30T14:52:13,gripper,1.0,Normal,83.2,0.2,858.6,720.7,489.7
gripper_20250730_145214_899.wav,2025-07-30T14:52:14,gripper,1.0,Normal,85.1,0.1,718.3,476.3,1330.5
gripper_20250730_145215_893.wav,2025-07-30T14:52:15,gripper,1.0,Normal,84.7,0.1,568.5,2809.3,976.7
gripper_20250730_145216_882.wav,2025-07-30T14:52:16,gripper,1.0,Normal,82.8,0.1,670.7,1073.9,835.4
gripper_20250730_145217_892.wav,2025-07-30T14:52:17,gripper,1.0,Normal,85.0,0.0,717.8,611.1,1087.6
gripper_20250730_145218_886.wav,2025-07-30T14:52:18,gripper,1.0,Normal,85.0,0.1,1397.4,567.9,732.0
gripper_20250730_145219_890.wav,2025-07-30T14:52:19,gripper,1.0,Normal,83.4,0.1,795.0,1100.8,474.0
gripper_20250730_145220_887.wav,2025-07-30T14:52:20,gripper,1.0,Normal,85.1,0.0,790.8,1327.6,516.8
gripper_20250730_145221_871.wav,2025-07-30T14:52:21,gripper,1.0,Normal,84.8,0.1,568.4,977.3,2824.0
gripper_20250730_145222_883.wav,2025-07-30T14:52:22,gripper,1.0,Normal,83.0,0.1,714.3,1081.1,605.1
gripper_20250730_145223_907.wav,2025-07-30T14:52:23,gripper,1.0,Normal,85.1,0.1,694.4,1085.1,864.1
gripper_20250730_145224_900.wav,2025-07-30T14:52:24,gripper,1.0,Normal,85.0,0.1,1398.0,568.6,732.2
gripper_20250730_145225_893.wav,2025-07-30T14:52:25,gripper,1.0,Normal,83.6,0.1,783.6,976.6,1312.2
gripper_20250730_145226_900.wav,2025-07-30T14:52:26,gripper,1.0,Normal,85.3,0.0,789.6,1304.8,476.9
gripper_20250730_145227_888.wav,2025-07-30T14:52:27,gripper,1.0,Normal,84.7,0.1,568.2,804.7,3364.9
gripper_20250730_145228_903.wav,2025-07-30T14:52:28,gripper,1.0,Normal,83.0,0.1,723.6,613.5,1081.2
gripper_20250730_145229_890.wav,2025-07-30T14:52:29,gripper,1.0,Normal,85.1,0.0,692.2,851.1,1101.0
gripper_20250730_145230_886.wav,2025-07-30T14:52:30,gripper,1.0,Normal,84.9,0.1,1398.0,568.3,799.8
gripper_20250730_145231_894.wav,2025-07-30T14:52:31,gripper,1.0,Normal,83.3,0.2,731.4,474.6,975.6
gripper_20250730_145232_883.wav,2025-07-30T14:52:32,gripper,1.0,Normal,85.2,0.1,790.8,1374.4,1107.6
gripper_20250730_145233_895.wav,2025-07-30T14:52:33,gripper,1.0,Normal,84.8,0.1,568.5,821.1,719.3
gripper_20250730_145234_886.wav,2025-07-30T14:52:34,gripper,1.0,Normal,83.0,0.1,709.4,449.4,1184.5
gripper_20250730_145235_875.wav,2025-07-30T14:52:35,gripper,1.0,Normal,85.1,0.0,713.5,599.6,874.9
gripper_20250730_145236_883.wav,2025-07-30T14:52:36,gripper,1.0,Normal,84.9,0.1,1397.7,568.9,800.3
gripper_20250730_145237_877.wav,2025-07-30T14:52:37,gripper,1.0,Normal,83.3,0.1,842.8,975.5,730.9
gripper_20250730_145238_900.wav,2025-07-30T14:52:38,gripper,1.0,Normal,85.1,0.0,779.4,920.0,1321.4
gripper_20250730_145239_906.wav,2025-07-30T14:52:39,gripper,1.0,Normal,84.5,0.1,568.0,2805.5,822.2
gripper_20250730_145240_897.wav,2025-07-30T14:52:40,gripper,1.0,Normal,82.9,0.0,856.9,724.5,595.7
gripper_20250730_145241_891.wav,2025-07-30T14:52:41,gripper,1.0,Normal,85.1,-0.0,683.7,400.9,1109.4
gripper_20250730_145242_899.wav,2025-07-30T14:52:42,gripper,1.0,Normal,84.7,0.1,569.1,1398.5,799.9
gripper_20250730_145243_895.wav,2025-07-30T14:52:43,gripper,1.0,Normal,83.2,0.1,917.7,800.2,400.8
gripper_20250730_145244_900.wav,2025-07-30T14:52:44,gripper,1.0,Normal,85.3,0.0,402.1,678.5,784.9
gripper_20250730_145245_888.wav,2025-07-30T14:52:45,gripper,1.0,Normal,84.6,0.1,568.1,2826.2,705.7
gripper_20250730_145246_886.wav,2025-07-30T14:52:46,gripper,1.0,Normal,83.0,0.1,731.2,594.7,1076.8
gripper_20250730_145247_891.wav,2025-07-30T14:52:47,gripper,1.0,Normal,85.2,0.0,710.1,358.3,1156.5
gripper_20250730_145248_883.wav,2025-07-30T14:52:48,gripper,1.0,Normal,84.7,0.1,568.8,1398.6,800.3
gripper_20250730_145249_891.wav,2025-07-30T14:52:49,gripper,1.0,Normal,83.0,-0.0,917.6,675.6,486.5
gripper_20250730_145250_886.wav,2025-07-30T14:52:50,gripper,1.0,Normal,85.2,0.0,726.6,1109.3,858.9
gripper_20250730_145251_877.wav,2025-07-30T14:52:51,gripper,1.0,Normal,84.6,0.1,568.0,2826.7,725.4
gripper_20250730_145252_882.wav,2025-07-30T14:52:52,gripper,1.0,Normal,83.1,0.0,724.1,849.6,603.1
gripper_20250730_145253_909.wav,2025-07-30T14:52:53,gripper,1.0,Normal,85.2,0.1,697.5,1090.5,403.1
