Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:34:15,environment,Anomaly,61.4,172.0,171.0,30.0,IPC1
2025-08-08T14:34:16,environment,Anomaly,58.6,30.0,29.5,103.5,IPC1
2025-08-08T14:34:17,environment,Anomaly,54.8,29.5,30.0,104.0,IPC1
2025-08-08T14:34:18,environment,Anomaly,54.6,30.0,103.0,103.5,IPC1
2025-08-08T14:34:19,environment,Anomaly,55.2,30.0,166.0,151.0,IPC1
2025-08-08T14:34:20,environment,Anomaly,55.3,30.0,152.0,118.5,IPC1
2025-08-08T14:34:21,environment,Anomaly,55.3,30.0,152.5,50.5,IPC1
2025-08-08T14:34:22,environment,Anomaly,55.8,30.0,108.0,105.5,IPC1
2025-08-08T14:34:23,environment,Anomaly,56.1,30.0,103.5,108.0,IPC1
2025-08-08T14:34:25,environment,Anomaly,56.1,30.0,29.5,49.0,IPC1
2025-08-08T14:34:26,environment,Anomaly,55.0,30.0,49.0,29.5,IPC1
2025-08-08T14:34:27,environment,Anomaly,55.0,30.0,105.0,48.0,IPC1
2025-08-08T14:34:28,environment,Anomaly,54.9,105.5,30.0,47.5,IPC1
2025-08-08T14:34:29,environment,Anomaly,54.9,105.5,30.0,103.0,IPC1
2025-08-08T14:34:30,environment,Anomaly,55.0,103.0,30.0,171.5,IPC1
2025-08-08T14:34:31,environment,Anomaly,55.0,103.0,30.0,50.0,IPC1
2025-08-08T14:34:32,environment,Anomaly,58.4,30.0,171.0,103.0,IPC1
2025-08-08T14:34:33,environment,Anomaly,58.4,30.0,110.5,103.5,IPC1
2025-08-08T14:34:34,environment,Anomaly,55.2,29.5,30.0,103.0,IPC1
2025-08-08T14:34:35,environment,Anomaly,64.2,29.5,103.5,103.0,IPC1
2025-08-08T14:34:36,environment,Anomaly,64.2,103.5,45.0,103.0,IPC1
2025-08-08T14:34:37,environment,Anomaly,54.4,30.0,104.0,103.0,IPC1
2025-08-08T14:34:38,environment,Anomaly,54.5,30.0,103.5,103.0,IPC1
2025-08-08T14:34:39,environment,Anomaly,56.3,30.0,29.5,103.0,IPC1
2025-08-08T14:34:40,environment,Anomaly,56.3,30.0,103.5,103.0,IPC1
2025-08-08T14:34:41,environment,Anomaly,55.9,103.0,30.0,104.0,IPC1
2025-08-08T14:34:42,environment,Anomaly,56.1,103.5,30.0,111.5,IPC1
2025-08-08T14:34:43,environment,Anomaly,57.6,103.0,30.0,102.5,IPC1
2025-08-08T14:34:44,environment,Anomaly,57.2,48.5,29.5,48.0,IPC1
2025-08-08T14:34:45,environment,Anomaly,54.6,30.0,29.5,171.5,IPC1
