Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:38:30,environment,Anomaly,75.2,29.5,30.0,171.5,IPC1
2025-08-08T14:38:32,environment,Anomaly,75.2,30.0,29.5,171.5,IPC1
2025-08-08T14:38:33,environment,Anomaly,54.6,103.5,30.0,103.0,IPC1
2025-08-08T14:38:34,environment,Anomaly,54.3,103.0,171.5,152.0,IPC1
2025-08-08T14:38:35,environment,Anomaly,54.7,30.0,29.5,171.5,IPC1
2025-08-08T14:38:36,environment,Anomaly,54.3,30.0,49.0,29.5,IPC1
2025-08-08T14:38:37,environment,Anomaly,54.2,30.0,171.5,48.5,IPC1
2025-08-08T14:38:38,environment,Anomaly,54.3,30.0,48.5,47.5,IPC1
2025-08-08T14:38:39,environment,Anomaly,54.4,30.0,29.5,48.5,IPC1
2025-08-08T14:38:40,environment,Anomaly,54.4,29.5,48.5,30.0,IPC1
2025-08-08T14:38:41,environment,Anomaly,54.4,152.0,103.0,49.5,IPC1
2025-08-08T14:38:42,environment,Anomaly,55.4,103.5,29.5,30.0,IPC1
2025-08-08T14:38:43,environment,Anomaly,55.7,30.0,105.0,103.0,IPC1
2025-08-08T14:38:44,environment,Anomaly,55.7,171.5,30.0,103.5,IPC1
2025-08-08T14:38:45,environment,Anomaly,56.6,103.0,30.0,48.5,IPC1
2025-08-08T14:38:46,environment,Anomaly,57.0,103.5,30.0,116.0,IPC1
2025-08-08T14:38:47,environment,Anomaly,56.0,29.5,30.0,110.0,IPC1
2025-08-08T14:38:48,environment,Anomaly,56.1,29.5,104.0,30.0,IPC1
2025-08-08T14:38:49,environment,Anomaly,58.5,103.5,171.5,135.0,IPC1
2025-08-08T14:38:50,environment,Anomaly,58.5,30.0,171.5,103.0,IPC1
2025-08-08T14:38:51,environment,Anomaly,57.4,30.0,29.5,103.5,IPC1
2025-08-08T14:38:52,environment,Anomaly,56.4,171.5,30.0,103.0,IPC1
2025-08-08T14:38:53,environment,Anomaly,55.5,171.5,166.5,105.0,IPC1
2025-08-08T14:38:54,environment,Anomaly,56.8,30.0,49.0,147.5,IPC1
2025-08-08T14:38:55,environment,Anomaly,57.9,30.0,48.5,29.5,IPC1
2025-08-08T14:38:56,environment,Anomaly,57.9,30.0,116.5,112.5,IPC1
2025-08-08T14:38:57,environment,Anomaly,57.1,30.0,50.0,116.0,IPC1
2025-08-08T14:38:58,environment,Anomaly,55.7,30.0,103.5,103.0,IPC1
2025-08-08T14:38:59,environment,Anomaly,54.7,29.5,103.0,103.5,IPC1
2025-08-08T14:39:00,environment,Anomaly,54.7,48.5,103.0,30.0,IPC1
