Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:32:07,environment,Anomaly,72.4,30.0,104.0,29.5,IPC1
2025-08-08T14:32:08,environment,Anomaly,72.4,30.0,29.5,118.0,IPC1
2025-08-08T14:32:09,environment,Anomaly,55.4,103.0,30.0,29.5,IPC1
2025-08-08T14:32:10,environment,Anomaly,53.9,30.0,103.5,29.5,IPC1
2025-08-08T14:32:11,environment,Anomaly,55.2,30.0,103.0,29.5,IPC1
2025-08-08T14:32:12,environment,Anomaly,54.6,103.0,29.5,103.5,IPC1
2025-08-08T14:32:13,environment,Anomaly,54.6,103.0,103.5,171.5,IPC1
2025-08-08T14:32:14,environment,Anomaly,54.4,103.5,103.0,117.5,IPC1
2025-08-08T14:32:15,environment,Anomaly,54.4,30.0,102.5,103.5,IPC1
2025-08-08T14:32:16,environment,Anomaly,54.8,30.0,29.5,153.5,IPC1
2025-08-08T14:32:17,environment,Anomaly,54.8,103.5,30.0,50.5,IPC1
2025-08-08T14:32:18,environment,Anomaly,56.8,103.5,30.0,103.0,IPC1
2025-08-08T14:32:19,environment,Anomaly,56.8,30.0,49.5,110.0,IPC1
2025-08-08T14:32:20,environment,Anomaly,55.5,103.5,171.5,30.0,IPC1
2025-08-08T14:32:21,environment,Anomaly,55.4,103.5,171.5,103.0,IPC1
2025-08-08T14:32:22,environment,Anomaly,55.4,30.0,103.5,171.5,IPC1
2025-08-08T14:32:23,environment,Anomaly,55.1,30.0,103.0,171.5,IPC1
2025-08-08T14:32:24,environment,Anomaly,54.9,103.5,105.5,30.0,IPC1
2025-08-08T14:32:25,environment,Anomaly,53.8,30.0,103.0,151.5,IPC1
2025-08-08T14:32:26,environment,Anomaly,54.1,30.0,49.0,29.5,IPC1
2025-08-08T14:32:27,environment,Anomaly,57.8,105.0,49.5,50.0,IPC1
2025-08-08T14:32:28,environment,Anomaly,57.8,30.0,50.0,171.5,IPC1
2025-08-08T14:32:29,environment,Anomaly,54.7,30.0,171.5,164.0,IPC1
2025-08-08T14:32:30,environment,Anomaly,55.7,171.5,30.0,51.5,IPC1
2025-08-08T14:32:31,environment,Anomaly,55.7,30.0,103.5,171.5,IPC1
2025-08-08T14:32:32,environment,Anomaly,54.7,29.5,30.0,103.0,IPC1
2025-08-08T14:32:33,environment,Anomaly,54.7,103.5,29.5,30.0,IPC1
2025-08-08T14:32:35,environment,Anomaly,54.0,103.0,171.5,37.5,IPC1
2025-08-08T14:32:36,environment,Anomaly,54.8,104.5,30.0,103.5,IPC1
2025-08-08T14:32:37,environment,Anomaly,57.0,50.0,30.0,103.0,IPC1
