Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:31:03,environment,Anomaly,74.8,29.5,49.0,30.5,IPC1
2025-08-08T14:31:04,environment,Anomaly,74.8,138.5,158.5,30.0,IPC1
2025-08-08T14:31:06,environment,Anomaly,56.3,30.0,158.5,117.5,IPC1
2025-08-08T14:31:07,environment,Anomaly,56.3,103.5,30.0,116.5,IPC1
2025-08-08T14:31:08,environment,Anomaly,53.9,103.5,30.0,158.5,IPC1
2025-08-08T14:31:09,environment,Anomaly,56.1,30.0,103.5,153.5,IPC1
2025-08-08T14:31:10,environment,Anomaly,56.2,30.0,29.5,50.0,IPC1
2025-08-08T14:31:11,environment,Anomaly,57.6,103.0,316.0,49.5,IPC1
2025-08-08T14:31:12,environment,Anomaly,57.6,103.5,30.0,29.5,IPC1
2025-08-08T14:31:13,environment,Anomaly,56.1,30.0,48.5,103.0,IPC1
2025-08-08T14:31:14,environment,Anomaly,54.6,30.0,50.5,103.0,IPC1
2025-08-08T14:31:15,environment,Anomaly,54.6,103.0,118.0,30.0,IPC1
2025-08-08T14:31:16,environment,Anomaly,54.6,30.0,103.0,154.0,IPC1
2025-08-08T14:31:17,environment,Anomaly,53.5,30.0,115.5,171.5,IPC1
2025-08-08T14:31:18,environment,Anomaly,53.6,30.0,116.0,102.5,IPC1
2025-08-08T14:31:19,environment,Anomaly,54.1,30.0,103.5,103.0,IPC1
2025-08-08T14:31:20,environment,Anomaly,54.4,30.0,152.5,103.0,IPC1
2025-08-08T14:31:21,environment,Anomaly,54.4,30.0,159.5,103.0,IPC1
2025-08-08T14:31:22,environment,Anomaly,54.1,30.0,171.5,29.5,IPC1
2025-08-08T14:31:23,environment,Anomaly,54.5,30.0,50.5,103.5,IPC1
2025-08-08T14:31:24,environment,Anomaly,55.9,30.0,103.0,103.5,IPC1
2025-08-08T14:31:25,environment,Anomaly,56.1,103.5,103.0,30.0,IPC1
2025-08-08T14:31:26,environment,Anomaly,56.1,30.0,103.0,118.0,IPC1
2025-08-08T14:31:27,environment,Anomaly,54.1,30.0,103.0,109.0,IPC1
2025-08-08T14:31:28,environment,Anomaly,54.1,30.0,29.5,37.5,IPC1
2025-08-08T14:31:29,environment,Anomaly,54.7,29.5,30.0,103.5,IPC1
2025-08-08T14:31:30,environment,Anomaly,54.7,29.5,103.0,103.5,IPC1
2025-08-08T14:31:31,environment,Anomaly,54.7,103.0,30.0,103.5,IPC1
2025-08-08T14:31:32,environment,Anomaly,54.6,30.0,29.5,103.5,IPC1
2025-08-08T14:31:33,environment,Anomaly,54.1,30.0,29.5,103.5,IPC1
