Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:35:20,environment,Anomaly,75.8,29.5,103.0,103.5,IPC1
2025-08-08T14:35:21,environment,Anomaly,75.8,30.0,103.5,508.5,IPC1
2025-08-08T14:35:22,environment,Anomaly,64.7,505.5,499.0,30.0,IPC1
2025-08-08T14:35:23,environment,Anomaly,62.0,30.0,161.0,152.5,IPC1
2025-08-08T14:35:24,environment,Anomaly,62.2,30.0,462.5,454.0,IPC1
2025-08-08T14:35:25,environment,Anomaly,62.2,30.0,453.5,460.0,IPC1
2025-08-08T14:35:26,environment,Anomaly,59.9,103.5,112.0,111.0,IPC1
2025-08-08T14:35:27,environment,Anomaly,59.9,103.5,30.0,116.0,IPC1
2025-08-08T14:35:28,environment,Anomaly,55.7,29.5,30.0,49.0,IPC1
2025-08-08T14:35:29,environment,Anomaly,55.7,48.5,30.0,105.0,IPC1
2025-08-08T14:35:30,environment,Anomaly,56.1,50.5,152.0,108.0,IPC1
2025-08-08T14:35:31,environment,Anomaly,56.1,30.0,171.0,104.5,IPC1
2025-08-08T14:35:32,environment,Anomaly,55.3,103.0,109.0,110.0,IPC1
2025-08-08T14:35:33,environment,Anomaly,57.4,105.0,30.0,109.5,IPC1
2025-08-08T14:35:34,environment,Anomaly,57.4,105.0,30.0,49.5,IPC1
2025-08-08T14:35:35,environment,Anomaly,56.4,103.5,103.0,107.5,IPC1
2025-08-08T14:35:36,environment,Anomaly,56.4,103.5,104.0,30.0,IPC1
2025-08-08T14:35:37,environment,Anomaly,55.5,30.0,117.0,108.0,IPC1
2025-08-08T14:35:38,environment,Anomaly,56.1,30.0,106.0,158.5,IPC1
2025-08-08T14:35:39,environment,Anomaly,54.3,30.0,103.0,102.5,IPC1
2025-08-08T14:35:40,environment,Anomaly,56.2,30.0,103.0,103.5,IPC1
2025-08-08T14:35:41,environment,Anomaly,56.9,103.0,30.0,49.5,IPC1
2025-08-08T14:35:42,environment,Anomaly,56.7,49.5,30.0,103.0,IPC1
2025-08-08T14:35:43,environment,Anomaly,55.5,30.0,109.5,48.5,IPC1
2025-08-08T14:35:44,environment,Anomaly,54.6,30.0,103.0,154.0,IPC1
2025-08-08T14:35:45,environment,Anomaly,54.5,30.0,152.0,171.0,IPC1
2025-08-08T14:35:46,environment,Anomaly,55.7,103.5,103.0,38.0,IPC1
2025-08-08T14:35:47,environment,Anomaly,55.7,103.5,103.0,30.0,IPC1
2025-08-08T14:35:48,environment,Anomaly,54.5,30.0,103.5,166.0,IPC1
2025-08-08T14:35:49,environment,Anomaly,54.3,153.5,30.0,160.0,IPC1
