Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:10:22,environment,Anomaly,55.7,29.5,103.0,104.0,IPC1
2025-08-08T14:10:23,environment,Anomaly,55.7,103.0,104.5,105.0,IPC1
2025-08-08T14:10:24,environment,Anomaly,54.1,103.5,103.0,38.0,IPC1
2025-08-08T14:10:25,environment,Anomaly,54.1,103.0,30.0,103.5,IPC1
2025-08-08T14:10:26,environment,Anomaly,54.1,103.0,37.0,105.5,IPC1
2025-08-08T14:10:27,environment,Anomaly,54.4,30.0,105.5,37.5,IPC1
2025-08-08T14:10:28,environment,Anomaly,54.4,30.0,171.5,29.5,IPC1
2025-08-08T14:10:29,environment,Anomaly,53.9,38.0,30.0,29.5,IPC1
2025-08-08T14:10:30,environment,Anomaly,53.9,30.0,48.5,38.0,IPC1
2025-08-08T14:10:31,environment,Anomaly,60.3,30.0,104.0,103.0,IPC1
2025-08-08T14:10:32,environment,Anomaly,60.3,30.0,103.0,29.5,IPC1
2025-08-08T14:10:33,environment,Anomaly,56.8,103.5,30.0,104.0,IPC1
2025-08-08T14:10:34,environment,Anomaly,53.4,30.0,44.0,38.0,IPC1
2025-08-08T14:10:35,environment,Anomaly,72.2,29.5,36.0,171.5,IPC1
2025-08-08T14:10:36,environment,Anomaly,72.2,103.0,29.5,38.5,IPC1
2025-08-08T14:10:37,environment,Anomaly,54.9,103.5,29.5,30.0,IPC1
2025-08-08T14:10:38,environment,Anomaly,54.9,30.0,103.5,103.0,IPC1
2025-08-08T14:10:39,environment,Anomaly,54.4,30.0,152.0,50.0,IPC1
2025-08-08T14:10:40,environment,Anomaly,54.4,29.5,30.0,171.5,IPC1
2025-08-08T14:10:41,environment,Anomaly,53.6,30.0,103.0,171.5,IPC1
2025-08-08T14:10:42,environment,Anomaly,53.6,103.0,171.5,30.0,IPC1
2025-08-08T14:10:43,environment,Anomaly,55.0,30.0,29.5,38.0,IPC1
2025-08-08T14:10:44,environment,Anomaly,55.0,103.0,29.5,30.0,IPC1
2025-08-08T14:10:45,environment,Anomaly,54.8,103.5,30.0,29.5,IPC1
2025-08-08T14:10:46,environment,Anomaly,53.7,30.0,103.0,29.5,IPC1
2025-08-08T14:10:47,environment,Anomaly,52.7,103.0,30.0,103.5,IPC1
2025-08-08T14:10:48,environment,Anomaly,54.4,103.0,29.5,30.0,IPC1
2025-08-08T14:10:49,environment,Anomaly,54.4,103.5,103.0,116.5,IPC1
2025-08-08T14:10:50,environment,Anomaly,54.4,103.5,103.0,116.5,IPC1
2025-08-08T14:10:51,environment,Anomaly,53.7,103.0,171.5,102.5,IPC1
