Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:14:37,environment,Anomaly,54.7,29.5,38.5,120.0,IPC1
2025-08-08T14:14:38,environment,Anomaly,54.7,30.0,103.0,29.5,IPC1
2025-08-08T14:14:39,environment,Anomaly,54.7,103.5,30.0,103.0,IPC1
2025-08-08T14:14:40,environment,Anomaly,54.7,103.0,30.0,103.5,IPC1
2025-08-08T14:14:41,environment,Anomaly,55.4,30.0,103.0,105.0,IPC1
2025-08-08T14:14:42,environment,Anomaly,56.2,103.5,30.0,29.5,IPC1
2025-08-08T14:14:43,environment,Anomaly,56.2,103.0,105.0,102.0,IPC1
2025-08-08T14:14:44,environment,Anomaly,53.7,103.5,30.0,171.0,IPC1
2025-08-08T14:14:45,environment,Anomaly,52.9,29.5,30.0,171.5,IPC1
2025-08-08T14:14:46,environment,Anomaly,55.5,30.0,103.5,171.0,IPC1
2025-08-08T14:14:47,environment,Anomaly,55.5,104.0,30.0,171.5,IPC1
2025-08-08T14:14:48,environment,Anomaly,53.7,30.0,115.5,104.5,IPC1
2025-08-08T14:14:49,environment,Anomaly,53.5,30.0,29.5,50.0,IPC1
2025-08-08T14:14:50,environment,Anomaly,55.4,103.0,30.0,45.5,IPC1
2025-08-08T14:14:51,environment,Anomaly,56.8,103.5,45.5,116.5,IPC1
2025-08-08T14:14:52,environment,Anomaly,56.8,30.0,103.0,29.5,IPC1
2025-08-08T14:14:53,environment,Anomaly,55.4,30.0,29.5,103.5,IPC1
2025-08-08T14:14:54,environment,Anomaly,55.4,171.5,30.0,105.5,IPC1
2025-08-08T14:14:55,environment,Anomaly,55.0,103.0,30.0,171.5,IPC1
2025-08-08T14:14:56,environment,Anomaly,54.3,30.0,103.5,103.0,IPC1
2025-08-08T14:14:57,environment,Anomaly,54.3,30.0,103.5,29.5,IPC1
2025-08-08T14:14:58,environment,Anomaly,53.6,30.0,152.5,29.5,IPC1
2025-08-08T14:14:59,environment,Anomaly,54.5,30.0,29.5,103.0,IPC1
2025-08-08T14:15:00,environment,Anomaly,55.3,30.0,29.5,103.5,IPC1
2025-08-08T14:15:01,environment,Anomaly,54.9,30.0,103.0,29.5,IPC1
2025-08-08T14:15:02,environment,Anomaly,54.9,30.0,102.5,103.0,IPC1
2025-08-08T14:15:03,environment,Anomaly,57.4,103.0,171.0,30.0,IPC1
2025-08-08T14:15:04,environment,Anomaly,57.4,30.0,171.5,102.5,IPC1
2025-08-08T14:15:05,environment,Anomaly,56.1,30.0,103.0,29.5,IPC1
2025-08-08T14:15:06,environment,Anomaly,54.9,103.0,29.5,171.5,IPC1
