Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:37:59,environment,Anomaly,72.4,29.5,104.5,159.0,IPC1
2025-08-08T14:38:00,environment,Anomaly,72.4,30.0,29.5,103.0,IPC1
2025-08-08T14:38:01,environment,Anomaly,53.6,30.0,103.5,38.0,IPC1
2025-08-08T14:38:02,environment,Anomaly,54.1,30.0,103.0,29.5,IPC1
2025-08-08T14:38:03,environment,Anomaly,54.6,30.0,29.5,103.0,IPC1
2025-08-08T14:38:04,environment,Anomaly,54.6,30.0,106.0,45.0,IPC1
2025-08-08T14:38:05,environment,Anomaly,54.4,30.0,103.5,105.5,IPC1
2025-08-08T14:38:06,environment,Anomaly,55.9,48.5,30.0,103.0,IPC1
2025-08-08T14:38:07,environment,Anomaly,54.1,29.5,48.5,30.0,IPC1
2025-08-08T14:38:08,environment,Anomaly,56.8,30.0,49.0,47.5,IPC1
2025-08-08T14:38:09,environment,Anomaly,56.8,29.5,30.0,103.5,IPC1
2025-08-08T14:38:10,environment,Anomaly,55.1,30.0,29.5,103.0,IPC1
2025-08-08T14:38:11,environment,Anomaly,55.0,29.5,30.0,105.0,IPC1
2025-08-08T14:38:12,environment,Anomaly,54.4,30.0,104.5,152.0,IPC1
2025-08-08T14:38:13,environment,Anomaly,54.4,29.5,30.0,103.0,IPC1
2025-08-08T14:38:14,environment,Anomaly,55.4,30.0,29.5,103.5,IPC1
2025-08-08T14:38:15,environment,Anomaly,55.4,30.0,29.5,48.5,IPC1
2025-08-08T14:38:16,environment,Anomaly,53.6,30.0,109.0,106.0,IPC1
2025-08-08T14:38:17,environment,Anomaly,54.1,30.0,29.5,105.5,IPC1
2025-08-08T14:38:18,environment,Anomaly,54.1,30.0,29.5,49.0,IPC1
2025-08-08T14:38:19,environment,Anomaly,53.9,30.0,103.0,171.5,IPC1
2025-08-08T14:38:20,environment,Anomaly,54.2,103.5,30.0,171.5,IPC1
2025-08-08T14:38:21,environment,Anomaly,54.4,30.0,48.5,116.0,IPC1
2025-08-08T14:38:22,environment,Anomaly,54.4,103.0,30.0,171.5,IPC1
2025-08-08T14:38:23,environment,Anomaly,54.7,30.0,171.5,29.5,IPC1
2025-08-08T14:38:24,environment,Anomaly,54.7,29.5,30.0,171.5,IPC1
2025-08-08T14:38:25,environment,Anomaly,54.2,103.5,56.5,30.0,IPC1
2025-08-08T14:38:26,environment,Anomaly,54.3,103.0,30.0,29.5,IPC1
2025-08-08T14:38:27,environment,Anomaly,55.3,30.0,29.5,103.0,IPC1
2025-08-08T14:38:28,environment,Anomaly,55.3,30.0,103.5,103.0,IPC1
