Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:36:56,environment,Anomaly,73.4,30.0,160.0,116.0,IPC1
2025-08-08T14:36:57,environment,Anomaly,73.4,30.0,160.0,103.0,IPC1
2025-08-08T14:36:58,environment,Anomaly,54.3,103.0,159.5,37.0,IPC1
2025-08-08T14:36:59,environment,Anomaly,54.9,103.0,30.0,103.5,IPC1
2025-08-08T14:37:00,environment,Anomaly,54.9,103.5,30.0,48.5,IPC1
2025-08-08T14:37:01,environment,Anomaly,54.5,103.5,48.0,30.0,IPC1
2025-08-08T14:37:02,environment,Anomaly,55.2,30.0,103.5,159.5,IPC1
2025-08-08T14:37:03,environment,Anomaly,55.2,103.0,30.0,164.5,IPC1
2025-08-08T14:37:04,environment,Anomaly,55.1,30.0,103.5,105.0,IPC1
2025-08-08T14:37:05,environment,Anomaly,54.4,30.0,29.5,49.5,IPC1
2025-08-08T14:37:06,environment,Anomaly,54.4,30.0,103.0,29.5,IPC1
2025-08-08T14:37:07,environment,Anomaly,54.7,29.5,103.0,102.5,IPC1
2025-08-08T14:37:08,environment,Anomaly,54.9,103.5,30.0,109.0,IPC1
2025-08-08T14:37:09,environment,Anomaly,54.9,103.0,30.0,103.5,IPC1
2025-08-08T14:37:10,environment,Anomaly,61.2,171.5,103.0,117.5,IPC1
2025-08-08T14:37:11,environment,Anomaly,61.2,29.5,343.0,343.5,IPC1
2025-08-08T14:37:12,environment,Anomaly,59.6,167.5,29.5,30.0,IPC1
2025-08-08T14:37:13,environment,Anomaly,56.4,171.0,171.5,48.5,IPC1
2025-08-08T14:37:14,environment,Anomaly,54.5,30.0,171.0,50.0,IPC1
2025-08-08T14:37:15,environment,Anomaly,59.5,152.5,30.0,109.5,IPC1
2025-08-08T14:37:16,environment,Anomaly,59.5,30.0,419.0,152.0,IPC1
2025-08-08T14:37:17,environment,Anomaly,57.9,30.0,152.0,29.5,IPC1
2025-08-08T14:37:18,environment,Anomaly,54.7,29.5,30.0,116.5,IPC1
2025-08-08T14:37:19,environment,Anomaly,56.4,29.5,30.0,151.5,IPC1
2025-08-08T14:37:20,environment,Anomaly,66.0,122.0,30.0,103.0,IPC1
2025-08-08T14:37:21,environment,Anomaly,72.8,1705.0,125.0,1703.5,IPC1
2025-08-08T14:37:22,environment,Anomaly,82.4,9.0,9.5,8.5,IPC1
2025-08-08T14:37:23,environment,Anomaly,82.4,9.0,9.5,8.5,IPC1
2025-08-08T14:37:24,environment,Anomaly,55.2,30.0,103.5,109.0,IPC1
2025-08-08T14:37:25,environment,Anomaly,56.1,30.0,103.5,102.5,IPC1
