Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-05T23:24:29,elevator,NORMAL,44.8,200.0,92.5,145.5,IPC1
2025-08-05T23:24:30,shuttle,NORMAL,45.1,200.0,48.5,145.5,IPC1
2025-08-05T23:24:31,elevator,NORMAL,41.6,200.0,48.0,199.5,IPC1
2025-08-05T23:24:32,environment,NORMAL,37.8,200.0,100.0,48.0,IPC1
2025-08-05T23:24:33,environment,NORMAL,39.2,200.0,48.5,200.5,IPC1
2025-08-05T23:24:34,environment,NORMAL,39.0,200.0,48.0,100.0,IPC1
2025-08-05T23:24:35,elevator,NORMAL,37.2,200.0,199.5,48.0,IPC1
2025-08-05T23:24:36,elevator,NORMAL,38.8,200.0,200.5,137.5,IPC1
2025-08-05T23:24:37,environment,NORMAL,39.3,200.0,200.5,48.0,IPC1
2025-08-05T23:24:38,elevator,NORMAL,39.5,200.0,48.0,135.5,IPC1
2025-08-05T23:24:39,environment,NORMAL,40.1,200.0,48.0,100.0,IPC1
2025-08-05T23:24:40,environment,NORMAL,39.6,200.0,48.0,47.5,IPC1
2025-08-05T23:24:41,environment,NORMAL,36.7,200.0,200.5,100.0,IPC1
2025-08-05T23:24:42,elevator,NORMAL,38.5,200.0,200.5,199.0,IPC1
2025-08-05T23:24:43,environment,NORMAL,37.6,200.0,138.5,200.5,IPC1
2025-08-05T23:24:44,elevator,NORMAL,39.2,200.0,138.5,200.5,IPC1
2025-08-05T23:24:45,environment,NORMAL,43.3,200.0,200.5,48.5,IPC1
2025-08-05T23:24:46,gripper,NORMAL,43.8,200.0,48.0,46.5,IPC1
2025-08-05T23:24:47,environment,NORMAL,42.4,200.0,200.5,201.0,IPC1
2025-08-05T23:24:48,elevator,NORMAL,37.8,200.0,200.5,48.0,IPC1
2025-08-05T23:24:49,elevator,NORMAL,37.9,200.0,100.0,300.0,IPC1
2025-08-05T23:24:50,elevator,NORMAL,38.1,200.0,200.5,138.0,IPC1
2025-08-05T23:24:51,elevator,NORMAL,36.2,200.0,202.0,137.5,IPC1
