Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:33:11,environment,Anomaly,55.5,30.0,49.0,103.0,IPC1
2025-08-08T14:33:12,environment,Anomaly,55.5,30.0,103.0,49.5,IPC1
2025-08-08T14:33:13,environment,Anomaly,54.5,30.0,171.5,102.5,IPC1
2025-08-08T14:33:14,environment,Anomaly,56.0,171.5,103.0,49.0,IPC1
2025-08-08T14:33:15,environment,Anomaly,56.0,30.0,109.5,49.0,IPC1
2025-08-08T14:33:16,environment,Anomaly,55.8,30.0,49.5,116.0,IPC1
2025-08-08T14:33:17,environment,Anomaly,55.7,103.5,159.0,116.0,IPC1
2025-08-08T14:33:18,environment,Anomaly,55.7,103.0,30.0,49.0,IPC1
2025-08-08T14:33:19,environment,Anomaly,54.8,30.0,171.5,29.5,IPC1
2025-08-08T14:33:20,environment,Anomaly,54.8,171.5,103.0,164.5,IPC1
2025-08-08T14:33:21,environment,Anomaly,56.5,171.5,103.0,30.0,IPC1
2025-08-08T14:33:22,environment,Anomaly,56.5,30.0,171.5,49.5,IPC1
2025-08-08T14:33:23,environment,Anomaly,55.4,30.0,171.5,115.5,IPC1
2025-08-08T14:33:24,environment,Anomaly,55.4,30.0,171.5,115.5,IPC1
2025-08-08T14:33:25,environment,Anomaly,54.8,29.5,30.0,38.5,IPC1
2025-08-08T14:33:26,environment,Anomaly,54.8,30.0,29.5,153.0,IPC1
2025-08-08T14:33:27,environment,Anomaly,54.4,30.0,105.5,105.0,IPC1
2025-08-08T14:33:28,environment,Anomaly,54.5,30.0,104.0,108.0,IPC1
2025-08-08T14:33:29,environment,Anomaly,56.5,30.0,108.0,51.0,IPC1
2025-08-08T14:33:30,environment,Anomaly,56.5,30.0,171.5,45.0,IPC1
2025-08-08T14:33:31,environment,Anomaly,54.4,171.5,160.0,30.0,IPC1
2025-08-08T14:33:32,environment,Anomaly,54.1,30.0,171.5,37.5,IPC1
2025-08-08T14:33:33,environment,Anomaly,54.1,30.0,103.0,29.5,IPC1
2025-08-08T14:33:34,environment,Anomaly,54.9,30.0,103.5,171.5,IPC1
2025-08-08T14:33:35,environment,Anomaly,54.9,171.5,154.5,35.5,IPC1
2025-08-08T14:33:36,environment,Anomaly,54.2,30.0,116.5,171.5,IPC1
2025-08-08T14:33:37,environment,Anomaly,54.9,30.0,29.5,116.0,IPC1
2025-08-08T14:33:38,environment,Anomaly,54.9,30.0,29.5,48.5,IPC1
2025-08-08T14:33:39,environment,Anomaly,55.1,103.5,103.0,171.5,IPC1
2025-08-08T14:33:40,environment,Anomaly,55.1,38.0,30.0,50.0,IPC1
