Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:18:50,environment,Anomaly,75.1,30.0,29.5,171.5,IPC1
2025-08-08T14:18:51,environment,Anomaly,75.1,30.0,171.5,29.5,IPC1
2025-08-08T14:18:52,environment,Anomaly,54.9,103.0,30.0,171.5,IPC1
2025-08-08T14:18:53,environment,Anomaly,54.9,103.5,103.0,30.0,IPC1
2025-08-08T14:18:54,environment,Anomaly,53.5,103.5,103.0,50.0,IPC1
2025-08-08T14:18:55,environment,Anomaly,54.5,30.0,29.5,117.0,IPC1
2025-08-08T14:18:56,environment,Anomaly,54.5,29.5,30.0,103.5,IPC1
2025-08-08T14:18:57,environment,Anomaly,54.2,30.0,29.5,103.5,IPC1
2025-08-08T14:18:58,environment,Anomaly,53.7,29.5,104.0,103.0,IPC1
2025-08-08T14:18:59,environment,Anomaly,53.7,29.5,30.0,103.5,IPC1
2025-08-08T14:19:00,environment,Anomaly,53.3,30.0,171.5,29.5,IPC1
2025-08-08T14:19:01,environment,Anomaly,53.7,30.0,171.5,103.5,IPC1
2025-08-08T14:19:02,environment,Anomaly,53.8,103.0,30.0,171.5,IPC1
2025-08-08T14:19:03,environment,Anomaly,55.1,30.0,103.5,29.5,IPC1
2025-08-08T14:19:04,environment,Anomaly,55.1,29.5,30.0,103.0,IPC1
2025-08-08T14:19:05,environment,Anomaly,53.7,103.5,104.0,118.0,IPC1
2025-08-08T14:19:06,environment,Anomaly,53.6,30.0,103.5,29.5,IPC1
2025-08-08T14:19:07,environment,Anomaly,53.9,29.5,30.0,103.5,IPC1
2025-08-08T14:19:08,environment,Anomaly,54.4,30.0,103.0,37.5,IPC1
2025-08-08T14:19:09,environment,Anomaly,54.8,103.0,102.5,103.5,IPC1
2025-08-08T14:19:10,environment,Anomaly,54.8,103.5,30.0,102.5,IPC1
2025-08-08T14:19:11,environment,Anomaly,69.7,692.0,692.5,691.5,IPC1
2025-08-08T14:19:12,environment,Anomaly,69.7,691.5,693.0,690.5,IPC1
2025-08-08T14:19:14,environment,Anomaly,60.9,30.0,50.0,50.5,IPC1
2025-08-08T14:19:15,environment,Anomaly,57.9,103.5,30.0,151.0,IPC1
2025-08-08T14:19:16,environment,Anomaly,57.9,103.5,29.5,30.0,IPC1
2025-08-08T14:19:17,environment,Anomaly,56.5,30.0,29.5,48.0,IPC1
2025-08-08T14:19:18,environment,Anomaly,55.9,29.5,30.0,118.0,IPC1
2025-08-08T14:19:19,environment,Anomaly,55.6,171.5,29.5,111.0,IPC1
2025-08-08T14:19:20,environment,Anomaly,55.6,103.5,29.5,30.0,IPC1
