Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:11:26,environment,Anomaly,55.4,29.5,104.0,115.5,IPC1
2025-08-08T14:11:27,environment,Anomaly,55.4,103.5,103.0,48.5,IPC1
2025-08-08T14:11:28,environment,Anomaly,53.5,103.0,103.5,30.0,IPC1
2025-08-08T14:11:29,environment,Anomaly,54.2,30.0,29.5,104.5,IPC1
2025-08-08T14:11:30,environment,Anomaly,54.2,29.5,103.0,30.0,IPC1
2025-08-08T14:11:31,environment,Anomaly,53.6,103.5,171.5,103.0,IPC1
2025-08-08T14:11:32,environment,Anomaly,55.1,103.5,29.5,103.0,IPC1
2025-08-08T14:11:33,environment,Anomaly,55.1,30.0,29.5,171.5,IPC1
2025-08-08T14:11:34,environment,Anomaly,53.8,30.0,171.5,103.0,IPC1
2025-08-08T14:11:35,environment,Anomaly,53.7,103.0,30.0,104.5,IPC1
2025-08-08T14:11:36,environment,Anomaly,53.5,30.0,171.5,103.0,IPC1
2025-08-08T14:11:37,environment,Anomaly,55.4,30.0,103.0,171.5,IPC1
2025-08-08T14:11:38,environment,Anomaly,55.4,103.5,30.0,29.5,IPC1
2025-08-08T14:11:39,environment,Anomaly,54.5,103.5,171.5,44.5,IPC1
2025-08-08T14:11:40,environment,Anomaly,54.5,30.0,29.5,171.5,IPC1
2025-08-08T14:11:41,environment,Anomaly,54.4,30.0,29.5,103.0,IPC1
2025-08-08T14:11:42,environment,Anomaly,53.6,103.0,171.5,30.0,IPC1
2025-08-08T14:11:43,environment,Anomaly,53.6,30.0,38.0,103.0,IPC1
2025-08-08T14:11:44,environment,Anomaly,53.6,30.0,29.5,103.0,IPC1
2025-08-08T14:11:45,environment,Anomaly,54.5,103.5,29.5,30.0,IPC1
2025-08-08T14:11:46,environment,Anomaly,54.5,29.5,30.0,103.0,IPC1
2025-08-08T14:11:47,environment,Anomaly,54.0,30.0,29.5,153.0,IPC1
2025-08-08T14:11:48,environment,Anomaly,54.0,153.5,30.0,103.5,IPC1
2025-08-08T14:11:49,environment,Anomaly,53.5,30.0,171.5,103.0,IPC1
2025-08-08T14:11:50,environment,Anomaly,53.5,30.0,171.5,103.5,IPC1
2025-08-08T14:11:52,environment,Anomaly,54.1,103.0,50.5,171.5,IPC1
2025-08-08T14:11:53,environment,Anomaly,54.1,103.5,30.0,29.5,IPC1
2025-08-08T14:11:54,environment,Anomaly,53.9,30.0,29.5,103.5,IPC1
2025-08-08T14:11:55,environment,Anomaly,53.9,30.0,103.5,106.0,IPC1
2025-08-08T14:11:56,environment,Anomaly,53.8,47.5,48.5,30.0,IPC1
