Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:20:25,environment,Anomaly,54.9,29.5,50.0,160.0,IPC1
2025-08-08T14:20:26,environment,Anomaly,54.9,30.0,29.5,103.0,IPC1
2025-08-08T14:20:27,environment,Anomaly,53.4,30.0,171.5,29.5,IPC1
2025-08-08T14:20:28,environment,Anomaly,53.2,30.0,38.5,48.0,IPC1
2025-08-08T14:20:29,environment,Anomaly,53.7,48.5,30.0,117.5,IPC1
2025-08-08T14:20:30,environment,Anomaly,54.2,29.5,103.5,30.0,IPC1
2025-08-08T14:20:31,environment,Anomaly,54.2,30.0,29.5,103.0,IPC1
2025-08-08T14:20:32,environment,Anomaly,54.2,30.0,38.5,37.0,IPC1
2025-08-08T14:20:33,environment,Anomaly,53.7,36.5,30.0,171.5,IPC1
2025-08-08T14:20:34,environment,Anomaly,55.6,30.0,103.5,104.5,IPC1
2025-08-08T14:20:35,environment,Anomaly,55.6,30.0,45.5,103.0,IPC1
2025-08-08T14:20:36,environment,Anomaly,54.9,171.5,30.0,53.0,IPC1
2025-08-08T14:20:37,environment,Anomaly,54.9,30.0,48.0,171.5,IPC1
2025-08-08T14:20:38,environment,Anomaly,54.0,30.0,48.0,29.5,IPC1
2025-08-08T14:20:39,environment,Anomaly,53.7,103.5,30.0,29.5,IPC1
2025-08-08T14:20:40,environment,Anomaly,53.7,103.0,30.0,103.5,IPC1
2025-08-08T14:20:41,environment,Anomaly,53.8,30.0,49.0,116.0,IPC1
2025-08-08T14:20:42,environment,Anomaly,54.1,103.0,48.5,30.0,IPC1
2025-08-08T14:20:43,environment,Anomaly,54.8,48.5,49.0,103.0,IPC1
2025-08-08T14:20:44,environment,Anomaly,54.4,29.5,103.0,49.0,IPC1
2025-08-08T14:20:45,environment,Anomaly,54.5,29.5,30.0,104.0,IPC1
2025-08-08T14:20:46,environment,Anomaly,54.9,29.5,30.0,103.5,IPC1
2025-08-08T14:20:47,environment,Anomaly,69.8,30.0,152.5,104.5,IPC1
2025-08-08T14:20:48,environment,Anomaly,69.5,30.0,103.0,47.5,IPC1
2025-08-08T14:20:49,environment,Anomaly,56.5,30.0,117.5,49.5,IPC1
2025-08-08T14:20:50,environment,Anomaly,54.5,30.0,49.5,117.5,IPC1
2025-08-08T14:20:51,environment,Anomaly,56.7,30.0,171.5,29.5,IPC1
2025-08-08T14:20:52,environment,Anomaly,56.7,30.0,103.0,171.5,IPC1
2025-08-08T14:20:53,environment,Anomaly,54.1,103.5,30.0,50.0,IPC1
2025-08-08T14:20:54,environment,Anomaly,54.1,29.5,30.0,103.5,IPC1
