Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:35:51,environment,Anomaly,54.9,103.5,30.0,155.0,IPC1
2025-08-08T14:35:52,environment,Anomaly,57.9,103.5,49.5,103.0,IPC1
2025-08-08T14:35:54,environment,Anomaly,57.9,103.0,104.0,103.5,IPC1
2025-08-08T14:35:55,environment,Anomaly,55.1,29.5,30.0,138.5,IPC1
2025-08-08T14:35:56,environment,Anomaly,55.1,30.0,103.5,49.0,IPC1
2025-08-08T14:35:57,environment,Anomaly,56.2,103.5,30.0,103.0,IPC1
2025-08-08T14:35:58,environment,Anomaly,57.7,109.5,117.0,114.0,IPC1
2025-08-08T14:35:59,environment,Anomaly,57.7,30.0,118.5,103.5,IPC1
2025-08-08T14:36:00,environment,Anomaly,55.7,103.0,30.0,29.5,IPC1
2025-08-08T14:36:01,environment,Anomaly,55.3,103.5,171.0,160.5,IPC1
2025-08-08T14:36:02,environment,Anomaly,56.4,103.0,171.0,171.5,IPC1
2025-08-08T14:36:03,environment,Anomaly,56.9,30.0,171.5,171.0,IPC1
2025-08-08T14:36:04,environment,Anomaly,56.9,30.0,29.5,102.5,IPC1
2025-08-08T14:36:05,environment,Anomaly,56.1,30.0,103.0,29.5,IPC1
2025-08-08T14:36:06,environment,Anomaly,56.1,30.0,103.5,116.0,IPC1
2025-08-08T14:36:07,environment,Anomaly,54.1,103.0,38.5,116.5,IPC1
2025-08-08T14:36:08,environment,Anomaly,54.6,103.0,103.5,104.5,IPC1
2025-08-08T14:36:09,environment,Anomaly,56.2,48.5,30.0,103.0,IPC1
2025-08-08T14:36:10,environment,Anomaly,56.2,30.0,116.5,109.0,IPC1
2025-08-08T14:36:11,environment,Anomaly,54.2,117.0,30.0,29.5,IPC1
2025-08-08T14:36:12,environment,Anomaly,54.3,30.0,117.0,29.5,IPC1
2025-08-08T14:36:13,environment,Anomaly,54.5,103.5,115.5,29.5,IPC1
2025-08-08T14:36:14,environment,Anomaly,56.7,30.0,103.0,153.0,IPC1
2025-08-08T14:36:15,environment,Anomaly,56.7,30.0,103.5,105.0,IPC1
2025-08-08T14:36:16,environment,Anomaly,54.9,30.0,103.5,38.0,IPC1
2025-08-08T14:36:17,environment,Anomaly,55.2,30.0,103.5,161.0,IPC1
2025-08-08T14:36:18,environment,Anomaly,55.2,29.5,30.0,103.5,IPC1
2025-08-08T14:36:19,environment,Anomaly,55.8,30.0,103.5,29.5,IPC1
2025-08-08T14:36:20,environment,Anomaly,55.1,103.5,30.0,171.5,IPC1
2025-08-08T14:36:21,environment,Anomaly,54.3,171.0,103.0,159.0,IPC1
