Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3,Tester_id
2025-08-08T14:24:41,environment,Anomaly,75.2,30.0,29.5,151.5,IPC1
2025-08-08T14:24:42,environment,Anomaly,75.2,30.0,29.5,159.0,IPC1
2025-08-08T14:24:43,environment,Anomaly,55.1,30.0,29.5,49.5,IPC1
2025-08-08T14:24:44,environment,Anomaly,55.1,103.0,30.0,29.5,IPC1
2025-08-08T14:24:45,environment,Anomaly,56.7,30.0,103.5,102.5,IPC1
2025-08-08T14:24:46,environment,Anomaly,56.7,30.0,103.0,37.0,IPC1
2025-08-08T14:24:47,environment,Anomaly,54.4,171.0,30.0,29.5,IPC1
2025-08-08T14:24:48,environment,Anomaly,55.4,30.0,29.5,37.5,IPC1
2025-08-08T14:24:49,environment,Anomaly,55.4,29.5,30.0,103.5,IPC1
2025-08-08T14:24:50,environment,Anomaly,54.6,29.5,103.0,103.5,IPC1
2025-08-08T14:24:51,environment,Anomaly,54.6,30.0,29.5,103.0,IPC1
2025-08-08T14:24:52,environment,Anomaly,54.5,30.0,29.5,36.5,IPC1
2025-08-08T14:24:53,environment,Anomaly,54.5,30.0,29.5,115.5,IPC1
2025-08-08T14:24:54,environment,Anomaly,54.5,29.5,103.5,30.0,IPC1
2025-08-08T14:24:55,environment,Anomaly,54.0,30.0,29.5,102.5,IPC1
2025-08-08T14:24:56,environment,Anomaly,54.0,30.0,29.5,103.0,IPC1
2025-08-08T14:24:57,environment,Anomaly,54.7,30.0,29.5,37.0,IPC1
2025-08-08T14:24:58,environment,Anomaly,54.7,30.0,38.0,117.0,IPC1
2025-08-08T14:24:59,environment,Anomaly,54.5,30.0,171.5,116.0,IPC1
2025-08-08T14:25:00,environment,Anomaly,54.4,30.0,29.5,117.5,IPC1
2025-08-08T14:25:01,environment,Anomaly,54.8,30.0,159.5,118.0,IPC1
2025-08-08T14:25:02,environment,Anomaly,56.3,159.5,30.0,120.5,IPC1
2025-08-08T14:25:03,environment,Anomaly,56.3,119.5,30.0,49.5,IPC1
2025-08-08T14:25:04,environment,Anomaly,56.2,30.0,50.0,29.5,IPC1
2025-08-08T14:25:05,environment,Anomaly,54.3,30.0,37.0,153.5,IPC1
2025-08-08T14:25:06,environment,Anomaly,54.2,30.0,104.0,51.0,IPC1
2025-08-08T14:25:07,environment,Anomaly,54.2,30.0,29.5,103.0,IPC1
2025-08-08T14:25:08,environment,Anomaly,54.6,30.0,116.5,29.5,IPC1
2025-08-08T14:25:09,environment,Anomaly,54.6,103.0,37.5,30.0,IPC1
2025-08-08T14:25:10,environment,Anomaly,54.2,30.0,29.5,50.5,IPC1
